p_id,p_hour,fcount
1,09,5
2,00,0
3,08,77
4,08,260
5,08,11
6,08,15
7,08,349
8,09,6
9,08,34
10,07,119
11,08,55
12,09,6
13,08,245
14,08,228
15,08,26
16,08,67
17,09,289
18,08,143
19,08,27
20,09,79
21,08,114
22,08,138
23,07,36
24,08,88
25,09,375
26,10,202
27,10,1
28,08,87
29,08,73
30,02,1
31,08,13
32,08,82
33,08,177
34,11,26
35,07,243
36,00,203
37,08,292
38,08,32
39,08,338
40,08,102
41,07,218
42,07,309
43,10,111
44,00,8
45,00,69
46,06,4
47,08,117
48,08,479
49,09,387
50,08,292
51,08,99
52,07,46
53,09,40
54,08,44
55,09,94
56,08,123
57,07,6
58,08,11
59,08,11
60,08,90
61,09,567
62,08,141
63,08,145
64,08,21
65,09,270
66,09,160
67,08,81
68,08,366
69,08,200
70,08,108
71,08,165
72,08,231
73,09,39
74,08,286
75,07,224
76,08,419
77,09,116
78,08,150
79,09,533
80,08,180
81,08,115
82,08,174
83,08,61
84,10,10
85,08,107
86,09,48
87,08,212
88,11,57
89,07,261
90,08,260
91,08,218
92,09,101
93,08,9
94,08,59
95,08,174
96,06,10
97,09,258
98,08,38
99,04,2
100,00,210
101,09,24
102,08,98
103,00,0
104,00,0
105,00,0
106,10,60
107,08,420
108,08,64
109,08,19
110,00,0
111,07,4
112,08,291
113,09,245
114,00,226
115,09,28
116,09,143
117,07,32
118,10,20
119,08,142
120,07,18
121,12,83
122,07,47
123,08,159
124,08,37
125,12,129
126,08,83
127,08,86
128,07,10
129,07,273
130,09,143
131,08,65
132,00,494
133,08,101
134,08,63
135,08,82
136,08,91
137,09,335
138,10,452
139,07,57
140,08,454
141,08,463
142,08,322
143,08,458
144,09,190
145,09,176
146,08,71
147,08,103
148,09,340
149,08,96
150,12,61
151,07,217
152,08,84
153,08,17
154,09,3
155,08,118
156,08,36
157,08,109
158,08,259
159,08,122
160,08,94
161,00,449
162,11,232
163,12,195
164,09,266
165,08,155
166,08,159
167,08,150
168,08,190
169,08,149
170,08,389
171,08,68
172,10,14
173,08,72
174,08,124
175,12,37
176,11,9
177,09,371
178,08,80
179,08,138
180,09,73
181,08,301
182,08,101
183,08,40
184,01,6
185,08,99
186,09,245
187,08,21
188,08,269
189,07,88
190,12,25
191,08,106
192,09,47
193,08,45
194,09,3
195,09,59
196,08,66
197,08,145
198,07,200
199,00,0
200,08,63
201,08,12
202,09,18
203,07,50
204,11,7
205,07,147
206,08,80
207,12,2
208,08,91
209,08,61
210,08,146
211,08,173
212,08,72
213,08,163
214,09,30
215,07,117
216,07,206
217,10,65
218,08,74
219,08,60
220,08,112
221,07,50
222,08,70
223,07,194
224,08,224
225,07,287
226,08,218
227,08,87
228,09,112
229,08,370
230,00,351
231,08,403
232,09,363
233,08,287
234,08,355
235,08,187
236,08,464
237,08,370
238,08,429
239,08,449
240,07,27
241,08,150
242,12,97
243,08,201
244,08,229
245,08,22
246,08,436
247,08,103
248,08,90
249,08,317
250,07,87
251,10,19
252,08,58
253,03,3
254,08,177
255,09,295
256,08,217
257,08,76
258,08,122
259,07,97
260,08,115
261,09,93
262,08,505
263,08,384
