p_id,p_hour,fcount
1,00,8
2,00,0
3,08,51
4,08,257
5,07,6
6,09,14
7,08,256
8,07,5
9,08,31
10,08,101
11,08,44
12,12,19
13,08,238
14,08,187
15,11,31
16,08,55
17,09,223
18,08,133
19,07,23
20,08,62
21,08,105
22,08,142
23,09,22
24,09,57
25,08,131
26,10,201
27,05,1
28,08,62
29,08,62
30,10,2
31,07,13
32,08,62
33,09,134
34,11,16
35,08,181
36,00,134
37,08,201
38,08,22
39,08,262
40,09,90
41,08,194
42,08,253
43,12,115
44,10,6
45,09,55
46,11,4
47,08,94
48,08,444
49,09,204
50,09,247
51,08,76
52,09,47
53,08,36
54,09,34
55,09,57
56,08,130
57,09,8
58,07,8
59,08,7
60,08,55
61,08,417
62,08,146
63,08,100
64,07,14
65,09,102
66,08,111
67,08,65
68,08,296
69,07,140
70,08,96
71,08,136
72,08,176
73,08,39
74,08,209
75,07,199
76,08,293
77,08,94
78,08,101
79,08,484
80,08,141
81,08,94
82,08,128
83,08,47
84,07,7
85,07,72
86,08,35
87,08,151
88,12,55
89,08,246
90,08,226
91,08,185
92,12,107
93,07,7
94,08,52
95,08,175
96,07,6
97,09,179
98,08,31
99,00,1
100,12,197
101,09,22
102,08,59
103,00,0
104,00,0
105,00,0
106,12,40
107,08,420
108,08,62
109,07,14
110,00,0
111,07,8
112,09,259
113,09,194
114,00,133
115,08,18
116,08,142
117,07,19
118,11,17
119,08,124
120,08,16
121,08,56
122,07,35
123,08,123
124,07,47
125,12,95
126,08,56
127,08,70
128,08,9
129,08,220
130,09,110
131,08,38
132,06,629
133,08,81
134,08,63
135,08,66
136,08,81
137,08,402
138,10,425
139,08,41
140,08,363
141,08,440
142,08,309
143,08,418
144,12,136
145,08,144
146,08,47
147,08,74
148,09,198
149,08,108
150,08,55
151,08,164
152,08,79
153,09,14
154,11,5
155,08,99
156,08,32
157,08,105
158,08,261
159,07,94
160,07,67
161,12,295
162,12,191
163,12,167
164,11,219
165,08,165
166,08,106
167,08,107
168,08,119
169,08,127
170,08,403
171,08,59
172,08,10
173,07,68
174,08,118
175,08,35
176,07,9
177,07,133
178,08,78
179,08,118
180,07,36
181,08,286
182,07,69
183,08,28
184,01,5
185,08,75
186,12,159
187,08,18
188,08,255
189,08,100
190,09,15
191,08,73
192,10,43
193,10,36
194,12,2
195,09,57
196,08,57
197,08,115
198,08,170
199,00,0
200,08,77
201,10,6
202,08,18
203,08,43
204,07,7
205,08,119
206,08,81
207,08,1
208,08,57
209,08,50
210,08,150
211,08,115
212,08,62
213,08,121
214,08,15
215,07,102
216,07,156
217,10,69
218,08,54
219,07,51
220,08,96
221,08,35
222,07,49
223,08,175
224,08,201
225,08,242
226,08,160
227,08,71
228,08,81
229,08,353
230,00,257
231,08,327
232,08,255
233,08,334
234,12,253
235,07,124
236,08,339
237,08,290
238,08,382
239,08,410
240,09,24
241,08,110
242,08,98
243,08,153
244,08,182
245,08,27
246,08,320
247,08,94
248,08,79
249,08,289
250,08,56
251,08,19
252,08,43
253,10,3
254,08,125
255,09,164
256,08,164
257,08,63
258,08,111
259,08,70
260,07,88
261,12,78
262,08,416
263,08,374
