p_id,p_hour,gcount
1,00,0
2,00,0
3,08,5
4,00,0
5,09,1
6,00,0
7,10,47
8,11,1
9,07,2
10,07,5
11,09,1
12,00,0
13,00,0
14,11,10
15,10,1
16,10,3
17,08,12
18,11,6
19,12,4
20,12,4
21,06,3
22,12,6
23,00,0
24,08,10
25,00,26
26,09,6
27,00,0
28,09,6
29,08,6
30,00,0
31,09,2
32,10,6
33,09,46
34,12,1
35,09,7
36,01,7
37,08,9
38,09,2
39,08,16
40,09,14
41,08,82
42,09,66
43,10,15
44,00,0
45,00,0
46,00,0
47,07,5
48,00,0
49,09,20
50,09,1
51,08,8
52,08,20
53,00,0
54,05,1
55,09,11
56,08,7
57,07,1
58,07,2
59,00,0
60,12,4
61,08,26
62,11,7
63,07,2
64,10,2
65,09,20
66,08,24
67,11,5
68,01,1
69,11,9
70,11,3
71,10,7
72,12,10
73,10,1
74,09,139
75,12,114
76,12,17
77,09,5
78,08,9
79,00,0
80,00,14
81,07,5
82,12,53
83,00,7
84,00,0
85,07,5
86,07,2
87,00,0
88,00,0
89,08,10
90,00,0
91,11,12
92,10,12
93,06,1
94,07,2
95,09,35
96,00,0
97,11,27
98,08,2
99,00,0
100,00,0
101,10,3
102,07,2
103,00,0
104,00,0
105,00,0
106,11,4
107,00,0
108,07,6
109,00,0
110,00,0
111,00,0
112,00,10
113,00,0
114,00,0
115,06,1
116,08,29
117,07,1
118,00,0
119,07,4
120,00,0
121,11,7
122,09,3
123,11,8
124,05,1
125,00,0
126,11,3
127,08,13
128,07,1
129,00,30
130,08,19
131,09,5
132,00,0
133,11,4
134,12,12
135,08,5
136,10,4
137,00,0
138,00,0
139,09,3
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,08,34
146,10,15
147,09,3
148,00,0
149,09,5
150,06,3
151,00,0
152,08,10
153,05,1
154,12,1
155,12,7
156,08,1
157,01,2
158,00,0
159,12,6
160,10,2
161,00,0
162,00,0
163,00,0
164,00,0
165,09,8
166,09,66
167,08,7
168,08,7
169,10,6
170,00,0
171,07,2
172,00,0
173,08,3
174,12,9
175,06,1
176,00,0
177,11,7
178,08,3
179,11,8
180,10,2
181,12,31
182,09,15
183,10,3
184,00,1
185,11,8
186,00,0
187,00,0
188,10,14
189,12,9
190,08,2
191,08,7
192,12,5
193,08,9
194,12,1
195,08,2
196,11,22
197,10,4
198,08,2
199,00,0
200,09,4
201,00,0
202,00,0
203,12,2
204,00,0
205,08,8
206,00,0
207,00,0
208,11,3
209,00,0
210,08,9
211,00,0
212,12,5
213,10,14
214,00,0
215,10,6
216,08,3
217,07,2
218,10,4
219,08,1
220,11,13
221,00,0
222,10,5
223,11,26
224,00,0
225,09,12
226,12,14
227,12,6
228,08,5
229,00,0
230,00,1
231,00,0
232,00,0
233,00,0
234,00,0
235,08,11
236,12,10
237,00,0
238,00,0
239,00,1
240,00,1
241,07,4
242,11,13
243,08,26
244,12,48
245,00,0
246,00,0
247,11,8
248,09,3
249,00,0
250,08,4
251,00,0
252,10,2
253,00,0
254,09,12
255,00,41
256,00,13
257,10,2
258,06,5
259,09,4
260,10,21
261,00,0
262,00,0
263,08,2
