p_id,p_hour,ycount
1,04,1
2,00,0
3,10,2
4,01,33
5,10,1
6,00,0
7,07,42
8,00,0
9,00,0
10,06,10
11,06,1
12,12,8
13,08,214
14,07,3
15,12,2
16,07,1
17,01,7
18,10,3
19,08,2
20,09,1
21,06,2
22,12,4
23,00,0
24,07,78
25,00,25
26,11,3
27,00,0
28,07,6
29,07,2
30,00,0
31,00,0
32,10,2
33,08,36
34,00,0
35,07,3
36,00,4
37,00,9
38,11,2
39,07,4
40,07,24
41,07,104
42,07,49
43,12,276
44,00,0
45,00,31
46,00,0
47,08,2
48,06,578
49,08,7
50,10,167
51,06,2
52,07,33
53,03,1
54,06,2
55,06,1
56,08,4
57,00,0
58,07,1
59,00,0
60,07,1
61,10,5
62,07,3
63,09,2
64,06,1
65,08,29
66,07,15
67,08,1
68,00,321
69,07,4
70,08,5
71,06,2
72,07,4
73,00,0
74,07,94
75,08,167
76,07,5
77,03,1
78,05,1
79,00,588
80,00,14
81,06,3
82,07,10
83,01,3
84,00,0
85,09,4
86,07,1
87,08,134
88,00,58
89,06,4
90,09,257
91,11,3
92,08,5
93,00,4
94,07,2
95,08,7
96,00,0
97,00,20
98,01,1
99,00,0
100,07,384
101,10,3
102,07,2
103,00,0
104,00,0
105,00,0
106,00,5
107,09,374
108,07,2
109,00,0
110,00,0
111,00,0
112,00,13
113,09,271
114,00,279
115,00,0
116,07,31
117,10,2
118,12,1
119,07,3
120,10,1
121,08,2
122,04,1
123,12,3
124,12,2
125,11,88
126,00,0
127,07,4
128,01,1
129,04,10
130,07,5
131,06,3
132,12,319
133,08,2
134,05,2
135,00,1
136,06,1
137,07,233
138,10,565
139,09,3
140,08,485
141,08,502
142,08,431
143,08,253
144,00,180
145,01,25
146,01,32
147,08,2
148,00,383
149,06,3
150,05,1
151,08,209
152,07,34
153,06,2
154,00,0
155,10,4
156,08,1
157,01,2
158,00,220
159,07,7
160,06,1
161,12,754
162,12,584
163,12,449
164,11,347
165,08,3
166,08,122
167,05,2
168,08,7
169,00,1
170,08,589
171,07,2
172,00,0
173,01,1
174,00,1
175,05,1
176,00,0
177,00,2
178,12,1
179,08,23
180,07,2
181,00,25
182,06,5
183,12,1
184,09,1
185,08,3
186,07,625
187,00,0
188,05,4
189,01,4
190,07,2
191,08,4
192,09,2
193,07,13
194,07,2
195,00,2
196,06,3
197,07,3
198,00,1
199,00,0
200,04,1
201,00,0
202,07,2
203,05,1
204,00,0
205,06,4
206,00,0
207,00,0
208,03,1
209,08,32
210,06,3
211,12,106
212,09,3
213,06,5
214,00,0
215,06,6
216,07,5
217,01,2
218,07,4
219,06,3
220,08,2
221,00,0
222,08,2
223,07,14
224,07,65
225,07,8
226,08,49
227,07,2
228,07,3
229,08,448
230,00,452
231,08,249
232,00,18
233,09,249
234,12,477
235,08,4
236,08,926
237,12,824
238,08,456
239,12,470
240,00,0
241,08,2
242,12,4
243,07,8
244,07,32
245,00,0
246,09,203
247,07,6
248,07,2
249,00,457
250,06,2
251,11,1
252,02,1
253,00,0
254,09,3
255,00,26
256,00,37
257,05,2
258,08,3
259,07,3
260,06,19
261,12,116
262,08,377
263,08,440
