p_id,p_hour,sum
1,00,0
2,00,0
3,11,2
4,08,70
5,00,0
6,00,0
7,00,117
8,09,1
9,01,1
10,07,5
11,02,1
12,12,17
13,08,307
14,01,4
15,05,1
16,03,2
17,00,64
18,08,9
19,08,1
20,12,8
21,03,1
22,03,1
23,00,0
24,08,82
25,00,75
26,12,2
27,00,0
28,10,5
29,09,2
30,00,0
31,05,1
32,09,2
33,08,111
34,11,7
35,01,3
36,00,41
37,00,56
38,00,0
39,10,3
40,08,50
41,08,206
42,08,135
43,12,345
44,00,0
45,10,61
46,00,0
47,11,5
48,07,658
49,09,64
50,08,224
51,08,1
52,08,78
53,12,1
54,07,11
55,08,6
56,08,9
57,00,0
58,00,0
59,03,2
60,10,4
61,00,53
62,08,8
63,07,1
64,00,0
65,08,63
66,08,78
67,11,1
68,08,461
69,11,21
70,10,9
71,08,2
72,12,4
73,00,1
74,08,221
75,08,319
76,10,9
77,10,3
78,09,10
79,00,775
80,00,107
81,08,2
82,01,89
83,00,15
84,00,0
85,00,3
86,00,0
87,12,187
88,12,78
89,07,15
90,09,366
91,08,2
92,01,28
93,00,6
94,12,4
95,00,62
96,04,1
97,09,80
98,00,1
99,00,0
100,08,439
101,00,0
102,02,1
103,00,0
104,00,0
105,00,0
106,00,24
107,09,590
108,00,0
109,00,0
110,00,0
111,00,1
112,00,164
113,09,408
114,00,344
115,00,0
116,08,79
117,00,2
118,00,0
119,07,8
120,11,2
121,12,6
122,10,1
123,01,1
124,09,1
125,12,159
126,11,6
127,08,15
128,10,3
129,04,72
130,10,30
131,05,3
132,06,408
133,04,5
134,11,17
135,09,4
136,08,7
137,08,321
138,10,537
139,00,0
140,08,593
141,08,621
142,12,566
143,09,278
144,00,230
145,09,65
146,09,28
147,06,4
148,00,393
149,01,3
150,01,1
151,08,189
152,09,38
153,09,5
154,00,1
155,02,2
156,06,1
157,08,3
158,00,431
159,11,15
160,00,1
161,12,873
162,12,709
163,11,599
164,12,520
165,06,3
166,08,179
167,08,7
168,12,19
169,08,8
170,08,843
171,01,1
172,00,0
173,04,15
174,11,8
175,00,0
176,00,0
177,08,6
178,05,1
179,07,34
180,10,2
181,00,197
182,09,15
183,07,1
184,12,5
185,10,7
186,08,849
187,00,0
188,07,20
189,00,35
190,00,6
191,07,2
192,11,4
193,06,15
194,05,2
195,10,6
196,12,17
197,08,3
198,00,5
199,00,0
200,07,2
201,00,0
202,00,2
203,08,3
204,00,0
205,09,1
206,00,0
207,06,3
208,08,2
209,10,33
210,12,10
211,12,172
212,00,4
213,09,4
214,00,0
215,08,4
216,01,3
217,00,8
218,00,1
219,11,2
220,10,8
221,00,0
222,12,1
223,08,62
224,07,115
225,00,31
226,08,75
227,02,2
228,00,10
229,08,546
230,11,614
231,08,360
232,00,52
233,08,339
234,12,617
235,08,8
236,08,881
237,09,840
238,08,392
239,08,462
240,08,2
241,10,7
242,11,7
243,08,32
244,09,100
245,00,0
246,08,332
247,09,21
248,10,3
249,00,443
250,11,9
251,00,0
252,00,0
253,00,2
254,09,2
255,00,241
256,00,200
257,00,7
258,01,2
259,09,2
260,00,57
261,12,119
262,08,496
263,08,448
