p_id,p_hour,sum
1,12,11
2,11,2
3,09,8
4,09,153
5,07,1
6,10,3
7,08,176
8,06,1
9,09,8
10,08,19
11,08,6
12,12,11
13,08,458
14,07,42
15,07,5
16,08,11
17,09,94
18,09,19
19,10,6
20,09,14
21,08,12
22,07,19
23,08,5
24,08,121
25,07,82
26,09,22
27,00,0
28,08,16
29,09,7
30,00,0
31,09,4
32,07,24
33,08,172
34,08,14
35,08,26
36,00,68
37,00,94
38,09,7
39,08,28
40,08,84
41,07,298
42,08,212
43,12,391
44,12,1
45,10,63
46,07,1
47,07,16
48,08,896
49,09,125
50,08,353
51,08,10
52,08,97
53,07,8
54,07,24
55,08,11
56,08,40
57,12,3
58,07,1
59,02,1
60,06,6
61,07,125
62,08,32
63,11,15
64,08,4
65,08,126
66,08,116
67,08,13
68,09,710
69,07,19
70,07,34
71,07,16
72,07,25
73,07,10
74,07,227
75,07,309
76,07,149
77,08,18
78,08,15
79,08,650
80,00,104
81,08,28
82,11,83
83,00,24
84,10,2
85,08,11
86,10,1
87,08,223
88,10,105
89,07,51
90,08,524
91,07,22
92,10,34
93,06,5
94,08,10
95,08,74
96,07,4
97,08,127
98,08,7
99,00,0
100,06,511
101,08,6
102,07,67
103,00,0
104,00,0
105,00,0
106,07,23
107,08,759
108,08,6
109,00,0
110,00,0
111,06,1
112,09,153
113,08,530
114,00,339
115,09,4
116,08,126
117,03,1
118,08,3
119,08,14
120,01,1
121,08,22
122,07,2
123,07,22
124,07,4
125,11,194
126,08,7
127,08,59
128,12,2
129,07,109
130,09,40
131,07,13
132,06,444
133,08,16
134,09,31
135,08,18
136,07,31
137,08,435
138,10,899
139,07,6
140,08,803
141,08,961
142,08,692
143,07,523
144,00,227
145,11,133
146,12,49
147,07,9
148,00,450
149,07,10
150,12,9
151,07,336
152,09,58
153,10,8
154,08,1
155,09,11
156,09,7
157,08,30
158,08,415
159,08,23
160,09,21
161,11,1077
162,12,797
163,12,773
164,12,702
165,08,18
166,09,214
167,07,18
168,08,21
169,12,14
170,08,997
171,09,10
172,07,2
173,07,39
174,08,17
175,08,5
176,10,1
177,07,35
178,07,12
179,09,48
180,10,8
181,08,193
182,08,18
183,08,5
184,08,4
185,09,12
186,07,928
187,07,7
188,07,53
189,08,51
190,09,7
191,07,10
192,09,14
193,08,23
194,12,2
195,09,26
196,12,32
197,07,28
198,07,103
199,00,0
200,08,15
201,03,1
202,08,6
203,10,8
204,00,0
205,07,7
206,07,17
207,06,1
208,10,5
209,09,62
210,08,21
211,12,258
212,07,10
213,07,10
214,08,4
215,06,10
216,07,18
217,00,16
218,11,6
219,07,7
220,07,27
221,08,5
222,07,14
223,07,87
224,09,190
225,07,99
226,08,140
227,11,23
228,07,44
229,08,686
230,00,651
231,08,618
232,09,88
233,08,437
234,11,871
235,07,23
236,08,1400
237,08,1191
238,08,668
239,08,690
240,07,4
241,08,59
242,08,24
243,08,87
244,07,148
245,07,6
246,12,470
247,09,24
248,08,10
249,08,510
250,07,10
251,08,3
252,07,7
253,12,3
254,08,55
255,00,236
256,00,127
257,07,30
258,08,14
259,06,13
260,07,71
261,12,139
262,07,734
263,07,615
