p_id,p_hour,gcount
1,00,0
2,00,0
3,10,3
4,00,0
5,00,0
6,00,0
7,09,46
8,00,0
9,09,1
10,06,3
11,09,1
12,00,0
13,00,0
14,11,7
15,07,1
16,11,2
17,08,9
18,06,4
19,07,1
20,08,3
21,09,4
22,07,2
23,00,1
24,09,9
25,11,22
26,11,5
27,00,0
28,08,3
29,10,5
30,00,0
31,00,0
32,10,4
33,09,54
34,08,1
35,11,8
36,00,2
37,08,4
38,03,1
39,09,8
40,09,12
41,09,96
42,08,55
43,11,22
44,00,0
45,00,0
46,00,0
47,07,4
48,00,0
49,08,22
50,00,0
51,06,5
52,09,24
53,09,2
54,05,1
55,10,10
56,08,8
57,06,1
58,11,1
59,00,0
60,08,4
61,09,19
62,11,7
63,08,2
64,00,0
65,12,29
66,08,40
67,12,3
68,00,0
69,08,7
70,06,2
71,06,8
72,08,8
73,05,1
74,09,132
75,09,111
76,09,13
77,10,5
78,09,4
79,00,0
80,02,6
81,07,3
82,12,37
83,00,10
84,00,0
85,10,5
86,07,1
87,00,0
88,00,0
89,07,7
90,00,0
91,08,6
92,11,11
93,00,2
94,05,1
95,12,36
96,00,0
97,10,28
98,07,2
99,00,0
100,00,0
101,00,0
102,11,2
103,00,0
104,00,0
105,00,0
106,08,3
107,08,1
108,06,3
109,00,0
110,00,0
111,11,1
112,01,9
113,07,1
114,00,0
115,00,0
116,08,31
117,08,2
118,00,0
119,03,2
120,07,1
121,10,6
122,07,3
123,09,6
124,09,2
125,09,1
126,10,4
127,00,5
128,10,1
129,03,33
130,09,24
131,11,4
132,06,1
133,12,3
134,12,9
135,12,4
136,07,3
137,09,1
138,00,0
139,07,2
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,09,38
146,10,6
147,06,1
148,00,0
149,06,3
150,04,1
151,00,0
152,08,14
153,02,1
154,01,1
155,09,5
156,11,1
157,07,1
158,00,0
159,11,8
160,10,2
161,00,0
162,08,2
163,00,0
164,08,1
165,08,6
166,09,52
167,09,4
168,08,4
169,09,4
170,08,1
171,07,2
172,00,0
173,00,4
174,10,6
175,10,1
176,00,0
177,08,5
178,09,4
179,12,10
180,06,1
181,12,29
182,08,9
183,12,2
184,10,1
185,10,3
186,07,1
187,00,0
188,10,8
189,09,5
190,00,1
191,08,4
192,09,3
193,10,7
194,11,1
195,10,3
196,12,17
197,08,4
198,10,3
199,00,0
200,06,2
201,00,0
202,00,0
203,04,1
204,00,0
205,10,5
206,00,0
207,00,0
208,10,3
209,00,0
210,09,7
211,00,0
212,12,3
213,08,10
214,00,0
215,07,3
216,07,2
217,08,1
218,10,3
219,10,2
220,10,4
221,00,0
222,08,5
223,08,18
224,00,0
225,08,6
226,12,14
227,08,3
228,11,2
229,00,0
230,00,0
231,00,0
232,08,1
233,00,0
234,00,0
235,08,7
236,10,11
237,00,0
238,00,0
239,00,0
240,08,1
241,11,5
242,12,13
243,08,10
244,12,38
245,00,0
246,00,0
247,11,8
248,08,2
249,00,0
250,11,4
251,00,0
252,06,1
253,09,1
254,08,6
255,00,30
256,00,8
257,10,2
258,11,2
259,09,6
260,09,23
261,00,0
262,09,1
263,08,3
