p_id,p_hour,ycount,gcount,hfcount,fcount,sum
1,00,0,0,0,0,0
1,01,0,0,0,0,0
1,02,0,0,0,0,0
1,03,0,0,0,0,0
1,04,0,0,0,0,0
1,05,0,0,0,1,1
1,06,0,0,0,0,0
1,07,0,0,0,0,0
1,08,0,0,0,0,0
1,09,0,0,0,0,0
1,10,0,0,0,1,1
1,11,0,0,0,2,2
1,12,0,0,0,3,3
2,00,0,0,0,0,0
2,01,0,0,0,0,0
2,02,0,0,0,0,0
2,03,0,0,0,0,0
2,04,0,0,0,0,0
2,05,0,0,0,0,0
2,06,0,0,0,0,0
2,07,0,0,0,0,0
2,08,0,0,0,0,0
2,09,0,0,0,0,0
2,10,0,0,0,0,0
2,11,0,0,0,0,0
2,12,0,0,0,1,1
3,00,0,0,0,104,104
3,01,0,0,0,56,56
3,02,1,0,0,30,31
3,03,0,0,0,34,34
3,04,0,0,0,13,13
3,05,0,0,0,19,19
3,06,0,0,0,40,40
3,07,1,0,0,38,39
3,08,0,0,0,49,49
3,09,0,1,0,51,52
3,10,0,1,0,34,35
3,11,0,2,0,54,56
3,12,0,2,0,51,53
4,00,9,0,0,92,101
4,01,7,0,0,65,72
4,02,3,0,0,37,40
4,03,2,0,0,25,27
4,04,3,0,0,23,26
4,05,5,0,0,29,34
4,06,11,0,0,65,76
4,07,13,0,0,72,85
4,08,16,0,0,96,112
4,09,15,0,0,82,97
4,10,19,0,0,99,118
4,11,17,0,0,114,131
4,12,26,0,0,111,137
5,00,0,0,0,2,2
5,01,0,0,0,0,0
5,02,0,0,0,0,0
5,03,0,0,0,2,2
5,04,0,0,0,2,2
5,05,0,0,0,1,1
5,06,0,0,0,1,1
5,07,0,0,0,6,6
5,08,0,0,0,5,5
5,09,0,0,0,6,6
5,10,0,0,0,3,3
5,11,0,0,0,11,11
5,12,0,0,0,4,4
6,00,0,0,0,9,9
6,01,0,0,0,5,5
6,02,0,0,0,2,2
6,03,0,0,0,4,4
6,04,0,0,0,4,4
6,05,0,0,0,4,4
6,06,0,0,0,9,9
6,07,0,0,0,6,6
6,08,0,0,0,10,10
6,09,0,0,0,11,11
6,10,0,0,0,9,9
6,11,0,0,0,10,10
6,12,1,0,0,15,16
7,00,22,16,0,301,339
7,01,16,13,0,234,263
7,02,12,17,0,132,161
7,03,14,8,0,104,126
7,04,10,4,0,134,148
