p_id,p_hour,gcount
1,00,0
2,08,1
3,11,2
4,00,0
5,00,0
6,00,0
7,00,114
8,00,0
9,00,1
10,10,1
11,12,1
12,00,0
13,00,0
14,10,5
15,00,0
16,00,3
17,00,36
18,10,10
19,12,1
20,09,8
21,00,0
22,06,1
23,09,1
24,08,10
25,12,51
26,08,2
27,00,0
28,10,5
29,09,4
30,00,0
31,08,2
32,10,7
33,09,79
34,09,6
35,07,7
36,00,13
37,00,30
38,00,0
39,09,3
40,11,21
41,12,115
42,09,87
43,12,24
44,00,0
45,00,0
46,00,0
47,08,9
48,00,0
49,10,45
50,00,0
51,09,3
52,10,33
53,12,3
54,08,8
55,09,8
56,08,13
57,00,0
58,00,0
59,00,0
60,09,3
61,08,40
62,00,16
63,07,2
64,00,0
65,11,35
66,09,48
67,06,1
68,00,0
69,08,23
70,08,8
71,08,5
72,08,3
73,08,2
74,09,131
75,10,125
76,08,6
77,00,2
78,09,11
79,00,0
80,00,51
81,10,1
82,01,81
83,12,25
84,00,0
85,00,6
86,07,1
87,00,0
88,00,0
89,08,12
90,00,0
91,07,3
92,11,40
93,11,7
94,08,8
95,09,56
96,09,1
97,09,64
98,08,1
99,00,0
100,00,0
101,05,1
102,09,3
103,00,0
104,00,0
105,00,0
106,10,8
107,00,0
108,00,1
109,00,0
110,00,0
111,00,1
112,00,67
113,00,0
114,00,0
115,00,0
116,10,52
117,11,1
118,00,0
119,08,8
120,09,2
121,11,8
122,07,1
123,12,2
124,07,1
125,00,0
126,08,8
127,09,12
128,00,1
129,12,83
130,08,29
131,04,1
132,09,2
133,08,6
134,08,22
135,09,12
136,08,8
137,00,0
138,12,1
139,09,1
140,11,1
141,00,0
142,00,0
143,00,0
144,00,0
145,10,102
146,11,22
147,08,5
148,00,0
149,08,2
150,08,2
151,00,0
152,08,22
153,09,8
154,11,1
155,10,1
156,08,1
157,08,2
158,00,0
159,09,18
160,00,1
161,00,0
162,00,0
163,00,0
164,07,1
165,08,4
166,09,96
167,08,18
168,11,14
169,09,12
170,00,0
171,09,3
172,00,0
173,12,50
174,09,13
175,01,1
176,00,0
177,08,6
178,08,1
179,08,24
180,07,1
181,08,84
182,11,4
183,11,4
184,12,4
185,07,7
186,00,0
187,00,0
188,08,19
189,09,20
190,08,2
191,10,2
192,09,6
193,09,9
194,00,0
195,10,5
196,11,13
197,08,10
198,02,2
199,00,0
200,08,3
201,00,0
202,07,2
203,00,0
204,00,0
205,00,0
206,00,0
207,00,0
208,08,2
209,00,0
210,08,22
211,00,0
212,00,5
213,08,5
214,00,0
215,04,1
216,00,2
217,00,6
218,00,0
219,00,0
220,09,9
221,09,1
222,00,1
223,10,48
224,00,0
225,00,20
226,11,124
227,01,1
228,00,6
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,09,13
236,09,16
237,00,0
238,00,0
239,00,0
240,08,2
241,09,9
242,08,10
243,09,23
244,12,55
245,00,0
246,00,0
247,09,18
248,08,4
249,00,0
250,09,5
251,08,1
252,09,1
253,00,0
254,08,5
255,00,127
256,00,71
257,08,10
258,08,2
259,00,1
260,12,71
261,00,0
262,09,1
263,08,8
