p_id,p_hour,fcount
1,00,4
2,00,0
3,07,52
4,09,266
5,07,9
6,08,16
7,08,262
8,07,5
9,08,28
10,08,114
11,08,65
12,12,13
13,08,281
14,08,207
15,08,38
16,08,64
17,09,221
18,08,139
19,07,28
20,08,69
21,08,129
22,08,143
23,11,30
24,08,72
25,08,174
26,09,229
27,12,1
28,08,80
29,08,80
30,09,2
31,07,16
32,08,67
33,09,157
34,11,20
35,08,206
36,00,166
37,08,223
38,07,30
39,07,312
40,08,103
41,08,206
42,07,284
43,08,134
44,07,5
45,09,68
46,00,5
47,08,103
48,08,497
49,09,238
50,08,293
51,08,85
52,09,62
53,08,49
54,08,40
55,08,90
56,08,118
57,08,6
58,08,7
59,08,10
60,08,63
61,08,422
62,09,153
63,07,110
64,12,20
65,09,126
66,08,136
67,07,73
68,08,349
69,08,180
70,08,97
71,08,172
72,07,196
73,08,43
74,08,232
75,07,222
76,07,327
77,08,108
78,08,121
79,09,547
80,09,161
81,08,103
82,08,138
83,08,46
84,08,8
85,08,79
86,08,34
87,08,209
88,12,61
89,08,263
90,08,279
91,07,192
92,09,111
93,00,12
94,08,54
95,08,189
96,07,7
97,08,194
98,09,43
99,07,2
100,12,217
101,08,29
102,09,88
103,00,0
104,00,0
105,00,0
106,08,57
107,08,429
108,08,54
109,09,17
110,00,0
111,07,4
112,08,305
113,09,233
114,00,149
115,08,22
116,08,142
117,08,29
118,07,18
119,08,134
120,07,13
121,08,69
122,07,45
123,08,150
124,08,47
125,12,121
126,08,71
127,09,71
128,08,8
129,07,233
130,11,113
131,08,54
132,05,327
133,08,78
134,08,66
135,08,92
136,08,93
137,08,379
138,10,302
139,07,45
140,08,408
141,08,518
142,08,373
143,08,455
144,09,177
145,08,171
146,09,46
147,08,76
148,00,265
149,09,101
150,08,50
151,08,213
152,09,70
153,09,18
154,10,4
155,08,105
156,07,32
157,08,95
158,08,308
159,07,109
160,07,77
161,00,430
162,12,270
163,12,204
164,09,259
165,08,148
166,12,158
167,08,131
168,08,142
169,08,148
170,08,452
171,08,65
172,07,13
173,07,73
174,08,113
175,08,41
176,08,7
177,07,167
178,08,74
179,08,122
180,07,41
181,08,368
182,08,86
183,07,26
184,00,11
185,07,78
186,08,214
187,08,28
188,08,227
189,08,130
190,08,16
191,08,96
192,10,43
193,08,42
194,10,4
195,09,49
196,09,65
197,08,147
198,08,210
199,00,0
200,08,92
201,10,7
202,07,19
203,08,52
204,07,7
205,08,105
206,08,66
207,00,0
208,08,78
209,10,58
210,08,146
211,08,161
212,08,76
213,08,141
214,07,14
215,07,101
216,07,179
217,10,64
218,08,76
219,07,53
220,08,115
221,08,49
222,08,56
223,07,162
224,09,219
225,07,271
226,08,202
227,09,65
228,07,96
229,08,348
230,00,373
231,08,425
232,08,246
233,08,330
234,08,361
235,07,148
236,08,497
237,08,388
238,08,459
239,08,460
240,08,27
241,08,132
242,09,101
243,08,160
244,10,199
245,08,34
246,08,461
247,08,108
248,08,77
249,08,370
250,08,64
251,07,12
252,07,47
253,10,2
254,08,137
255,08,214
256,08,201
257,08,76
258,08,89
259,08,88
260,08,108
261,08,91
262,08,473
263,08,398
