p_id,p_hour,fcount
1,08,8
2,10,1
3,00,70
4,00,202
5,01,10
6,00,22
7,00,435
8,00,8
9,00,21
10,00,95
11,11,29
12,12,15
13,11,153
14,00,165
15,00,32
16,00,120
17,00,460
18,00,142
19,11,23
20,00,95
21,10,74
22,10,103
23,00,26
24,10,74
25,00,218
26,10,79
27,12,9
28,11,60
29,01,70
30,02,5
31,00,25
32,00,80
33,00,202
34,00,10
35,00,208
36,01,739
37,00,718
38,00,43
39,00,296
40,00,170
41,00,286
42,00,387
43,12,160
44,00,18
45,00,139
46,00,24
47,00,110
48,00,828
49,00,347
50,02,285
51,00,91
52,12,49
53,00,59
54,00,45
55,00,109
56,00,121
57,00,14
58,00,14
59,02,19
60,00,78
61,00,782
62,00,185
63,00,151
64,00,25
65,00,208
66,00,182
67,00,69
68,02,507
69,00,200
70,11,87
71,00,195
72,00,239
73,11,46
74,00,687
75,00,215
76,00,365
77,00,127
78,00,120
79,00,1280
80,01,795
81,01,78
82,00,236
83,10,79
84,02,22
85,00,109
86,00,42
87,00,313
88,00,84
89,00,300
90,00,356
91,01,191
92,00,186
93,00,169
94,01,69
95,00,182
96,12,10
97,00,285
98,10,37
99,01,4
100,00,330
101,11,20
102,00,73
103,00,0
104,00,0
105,00,0
106,01,184
107,00,485
108,11,42
109,01,24
110,00,0
111,12,6
112,00,598
113,00,320
114,00,469
115,10,22
116,00,207
117,01,58
118,00,26
119,00,141
120,00,21
121,12,49
122,00,39
123,00,61
124,00,59
125,00,193
126,00,73
127,03,239
128,00,19
129,04,260
130,00,258
131,11,46
132,00,496
133,00,68
134,00,52
135,10,46
136,00,105
137,00,370
138,10,457
139,01,53
140,11,173
141,12,256
142,12,273
143,12,196
144,00,400
145,00,380
146,12,126
147,00,74
148,02,1173
149,12,57
150,01,90
151,12,138
152,00,115
153,00,29
154,00,5
155,00,81
156,01,25
157,00,107
158,02,534
159,12,114
160,00,63
161,00,326
162,00,360
163,00,296
164,00,572
165,11,75
166,12,151
167,00,136
168,00,181
169,00,183
170,00,415
171,00,72
172,00,12
173,00,108
174,00,119
175,11,25
176,11,7
177,00,208
178,12,28
179,00,155
180,00,56
181,00,424
182,11,74
183,00,31
184,01,13
185,00,75
186,12,250
187,10,19
188,00,309
189,00,198
190,12,48
191,00,84
192,12,38
193,11,57
194,00,17
195,00,98
196,11,58
197,04,165
198,01,291
199,00,0
200,12,36
201,00,38
202,11,24
203,12,44
204,00,12
205,00,117
206,01,45
207,12,2
208,00,111
209,00,100
210,00,77
211,00,217
212,00,93
213,00,137
214,00,21
215,00,104
216,00,211
217,11,44
218,11,71
219,12,49
220,02,108
221,00,33
222,12,48
223,00,264
224,11,126
225,00,477
226,11,184
227,12,70
228,00,131
229,00,282
230,00,504
231,00,399
232,00,225
233,00,333
234,00,503
235,00,191
236,12,219
237,00,250
238,12,242
239,12,243
240,00,38
241,00,118
242,00,107
243,00,290
244,00,277
245,02,33
246,00,368
247,00,213
248,00,81
249,00,585
250,00,90
251,08,17
252,00,38
253,00,97
254,00,148
255,00,989
256,00,647
257,00,63
258,00,123
259,01,101
260,00,191
261,12,179
262,11,192
263,11,229
