p_id,p_hour,fcount
1,00,5
2,00,0
3,09,70
4,11,213
5,10,7
6,08,14
7,12,472
8,10,5
9,11,27
10,11,93
11,10,44
12,12,10
13,11,236
14,12,192
15,10,25
16,02,128
17,12,368
18,00,134
19,10,25
20,00,121
21,12,129
22,12,137
23,09,28
24,10,92
25,12,332
26,09,66
27,08,2
28,10,83
29,09,63
30,08,3
31,11,18
32,08,79
33,12,287
34,12,29
35,09,172
36,01,529
37,00,569
38,11,32
39,12,282
40,12,177
41,00,319
42,10,348
43,12,222
44,00,25
45,00,146
46,00,8
47,09,86
48,00,692
49,12,354
50,02,253
51,12,113
52,12,82
53,08,59
54,00,42
55,10,264
56,08,146
57,00,10
58,11,8
59,08,8
60,09,67
61,12,655
62,11,140
63,11,124
64,09,19
65,12,237
66,12,179
67,12,74
68,12,459
69,00,168
70,11,86
71,09,154
72,09,193
73,11,49
74,11,240
75,12,222
76,12,342
77,12,113
78,00,126
79,00,1171
80,00,502
81,10,115
82,10,278
83,10,100
84,02,27
85,12,114
86,09,32
87,12,315
88,00,79
89,12,332
90,12,361
91,10,183
92,00,177
93,00,18
94,11,58
95,12,220
96,11,9
97,12,343
98,11,32
99,11,3
100,00,299
101,10,25
102,12,83
103,00,0
104,00,0
105,00,0
106,00,150
107,00,455
108,12,51
109,01,20
110,00,0
111,12,6
112,00,412
113,00,368
114,00,613
115,10,17
116,00,219
117,12,34
118,12,29
119,09,124
120,10,19
121,09,56
122,08,39
123,09,81
124,12,44
125,12,133
126,03,60
127,00,168
128,08,10
129,12,315
130,00,184
131,12,48
132,00,618
133,12,90
134,09,58
135,10,62
136,00,81
137,12,351
138,11,356
139,09,46
140,12,284
141,12,376
142,12,412
143,10,271
144,00,451
145,12,278
146,12,122
147,00,73
148,01,1070
149,12,89
150,00,47
151,12,171
152,00,113
153,00,30
154,12,6
155,11,86
156,12,29
157,09,85
158,01,414
159,12,126
160,12,67
161,12,409
162,12,302
163,12,345
164,00,535
165,09,84
166,12,270
167,12,101
168,01,150
169,09,149
170,12,483
171,01,60
172,12,16
173,08,79
174,10,101
175,10,37
176,09,9
177,00,161
178,10,27
179,12,155
180,09,47
181,12,594
182,12,89
183,11,40
184,10,7
185,10,85
186,12,320
187,08,18
188,11,315
189,00,258
190,12,54
191,08,71
192,11,48
193,12,56
194,11,8
195,12,90
196,12,102
197,08,106
198,12,246
199,00,0
200,12,69
201,12,14
202,12,31
203,10,46
204,00,7
205,09,97
206,12,72
207,09,1
208,09,79
209,12,107
210,12,110
211,00,274
212,09,85
213,12,127
214,11,20
215,11,95
216,09,152
217,01,36
218,12,70
219,11,53
220,11,107
221,00,35
222,12,43
223,11,203
224,10,164
225,10,372
226,12,233
227,12,104
228,12,160
229,12,349
230,00,501
231,12,583
232,12,239
233,12,323
234,00,628
235,10,137
236,12,381
237,12,449
238,11,358
239,12,354
240,08,25
241,09,122
242,08,98
243,11,232
244,12,288
245,00,38
246,12,492
247,00,142
248,09,82
249,00,718
250,00,62
251,10,18
252,10,43
253,00,14
254,12,137
255,00,725
256,01,545
257,12,104
258,09,105
259,09,88
260,11,149
261,12,157
262,12,257
263,11,311
