p_id,p_hour,sum
1,00,11
2,00,0
3,08,98
4,09,325
5,09,11
6,08,23
7,08,610
8,07,7
9,08,46
10,07,157
11,08,102
12,09,12
13,08,638
14,08,368
15,08,46
16,08,103
17,10,358
18,08,239
19,07,35
20,09,128
21,08,218
22,08,244
23,08,41
24,08,195
25,09,275
26,09,506
27,07,2
28,08,136
29,08,144
30,07,2
31,09,23
32,08,104
33,09,303
34,10,29
35,08,304
36,09,222
37,09,344
38,08,38
39,08,421
40,09,199
41,08,468
42,08,551
43,08,407
44,08,9
45,09,125
46,08,6
47,08,164
48,09,1270
49,09,369
50,09,565
51,09,112
52,09,119
53,08,68
54,08,44
55,08,128
56,09,226
57,08,13
58,08,18
59,08,17
60,08,124
61,09,634
62,09,264
63,08,171
64,08,32
65,09,205
66,09,215
67,08,154
68,09,945
69,08,268
70,08,160
71,08,215
72,08,329
73,08,75
74,08,546
75,08,543
76,08,482
77,07,125
78,08,166
79,09,1054
80,09,228
81,08,164
82,09,290
83,08,131
84,08,23
85,08,140
86,09,64
87,09,385
88,09,114
89,08,386
90,09,713
91,08,263
92,09,187
93,09,17
94,08,97
95,08,351
96,08,11
97,09,301
98,09,49
99,07,2
100,10,649
101,08,41
102,08,123
103,00,0
104,00,0
105,00,0
106,09,83
107,09,962
108,08,121
109,08,21
110,09,1
111,07,7
112,09,473
113,09,639
114,09,328
115,08,37
116,09,269
117,09,49
118,07,29
119,08,173
120,09,32
121,08,119
122,08,62
123,08,310
124,08,62
125,09,284
126,08,99
127,08,127
128,07,13
129,08,514
130,08,219
131,07,62
132,01,1457
133,08,158
134,09,96
135,08,126
136,08,156
137,09,759
138,00,1508
139,08,68
140,08,973
141,08,1084
142,08,881
143,08,709
144,09,345
145,09,285
146,09,124
147,09,122
148,09,413
149,08,195
150,08,90
151,07,380
152,09,127
153,08,32
154,08,6
155,08,137
156,09,43
157,08,126
158,09,506
159,08,212
160,08,99
161,10,1076
162,08,1016
163,10,727
164,09,855
165,08,284
166,08,427
167,08,206
168,08,238
169,08,200
170,09,1282
171,08,92
172,08,17
173,08,147
174,08,180
175,09,50
176,09,13
177,08,197
178,08,143
179,08,240
180,08,70
181,08,499
182,07,126
183,08,56
184,08,12
185,08,153
186,10,983
187,08,23
188,08,343
189,09,157
190,08,35
191,08,147
192,09,77
193,08,72
194,08,4
195,09,56
196,08,90
197,08,224
198,08,287
199,00,0
200,08,107
201,08,18
202,09,21
203,08,69
204,08,6
205,08,179
206,08,91
207,00,2
208,08,117
209,09,118
210,08,263
211,09,295
212,08,104
213,08,184
214,09,30
215,08,178
216,08,310
217,10,137
218,08,102
219,07,87
220,09,163
221,08,65
222,08,68
223,08,400
224,09,274
225,08,354
226,08,358
227,08,145
228,08,182
229,09,945
230,10,1094
231,08,851
232,09,340
233,09,778
234,09,931
235,08,236
236,08,1439
237,08,1523
238,08,826
239,08,786
240,09,51
241,08,216
242,09,162
243,08,262
244,09,381
245,08,49
246,08,801
247,09,161
248,09,99
249,09,777
250,08,122
251,08,26
252,08,65
253,12,2
254,08,208
255,09,304
256,09,289
257,09,116
258,08,192
259,08,142
260,08,243
261,09,190
262,07,715
263,07,697
