p_id,p_hour,sum
1,00,9
2,00,0
3,08,79
4,08,280
5,12,9
6,08,16
7,08,382
8,07,8
9,08,38
10,08,140
11,08,67
12,12,21
13,08,463
14,08,200
15,09,34
16,08,70
17,09,250
18,08,165
19,08,43
20,08,84
21,08,111
22,08,156
23,12,40
24,07,140
25,08,232
26,09,247
27,07,2
28,08,109
29,08,90
30,00,4
31,07,23
32,08,106
33,08,253
34,12,31
35,08,244
36,00,239
37,08,266
38,08,34
39,08,347
40,08,151
41,08,400
42,07,432
43,12,409
44,08,9
45,09,96
46,06,4
47,08,154
48,09,968
49,09,265
50,09,636
51,08,102
52,09,101
53,08,61
54,09,38
55,08,110
56,08,133
57,08,6
58,07,13
59,08,9
60,08,97
61,08,495
62,09,149
63,08,135
64,08,33
65,09,189
66,08,193
67,08,84
68,09,811
69,08,229
70,07,100
71,08,167
72,08,250
73,08,48
74,07,463
75,07,426
76,07,364
77,07,87
78,08,180
79,09,723
80,00,330
81,08,112
82,08,180
83,08,70
84,12,13
85,08,82
86,07,50
87,08,349
88,12,117
89,08,455
90,09,562
91,08,208
92,08,162
93,12,14
94,08,88
95,08,258
96,08,13
97,09,248
98,09,47
99,00,1
100,07,611
101,08,36
102,07,87
103,00,0
104,00,0
105,00,0
106,08,58
107,08,755
108,08,80
109,07,15
110,08,1
111,08,5
112,08,283
113,09,465
114,09,268
115,09,22
116,08,226
117,08,44
118,08,25
119,08,183
120,08,28
121,08,83
122,07,46
123,08,125
124,08,52
125,12,230
126,08,93
127,08,109
128,12,11
129,08,306
130,08,175
131,08,70
132,00,1045
133,08,87
134,08,97
135,08,89
136,08,115
137,08,600
138,10,1490
139,08,59
140,08,707
141,08,898
142,08,724
143,08,636
144,08,262
145,09,275
146,07,90
147,08,113
148,08,445
149,08,131
150,12,67
151,07,362
152,09,115
153,08,30
154,08,7
155,08,133
156,08,57
157,08,114
158,08,441
159,08,162
160,07,87
161,12,976
162,11,779
163,12,589
164,11,630
165,08,169
166,08,293
167,08,184
168,08,215
169,08,191
170,08,999
171,07,72
172,09,13
173,08,88
174,08,122
175,12,45
176,08,14
177,07,167
178,08,68
179,08,161
180,08,51
181,08,345
182,08,111
183,08,39
184,12,8
185,08,101
186,07,841
187,08,34
188,08,294
189,08,113
190,08,39
191,07,103
192,09,55
193,08,78
194,09,4
195,10,46
196,09,87
197,08,177
198,08,199
199,00,0
200,08,91
201,08,13
202,09,25
203,07,61
204,07,8
205,08,166
206,08,60
207,09,2
208,08,107
209,08,106
210,08,136
211,08,226
212,08,91
213,08,201
214,08,19
215,07,135
216,08,255
217,10,86
218,07,88
219,08,63
220,08,128
221,08,40
222,08,59
223,07,244
224,08,209
225,07,307
226,08,232
227,08,77
228,09,150
229,08,779
230,12,612
231,08,674
232,08,312
233,08,596
234,12,761
235,08,213
236,08,1302
237,08,1118
238,08,790
239,08,694
240,08,30
241,08,175
242,08,143
243,08,217
244,08,289
245,08,28
246,08,654
247,08,149
248,07,93
249,09,584
250,08,104
251,08,18
252,07,46
253,11,4
254,08,171
255,00,261
256,09,220
257,09,60
258,08,131
259,08,119
260,07,153
261,12,205
262,07,640
263,07,675
