p_id,p_hour,fcount
1,00,4
2,00,0
3,11,58
4,00,219
5,10,8
6,11,15
7,00,428
8,08,4
9,12,21
10,12,85
11,12,32
12,11,15
13,12,140
14,12,176
15,12,23
16,03,89
17,00,368
18,10,121
19,09,18
20,12,71
21,10,71
22,11,90
23,09,23
24,11,64
25,00,275
26,00,47
27,00,1
28,09,57
29,09,44
30,01,3
31,00,15
32,11,62
33,00,180
34,00,25
35,00,184
36,00,549
37,00,561
38,12,32
39,10,264
40,00,90
41,00,312
42,00,322
43,12,149
44,00,13
45,00,128
46,00,15
47,10,68
48,00,643
49,00,337
50,12,191
51,12,101
52,00,51
53,09,34
54,00,32
55,12,67
56,09,119
57,11,7
58,11,6
59,08,5
60,00,56
61,00,584
62,00,129
63,12,91
64,00,20
65,00,184
66,12,141
67,10,53
68,00,420
69,00,162
70,11,93
71,10,142
72,00,197
73,10,36
74,11,231
75,11,201
76,00,333
77,12,96
78,00,99
79,00,1086
80,00,472
81,11,90
82,11,174
83,00,59
84,03,37
85,00,123
86,10,28
87,12,221
88,00,57
89,00,328
90,00,261
91,11,177
92,00,177
93,11,12
94,12,60
95,12,162
96,10,10
97,00,280
98,10,30
99,00,3
100,01,262
101,12,21
102,09,62
103,00,0
104,00,0
105,00,0
106,00,142
107,00,389
108,12,41
109,03,16
110,00,0
111,09,4
112,00,396
113,01,276
114,01,425
115,06,14
116,00,188
117,00,25
118,12,22
119,00,98
120,09,13
121,12,61
122,10,28
123,00,61
124,01,30
125,00,111
126,00,65
127,00,150
128,08,6
129,09,217
130,00,154
131,00,37
132,00,418
133,12,59
134,12,63
135,12,50
136,00,83
137,00,235
138,10,207
139,11,41
140,11,185
141,00,203
142,00,245
143,10,163
144,00,374
145,00,233
146,10,82
147,09,53
148,01,994
149,00,62
150,00,47
151,10,119
152,00,88
153,00,21
154,12,9
155,12,80
156,09,29
157,03,249
158,00,306
159,11,96
160,09,64
161,00,290
162,12,267
163,00,247
164,00,481
165,00,47
166,00,205
167,00,106
168,01,154
169,00,125
170,12,288
171,00,63
172,12,19
173,10,73
174,11,88
175,11,22
176,11,11
177,00,185
178,12,15
179,12,140
180,00,43
181,00,436
182,12,63
183,12,37
184,00,9
185,12,77
186,12,194
187,11,18
188,00,244
189,00,185
190,12,34
191,11,68
192,11,43
193,12,47
194,12,5
195,11,50
196,12,82
197,11,94
198,00,198
199,00,0
200,12,53
201,00,11
202,12,22
203,12,48
204,00,18
205,11,97
206,10,54
207,08,1
208,01,75
209,01,72
210,00,87
211,00,194
212,12,61
213,12,120
214,00,15
215,09,75
216,12,119
217,01,31
218,11,49
219,12,51
220,12,99
221,00,29
222,12,42
223,11,226
224,12,120
225,00,372
226,11,161
227,09,66
228,00,128
229,00,225
230,00,480
231,12,329
232,00,192
233,11,234
234,00,489
235,00,114
236,12,244
237,12,264
238,00,255
239,00,211
240,00,26
241,00,90
242,12,79
243,00,218
244,00,208
245,02,43
246,12,345
247,00,123
248,10,64
249,00,561
250,08,57
251,00,13
252,10,39
253,09,2
254,10,125
255,00,753
256,00,475
257,12,56
258,12,86
259,10,91
260,12,109
261,12,128
262,10,193
263,12,200
