p_id,p_hour,sum
1,00,2
2,00,0
3,08,20
4,08,128
5,01,2
6,10,4
7,08,112
8,04,1
9,08,10
10,07,30
11,07,12
12,12,6
13,12,86
14,09,86
15,12,7
16,08,21
17,09,86
18,09,25
19,08,13
20,12,16
21,08,30
22,07,33
23,11,8
24,00,37
25,00,67
26,09,43
27,00,0
28,09,23
29,07,14
30,05,1
31,12,4
32,09,16
33,09,64
34,10,5
35,08,55
36,00,124
37,00,150
38,07,9
39,07,62
40,00,53
41,00,69
42,08,95
43,12,36
44,11,2
45,00,38
46,05,4
47,07,14
48,09,213
49,11,82
50,09,129
51,09,25
52,09,19
53,08,12
54,08,13
55,09,15
56,09,39
57,08,6
58,06,4
59,05,1
60,08,18
61,00,131
62,07,42
63,08,27
64,09,8
65,09,63
66,09,39
67,07,31
68,00,187
69,09,28
70,07,50
71,08,33
72,08,48
73,08,16
74,07,59
75,07,69
76,08,57
77,07,22
78,08,19
79,00,367
80,00,113
81,09,37
82,07,46
83,08,20
84,02,1
85,08,21
86,05,3
87,00,93
88,12,37
89,08,77
90,08,136
91,08,57
92,09,35
93,00,10
94,09,11
95,08,68
96,11,2
97,10,65
98,07,9
99,00,1
100,00,104
101,08,7
102,07,62
103,00,0
104,00,0
105,06,1
106,00,34
107,08,213
108,09,14
109,00,2
110,00,0
111,07,3
112,09,133
113,09,116
114,00,233
115,08,4
116,09,55
117,09,5
118,11,7
119,10,26
120,08,3
121,09,25
122,06,8
123,09,43
124,09,11
125,11,58
126,09,10
127,08,26
128,07,2
129,08,99
130,12,33
131,08,22
132,00,288
133,08,22
134,10,25
135,08,24
136,07,31
137,08,140
138,11,237
139,08,12
140,08,242
141,08,294
142,08,180
143,08,224
144,00,159
145,08,56
146,08,30
147,08,16
148,00,320
149,08,24
150,09,12
151,07,94
152,00,26
153,08,5
154,08,2
155,08,28
156,07,10
157,08,41
158,00,212
159,07,21
160,08,37
161,12,208
162,12,160
163,00,144
164,00,196
165,12,46
166,12,85
167,07,20
168,09,29
169,08,22
170,08,227
171,09,21
172,09,5
173,09,38
174,08,18
175,12,15
176,06,2
177,07,34
178,07,16
179,07,43
180,07,15
181,08,142
182,08,16
183,08,9
184,06,2
185,07,14
186,11,142
187,09,9
188,08,58
189,00,50
190,08,7
191,09,21
192,07,16
193,08,12
194,00,0
195,00,34
196,08,30
197,07,48
198,07,130
199,11,1
200,07,21
201,00,2
202,06,9
203,09,13
204,11,2
205,09,26
206,11,8
207,10,1
208,08,15
209,09,31
210,09,25
211,00,127
212,09,10
213,08,23
214,08,6
215,07,21
216,08,40
217,00,10
218,08,20
219,09,17
220,08,35
221,09,7
222,07,16
223,08,69
224,09,139
225,07,91
226,08,97
227,08,37
228,09,51
229,09,162
230,00,218
231,00,239
232,10,74
233,09,108
234,00,237
235,08,23
236,08,267
237,09,194
238,08,212
239,08,243
240,08,4
241,08,93
242,10,19
243,07,62
244,09,75
245,01,6
246,08,140
247,08,20
248,07,14
249,00,234
250,07,15
251,10,7
252,08,15
253,00,1
254,08,39
255,00,182
256,00,158
257,08,48
258,08,33
259,07,18
260,08,32
261,00,54
262,08,314
263,08,253
