p_id,p_hour,gcount
1,00,0
2,00,0
3,01,1
4,00,0
5,00,0
6,00,0
7,00,215
8,00,0
9,11,1
10,02,1
11,00,0
12,00,0
13,00,0
14,01,5
15,00,1
16,00,1
17,01,76
18,11,12
19,00,0
20,11,11
21,04,2
22,01,2
23,00,0
24,12,9
25,00,94
26,00,1
27,00,0
28,12,5
29,11,1
30,00,0
31,12,2
32,09,4
33,00,81
34,11,3
35,03,4
36,01,66
37,01,76
38,00,0
39,01,3
40,00,55
41,00,168
42,11,98
43,11,15
44,00,0
45,00,0
46,11,1
47,09,5
48,00,0
49,00,95
50,00,0
51,10,5
52,12,25
53,10,3
54,00,10
55,01,4
56,00,9
57,00,0
58,11,1
59,00,0
60,10,5
61,00,115
62,01,9
63,00,1
64,00,0
65,11,36
66,00,31
67,00,2
68,00,0
69,01,16
70,10,15
71,04,3
72,00,3
73,10,1
74,11,124
75,12,110
76,02,5
77,00,1
78,10,7
79,00,0
80,02,158
81,00,2
82,04,117
83,01,27
84,00,0
85,04,8
86,00,0
87,00,0
88,00,0
89,00,15
90,00,0
91,01,3
92,11,36
93,09,2
94,11,5
95,00,80
96,00,0
97,00,105
98,03,1
99,00,0
100,00,0
101,00,0
102,10,1
103,00,0
104,00,0
105,00,0
106,01,44
107,00,0
108,03,2
109,00,0
110,00,0
111,00,1
112,00,233
113,00,0
114,00,0
115,00,0
116,00,46
117,00,0
118,00,0
119,02,9
120,01,2
121,10,4
122,01,1
123,00,1
124,00,0
125,00,0
126,01,9
127,04,18
128,07,1
129,04,143
130,01,31
131,03,1
132,11,1
133,01,5
134,00,24
135,10,7
136,09,9
137,00,0
138,11,1
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,00,87
146,00,26
147,02,4
148,00,0
149,01,1
150,04,1
151,00,0
152,12,26
153,11,5
154,10,1
155,01,1
156,00,0
157,02,4
158,00,0
159,12,17
160,12,3
161,00,0
162,00,0
163,00,0
164,00,0
165,10,3
166,11,73
167,09,9
168,03,18
169,09,10
170,00,0
171,07,3
172,00,0
173,10,25
174,09,10
175,00,0
176,00,0
177,00,4
178,03,1
179,01,34
180,01,1
181,00,203
182,12,10
183,00,1
184,12,3
185,10,6
186,00,0
187,00,0
188,00,30
189,00,80
190,12,6
191,00,2
192,11,4
193,10,7
194,00,0
195,00,6
196,12,15
197,01,4
198,00,9
199,00,0
200,11,3
201,00,0
202,12,3
203,00,0
204,00,0
205,05,1
206,00,0
207,00,0
208,01,3
209,00,0
210,09,5
211,00,0
212,02,6
213,10,11
214,00,0
215,02,1
216,00,7
217,00,8
218,00,0
219,00,0
220,10,12
221,00,0
222,10,1
223,01,68
224,00,0
225,00,44
226,00,46
227,02,3
228,01,19
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,10,10
236,12,18
237,00,0
238,00,0
239,00,0
240,02,3
241,10,8
242,00,5
243,00,30
244,00,41
245,00,0
246,00,0
247,00,17
248,11,4
249,00,0
250,12,6
251,00,0
252,00,0
253,00,0
254,09,6
255,02,503
256,02,225
257,01,10
258,01,1
259,03,1
260,01,90
261,00,0
262,01,1
263,12,6
