p_id,ycount,gcount,hfcount,fcount,sum
1,0,0,0,35,35
2,0,0,0,0,0
3,2,4,0,395,401
4,218,0,0,1204,1422
5,0,0,0,36,36
6,0,0,0,68,68
7,218,343,0,1961,2522
8,1,0,0,16,17
9,1,5,0,182,188
10,32,18,0,674,724
11,1,8,0,269,278
12,35,0,0,39,74
13,1256,1,0,1298,2555
14,8,36,0,1124,1168
15,1,1,0,155,157
16,0,4,0,412,416
17,16,66,0,1776,1858
18,2,20,0,797,819
19,4,7,0,170,181
20,1,14,0,485,500
21,1,16,0,609,626
22,4,25,0,706,735
23,0,0,0,205,205
24,420,48,0,493,961
25,91,158,0,1056,1305
26,3,37,0,1127,1167
27,0,0,0,6,6
28,14,12,0,495,521
29,4,9,0,407,420
30,0,0,0,6,6
31,0,1,0,102,103
32,3,15,0,425,443
33,177,257,0,1002,1436
34,8,0,0,159,167
35,7,41,0,1354,1402
36,6,5,0,1400,1411
37,17,27,0,2037,2081
38,2,7,0,195,204
39,5,47,0,1957,2009
40,102,56,0,491,649
41,469,493,0,1318,2280
42,220,363,0,1957,2540
43,1825,58,0,877,2760
44,0,0,0,44,44
45,227,0,0,499,726
46,0,0,0,21,21
47,3,13,0,651,667
48,4034,0,0,2961,6995
49,23,107,0,1551,1681
50,1149,0,0,1279,2428
51,7,42,0,578,627
52,110,100,0,260,470
53,1,1,0,300,302
54,3,4,0,171,178
55,2,34,0,486,522
56,7,27,0,756,790
57,0,0,0,41,41
58,0,1,0,51,52
59,0,0,0,26,26
60,2,5,0,416,423
61,27,110,0,3069,3206
62,6,37,0,849,892
63,4,11,0,642,657
64,0,4,0,137,141
65,182,137,0,1022,1341
66,69,169,0,844,1082
67,4,6,0,377,387
68,2601,0,0,2345,4946
69,9,37,0,1116,1162
70,15,14,0,623,652
71,6,35,0,1045,1086
72,13,37,0,1347,1397
73,1,1,0,248,250
74,441,746,0,1542,2729
75,964,622,0,1415,3001
76,12,88,0,2199,2299
77,10,20,0,648,678
78,0,23,0,719,742
79,2231,0,0,3143,5374
80,36,52,0,1303,1391
81,1,17,0,636,654
