p_id,p_hour,gcount
1,00,0
2,00,0
3,00,0
4,00,0
5,00,0
6,00,0
7,09,82
8,08,2
9,00,0
10,01,2
11,00,0
12,00,0
13,00,0
14,09,5
15,00,0
16,01,1
17,08,40
18,12,8
19,00,0
20,12,4
21,12,1
22,12,1
23,00,0
24,09,14
25,12,46
26,09,2
27,00,0
28,12,4
29,10,1
30,00,0
31,09,2
32,12,3
33,09,86
34,12,8
35,08,3
36,00,25
37,01,19
38,07,1
39,07,3
40,09,32
41,08,155
42,08,156
43,10,22
44,00,0
45,00,0
46,00,0
47,07,10
48,00,0
49,09,66
50,00,0
51,11,1
52,08,35
53,07,2
54,09,8
55,08,3
56,10,10
57,00,0
58,00,0
59,10,1
60,07,4
61,08,54
62,02,6
63,09,1
64,00,0
65,11,57
66,09,75
67,05,1
68,00,0
69,08,13
70,08,7
71,12,5
72,01,3
73,01,1
74,08,181
75,08,159
76,00,5
77,06,3
78,11,8
79,00,0
80,00,55
81,09,2
82,00,81
83,00,12
84,00,0
85,10,6
86,00,0
87,00,0
88,00,0
89,09,9
90,00,0
91,09,3
92,01,21
93,09,1
94,07,4
95,08,49
96,00,0
97,10,60
98,08,1
99,00,0
100,00,0
101,00,0
102,09,1
103,00,0
104,00,0
105,00,0
106,10,8
107,00,0
108,01,1
109,00,0
110,00,0
111,00,0
112,00,48
113,00,0
114,00,0
115,01,1
116,08,71
117,00,0
118,00,0
119,07,6
120,04,1
121,11,9
122,08,2
123,10,1
124,06,1
125,00,0
126,08,3
127,08,16
128,01,1
129,04,65
130,01,26
131,08,2
132,10,1
133,07,4
134,08,16
135,09,2
136,08,8
137,00,0
138,08,1
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,09,47
146,10,15
147,10,3
148,00,0
149,09,1
150,08,1
151,00,0
152,09,40
153,08,8
154,00,0
155,10,2
156,00,0
157,10,4
158,00,0
159,08,11
160,09,2
161,00,0
162,00,0
163,00,0
164,00,0
165,09,2
166,08,107
167,11,7
168,09,13
169,09,8
170,00,0
171,00,1
172,00,0
173,00,14
174,10,8
175,08,1
176,00,0
177,07,6
178,00,2
179,08,16
180,00,0
181,08,79
182,07,14
183,09,3
184,12,3
185,11,5
186,00,0
187,00,0
188,07,22
189,08,19
190,10,5
191,06,2
192,11,3
193,10,9
194,11,1
195,09,5
196,11,15
197,09,5
198,02,2
199,00,0
200,08,3
201,04,1
202,07,1
203,00,0
204,00,0
205,12,1
206,00,0
207,10,2
208,07,2
209,00,0
210,08,14
211,00,0
212,07,6
213,09,5
214,03,1
215,01,1
216,00,4
217,10,12
218,09,1
219,00,1
220,07,4
221,00,0
222,00,0
223,08,60
224,00,0
225,07,19
226,10,37
227,08,2
228,07,9
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,08,4
236,09,14
237,00,0
238,00,0
239,00,0
240,00,0
241,07,7
242,08,12
243,08,27
244,12,65
245,00,0
246,00,0
247,12,18
248,08,4
249,00,0
250,11,5
251,00,0
252,06,1
253,09,1
254,12,3
255,00,199
256,00,93
257,08,6
258,01,1
259,01,1
260,09,38
261,00,0
262,00,0
263,09,8
