p_id,p_hour,gcount
1,00,0
2,00,0
3,10,2
4,00,0
5,00,0
6,00,0
7,10,96
8,00,0
9,00,0
10,06,1
11,00,0
12,00,0
13,00,0
14,08,3
15,09,1
16,00,0
17,10,33
18,10,11
19,00,0
20,08,5
21,01,2
22,00,0
23,00,0
24,10,16
25,09,42
26,08,2
27,00,0
28,08,3
29,11,5
30,00,0
31,03,1
32,09,2
33,08,75
34,09,7
35,08,4
36,01,10
37,00,15
38,00,0
39,08,2
40,09,30
41,08,150
42,08,128
43,11,33
44,00,0
45,00,0
46,00,0
47,07,7
48,00,0
49,09,58
50,00,0
51,07,1
52,09,41
53,11,2
54,08,6
55,08,4
56,08,6
57,00,0
58,00,0
59,00,0
60,08,5
61,08,41
62,08,9
63,04,1
64,04,1
65,12,36
66,08,52
67,06,1
68,00,0
69,07,19
70,07,8
71,03,1
72,07,1
73,07,1
74,08,154
75,11,156
76,00,1
77,07,1
78,08,17
79,00,0
80,00,24
81,08,2
82,00,77
83,04,12
84,00,0
85,01,2
86,00,0
87,00,0
88,00,0
89,07,11
90,00,0
91,02,2
92,00,20
93,06,1
94,08,5
95,08,50
96,05,1
97,08,61
98,00,0
99,00,0
100,00,0
101,00,0
102,02,2
103,00,0
104,00,0
105,00,0
106,09,9
107,00,0
108,00,0
109,00,0
110,00,0
111,02,1
112,09,53
113,00,0
114,00,0
115,00,0
116,08,60
117,00,0
118,00,0
119,07,9
120,01,1
121,12,9
122,07,1
123,11,2
124,12,2
125,00,0
126,08,7
127,08,13
128,06,1
129,00,56
130,01,23
131,06,1
132,06,1
133,09,2
134,09,16
135,06,2
136,07,8
137,00,0
138,04,1
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,08,55
146,09,16
147,08,6
148,09,1
149,08,2
150,08,1
151,00,0
152,08,31
153,08,4
154,00,0
155,02,1
156,00,0
157,08,1
158,00,0
159,11,21
160,01,1
161,00,0
162,00,0
163,00,0
164,00,0
165,00,1
166,08,116
167,07,11
168,07,16
169,08,11
170,00,0
171,12,2
172,00,0
173,08,13
174,11,12
175,00,0
176,00,0
177,08,5
178,00,0
179,10,17
180,00,1
181,08,82
182,08,17
183,08,2
184,06,1
185,10,7
186,00,0
187,00,0
188,08,15
189,07,16
190,07,3
191,08,1
192,11,3
193,09,8
194,08,1
195,10,6
196,12,12
197,08,5
198,01,3
199,00,0
200,08,2
201,00,0
202,06,1
203,06,1
204,00,0
205,00,0
206,00,0
207,12,1
208,02,1
209,00,0
210,08,16
211,00,0
212,08,5
213,00,3
214,00,0
215,01,1
216,01,2
217,09,5
218,00,0
219,07,2
220,09,6
221,08,1
222,06,1
223,08,47
224,00,0
225,08,17
226,11,36
227,07,1
228,08,6
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,07,6
236,07,13
237,00,0
238,00,0
239,00,0
240,11,1
241,08,8
242,08,7
243,08,25
244,08,63
245,00,0
246,00,0
247,08,21
248,08,10
249,00,0
250,02,5
251,00,0
252,10,1
253,07,1
254,00,1
255,00,94
256,00,44
257,07,6
258,08,2
259,00,0
260,09,39
261,00,0
262,08,1
263,08,7
