p_id,p_hour,fcount
1,00,1
2,02,1
3,00,11
4,00,32
5,11,1
6,06,1
7,00,45
8,00,0
9,01,1
10,12,5
11,11,4
12,00,1
13,11,36
14,11,18
15,00,2
16,00,9
17,01,33
18,02,4
19,07,2
20,12,17
21,11,7
22,01,4
23,09,1
24,07,8
25,00,30
26,10,6
27,06,1
28,03,9
29,10,5
30,00,0
31,10,3
32,12,6
33,00,30
34,10,2
35,08,4
36,01,66
37,01,68
38,01,1
39,08,6
40,00,18
41,00,54
42,00,34
43,11,11
44,00,0
45,01,21
46,00,1
47,08,5
48,00,119
49,00,48
50,00,56
51,06,7
52,12,8
53,01,3
54,10,5
55,12,7
56,11,30
57,08,4
58,12,1
59,04,1
60,12,4
61,00,59
62,01,12
63,08,4
64,11,3
65,12,26
66,00,22
67,09,3
68,00,100
69,00,9
70,11,16
71,01,6
72,00,6
73,11,3
74,00,25
75,01,17
76,01,8
77,08,3
78,11,9
79,00,250
80,00,77
81,06,9
82,08,22
83,08,6
84,00,0
85,12,6
86,00,0
87,00,49
88,01,13
89,11,17
90,00,60
91,00,5
92,12,10
93,12,16
94,05,3
95,12,19
96,10,3
97,00,37
98,01,2
99,07,1
100,00,42
101,10,1
102,08,23
103,00,0
104,00,0
105,00,0
106,02,30
107,00,139
108,11,4
109,00,0
110,00,0
111,00,0
112,00,67
113,00,94
114,00,168
115,10,1
116,08,17
117,11,1
118,12,2
119,09,22
120,05,1
121,01,12
122,08,2
123,08,4
124,01,9
125,00,30
126,02,4
127,00,6
128,12,1
129,09,28
130,11,5
131,05,5
132,01,195
133,10,9
134,02,5
135,12,12
136,00,3
137,00,79
138,00,104
139,10,2
140,12,35
141,12,49
142,00,45
143,12,36
144,00,118
145,12,29
146,03,9
147,00,3
148,00,207
149,10,5
150,01,3
151,09,24
152,00,9
153,07,2
154,00,0
155,01,3
156,00,0
157,08,9
158,00,123
159,00,9
160,00,11
161,00,93
162,00,52
163,00,51
164,00,97
165,09,7
166,00,18
167,00,4
168,01,11
169,00,11
170,00,108
171,10,4
172,00,0
173,08,36
174,11,5
175,00,4
176,00,0
177,09,8
178,00,2
179,10,10
180,01,2
181,00,68
182,09,7
183,01,3
184,00,0
185,02,5
186,00,50
187,00,0
188,00,16
189,00,32
190,09,2
191,02,4
192,08,9
193,12,4
194,10,1
195,01,12
196,04,11
197,01,7
198,12,42
199,00,0
200,00,4
201,00,0
202,11,5
203,07,3
204,00,0
205,08,2
206,00,0
207,00,0
208,00,11
209,11,21
210,11,5
211,00,61
212,09,37
213,11,30
214,11,1
215,09,3
216,07,5
217,12,2
218,10,3
219,10,3
220,11,8
221,00,0
222,11,2
223,09,22
224,09,29
225,09,22
226,12,23
227,12,6
228,00,10
229,11,46
230,00,114
231,00,146
232,00,35
233,12,49
234,00,120
235,10,51
236,12,50
237,12,72
238,12,36
239,11,52
240,06,2
241,08,5
242,00,8
243,08,12
244,00,19
245,00,0
246,00,72
247,08,9
248,00,10
249,00,197
250,07,10
251,04,2
252,03,4
253,01,4
254,07,5
255,00,114
256,00,76
257,11,10
258,11,7
259,10,3
260,04,11
261,00,19
262,10,33
263,00,39
