p_id,p_hour,fcount
1,12,5
2,00,0
3,08,76
4,08,224
5,09,12
6,08,16
7,08,272
8,08,7
9,08,41
10,07,115
11,08,50
12,12,10
13,08,243
14,08,177
15,08,28
16,08,68
17,09,246
18,08,142
19,11,24
20,10,80
21,08,134
22,08,115
23,12,30
24,08,80
25,09,186
26,09,174
27,00,1
28,08,85
29,08,76
30,00,1
31,07,22
32,09,88
33,09,168
34,00,65
35,08,229
36,00,257
37,08,288
38,09,32
39,08,359
40,08,103
41,08,207
42,08,352
43,08,131
44,11,11
45,09,86
46,00,7
47,08,130
48,09,511
49,08,234
50,08,372
51,08,102
52,09,54
53,08,56
54,09,38
55,08,91
56,08,117
57,10,5
58,00,9
59,08,13
60,08,84
61,08,459
62,08,153
63,08,132
64,09,26
65,09,158
66,08,149
67,08,67
68,09,374
69,08,190
70,08,112
71,08,158
72,08,231
73,08,44
74,08,289
75,07,224
76,08,352
77,08,109
78,08,152
79,08,544
80,00,302
81,08,100
82,00,163
83,08,59
84,09,15
85,08,100
86,08,59
87,08,243
88,12,73
89,08,269
90,08,228
91,09,206
92,00,132
93,09,13
94,08,67
95,08,209
96,11,9
97,00,352
98,10,37
99,08,4
100,00,292
101,11,22
102,08,104
103,00,0
104,00,0
105,00,0
106,00,56
107,08,459
108,08,56
109,08,15
110,00,0
111,10,6
112,08,298
113,08,219
114,00,212
115,08,48
116,08,170
117,09,40
118,12,23
119,08,147
120,08,22
121,08,71
122,08,47
123,09,108
124,08,46
125,12,118
126,08,79
127,08,107
128,08,13
129,08,255
130,12,156
131,08,60
132,00,663
133,08,86
134,09,68
135,08,66
136,08,90
137,08,452
138,10,547
139,08,45
140,08,403
141,08,405
142,08,286
143,08,404
144,00,214
145,08,182
146,10,73
147,08,94
148,00,428
149,08,87
150,09,52
151,08,193
152,08,80
153,08,24
154,01,6
155,08,112
156,08,38
157,08,120
158,00,232
159,07,122
160,07,71
161,00,522
162,12,310
163,12,218
164,00,360
165,09,145
166,08,152
167,08,142
168,08,185
169,08,156
170,08,405
171,08,68
172,07,13
173,08,68
174,08,131
175,08,32
176,11,7
177,08,180
178,08,66
179,08,143
180,08,46
181,08,290
182,08,115
183,08,45
184,01,9
185,08,89
186,09,212
187,08,22
188,08,259
189,09,102
190,08,24
191,07,83
192,10,54
193,08,57
194,09,5
195,09,61
196,08,78
197,08,129
198,08,220
199,00,0
200,08,67
201,12,16
202,08,18
203,07,57
204,10,9
205,07,121
206,08,57
207,05,1
208,08,105
209,00,66
210,08,128
211,00,164
212,08,85
213,08,179
214,12,17
215,08,124
216,07,193
217,11,47
218,08,75
219,08,71
220,08,134
221,08,52
222,08,66
223,08,178
224,08,236
225,09,284
226,08,211
227,08,73
228,08,128
229,08,374
230,00,462
231,08,356
232,09,296
233,08,345
234,00,398
235,08,191
236,08,376
237,08,326
238,08,368
239,08,359
240,08,30
241,07,138
242,07,115
243,08,192
244,08,248
245,08,30
246,08,409
247,08,116
248,08,104
249,00,343
250,08,88
251,09,16
252,08,31
253,05,2
254,08,153
255,00,364
256,00,251
257,08,68
258,08,98
259,08,104
260,08,118
261,08,98
262,08,441
263,08,368
