p_id,p_hour,sum
1,08,1
2,00,0
3,00,1
4,01,179
5,00,0
6,00,0
7,00,326
8,01,2
9,00,0
10,12,4
11,06,1
12,12,14
13,12,248
14,01,8
15,05,2
16,03,3
17,00,103
18,10,9
19,04,1
20,01,7
21,02,1
22,01,2
23,00,0
24,10,96
25,00,142
26,06,2
27,00,0
28,06,6
29,12,2
30,00,0
31,03,1
32,01,4
33,00,113
34,12,3
35,01,3
36,02,135
37,02,145
38,03,1
39,00,4
40,00,66
41,00,258
42,00,154
43,11,371
44,00,0
45,03,76
46,00,2
47,09,8
48,00,1026
49,00,122
50,02,484
51,12,3
52,12,47
53,02,1
54,11,7
55,00,11
56,09,10
57,00,0
58,00,0
59,04,1
60,00,3
61,00,134
62,00,17
63,11,2
64,01,1
65,00,96
66,00,55
67,00,3
68,01,793
69,00,12
70,07,11
71,11,4
72,03,6
73,03,1
74,11,212
75,09,281
76,00,7
77,01,3
78,11,6
79,01,2043
80,02,219
81,03,1
82,00,147
83,00,27
84,00,0
85,02,15
86,00,1
87,00,243
88,00,93
89,00,22
90,00,601
91,01,4
92,01,31
93,00,21
94,00,5
95,01,97
96,00,1
97,00,135
98,02,1
99,00,0
100,00,357
101,00,0
102,00,4
103,00,0
104,00,0
105,00,0
106,00,41
107,00,767
108,02,2
109,00,0
110,00,0
111,02,2
112,00,240
113,00,509
114,01,834
115,00,0
116,09,87
117,04,1
118,04,1
119,02,7
120,00,1
121,03,2
122,00,0
123,00,2
124,09,1
125,00,152
126,00,5
127,00,36
128,07,2
129,04,185
130,00,43
131,02,2
132,00,487
133,00,7
134,00,26
135,02,2
136,03,7
137,00,410
138,00,423
139,00,0
140,10,377
141,12,566
142,12,649
143,11,288
144,01,484
145,01,105
146,10,46
147,12,5
148,02,1481
149,04,2
150,00,4
151,11,243
152,08,50
153,10,6
154,12,1
155,09,2
156,07,1
157,02,7
158,02,757
159,09,14
160,01,5
161,12,583
162,12,608
163,12,565
164,00,838
165,01,1
166,10,181
167,00,7
168,00,29
169,00,13
170,00,701
171,04,2
172,00,0
173,02,34
174,02,6
175,00,0
176,00,0
177,03,15
178,06,3
179,00,62
180,08,1
181,00,250
182,12,8
183,10,3
184,07,2
185,12,4
186,12,809
187,00,0
188,00,36
189,00,70
190,00,10
191,05,2
192,12,4
193,09,19
194,12,17
195,00,14
196,12,25
197,05,4
198,00,12
199,00,0
200,07,2
201,00,1
202,07,8
203,00,0
204,00,0
205,01,1
206,06,1
207,03,1
208,07,4
209,00,65
210,01,11
211,00,256
212,00,6
213,11,4
214,11,1
215,12,4
216,04,4
217,02,17
218,03,1
219,00,1
220,00,12
221,05,1
222,05,1
223,00,106
224,10,141
225,00,55
226,01,87
227,00,3
228,01,30
229,00,402
230,00,798
231,00,488
232,01,123
233,12,306
234,00,852
235,00,8
236,12,824
237,12,894
238,10,491
239,12,629
240,06,1
241,00,9
242,02,9
243,00,35
244,00,85
245,00,0
246,00,369
247,00,27
248,10,8
249,01,920
250,02,10
251,09,1
252,01,1
253,00,3
254,11,4
255,01,640
256,01,404
257,00,11
258,01,3
259,01,1
260,00,93
261,12,174
262,09,418
263,10,534
