p_id,p_hour,fcount
1,08,11
2,07,1
3,01,11
4,12,23
5,00,1
6,12,2
7,00,57
8,06,1
9,01,5
10,12,13
11,12,8
12,10,2
13,12,43
14,12,35
15,10,5
16,01,13
17,00,74
18,00,30
19,02,6
20,12,8
21,00,17
22,10,26
23,01,5
24,00,19
25,11,22
26,07,13
27,01,1
28,11,12
29,00,7
30,12,1
31,11,4
32,00,10
33,12,31
34,11,2
35,00,35
36,00,120
37,00,91
38,00,3
39,00,47
40,12,15
41,00,42
42,00,56
43,11,19
44,00,4
45,12,24
46,00,1
47,00,9
48,12,104
49,00,49
50,11,47
51,00,19
52,12,10
53,11,8
54,11,7
55,00,9
56,00,26
57,10,4
58,01,2
59,02,2
60,00,8
61,00,114
62,00,32
63,00,16
64,00,5
65,12,35
66,12,24
67,09,20
68,12,74
69,02,18
70,09,33
71,00,53
72,00,49
73,11,11
74,00,32
75,12,23
76,00,40
77,00,19
78,00,13
79,00,79
80,00,37
81,10,30
82,00,36
83,00,16
84,00,2
85,00,22
86,00,2
87,12,38
88,12,19
89,00,58
90,12,47
91,00,47
92,12,28
93,06,1
94,01,17
95,00,32
96,01,2
97,01,28
98,01,8
99,00,0
100,12,42
101,01,3
102,00,34
103,00,0
104,00,0
105,00,0
106,11,11
107,10,39
108,00,9
109,00,3
110,00,0
111,00,1
112,12,43
113,00,41
114,00,32
115,12,3
116,12,23
117,00,3
118,00,3
119,00,29
120,12,2
121,01,10
122,00,4
123,00,12
124,00,4
125,10,16
126,05,5
127,11,31
128,05,2
129,00,56
130,00,19
131,00,8
132,12,94
133,00,14
134,11,18
135,10,8
136,00,26
137,12,32
138,10,117
139,00,7
140,12,30
141,12,47
142,11,47
143,12,39
144,12,46
145,08,31
146,11,11
147,01,10
148,01,60
149,08,11
150,02,11
151,11,24
152,01,15
153,09,7
154,01,1
155,00,17
156,00,6
157,00,33
158,00,48
159,00,14
160,00,29
161,12,92
162,11,74
163,12,82
164,12,92
165,01,10
166,12,29
167,00,8
168,00,15
169,00,18
170,12,69
171,00,17
172,00,3
173,00,32
174,00,19
175,10,4
176,00,1
177,00,45
178,03,5
179,00,17
180,12,6
181,00,64
182,02,7
183,00,3
184,12,2
185,00,15
186,11,82
187,10,10
188,00,46
189,00,27
190,12,4
191,01,13
192,11,6
193,00,6
194,05,1
195,08,8
196,12,15
197,00,38
198,00,86
199,00,0
200,11,8
201,00,2
202,12,5
203,00,7
204,05,1
205,00,11
206,07,12
207,00,0
208,02,8
209,09,10
210,00,17
211,11,37
212,00,8
213,00,15
214,08,2
215,01,13
216,00,25
217,09,5
218,00,7
219,11,8
220,12,16
221,12,5
222,00,10
223,01,27
224,09,18
225,00,72
226,09,40
227,10,18
228,12,26
229,12,52
230,11,94
231,10,65
232,01,29
233,11,34
234,12,57
235,00,21
236,12,54
237,12,66
238,12,43
239,12,66
240,05,5
241,01,58
242,00,8
243,00,43
244,00,57
245,02,9
246,11,53
247,00,18
248,01,8
249,00,62
250,02,5
251,03,7
252,08,7
253,02,1
254,10,28
255,12,62
256,00,42
257,00,20
258,00,18
259,00,10
260,00,25
261,12,29
262,10,33
263,11,37
