p_id,ycount,gcount,hfcount,fcount,sum
1,4,0,0,93,97
2,0,0,0,3,3
3,0,4,0,115,119
4,625,0,0,531,1156
5,0,0,0,2,2
6,0,0,0,15,15
7,425,868,0,531,1824
8,1,0,0,2,3
9,0,1,0,52,53
10,15,1,0,104,120
11,2,0,0,64,66
12,40,0,0,8,48
13,2008,0,0,570,2578
14,29,7,0,385,421
15,0,0,0,27,27
16,0,7,0,103,110
17,53,303,0,542,898
18,3,25,0,112,140
19,2,0,0,27,29
20,0,20,0,73,93
21,0,3,0,131,134
22,1,4,0,188,193
23,0,1,0,29,30
24,529,55,0,160,744
25,237,400,0,365,1002
26,3,3,0,168,174
27,0,0,0,1,1
28,14,17,0,141,172
29,2,11,0,39,52
30,0,0,0,0,0
31,0,2,0,2,4
32,1,5,0,57,63
33,279,464,0,346,1089
34,4,28,0,31,63
35,2,24,0,144,170
36,49,75,0,685,809
37,114,133,0,877,1124
38,0,0,0,25,25
39,3,8,0,255,266
40,162,173,0,183,518
41,557,993,0,487,2037
42,267,732,0,546,1545
43,2055,157,0,171,2383
44,0,0,0,0,0
45,381,0,0,242,623
46,0,0,0,2,2
47,1,33,0,49,83
48,6338,0,0,1534,7872
49,88,432,0,563,1083
50,2467,0,0,1066,3533
51,1,3,0,143,147
52,156,213,0,139,508
53,0,3,0,42,45
54,18,27,0,72,117
55,0,28,0,58,86
56,5,29,0,202,236
57,0,0,0,17,17
58,0,1,0,5,6
59,0,0,0,0,0
60,1,14,0,22,37
61,46,393,0,819,1258
62,10,62,0,169,241
63,2,2,0,84,88
64,1,0,0,21,22
65,297,309,0,328,934
66,85,404,0,235,724
67,0,2,0,152,154
68,5405,0,0,1678,7083
69,3,78,0,125,206
70,24,31,0,234,289
71,7,10,0,152,169
72,6,17,0,144,167
73,0,1,0,69,70
74,526,1056,0,358,1940
75,1024,1172,0,361,2557
76,3,23,0,185,211
77,5,15,0,52,72
78,2,26,0,58,86
79,6176,0,0,2212,8388
80,158,253,0,598,1009
81,0,3,0,314,317
82,87,746,0,318,1151
83,34,114,0,101,249
84,0,0,0,11,11
85,7,27,0,91,125
86,0,2,0,5,7
87,1536,0,0,642,2178
88,662,0,0,264,926
89,29,58,0,376,463
90,3681,0,0,1077,4758
91,3,8,0,153,164
92,5,165,0,208,378
93,9,7,0,12,28
94,0,24,0,35,59
95,55,447,0,304,806
96,0,2,0,3,5
97,186,487,0,394,1067
98,0,1,0,33,34
99,0,0,0,1,1
100,3561,0,0,704,4265
101,0,0,0,17,17
102,1,5,0,288,294
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,57,84,0,202,343
107,5093,0,0,1374,6467
108,1,2,0,53,56
109,0,0,0,6,6
110,0,0,0,0,0
111,2,0,0,1,3
112,148,420,0,825,1393
113,3015,0,0,991,4006
114,2588,0,0,930,3518
115,0,0,0,17,17
116,220,399,0,292,911
117,0,1,0,4,5
118,0,0,0,16,16
119,8,32,0,123,163
120,0,8,0,7,15
121,0,21,0,132,153
122,0,0,0,20,20
123,6,3,0,165,174
124,2,0,0,36,38
125,1137,0,0,443,1580
126,0,21,0,39,60
127,12,95,0,302,409
128,0,1,0,9,10
129,128,617,0,453,1198
130,20,214,0,177,411
131,16,1,0,58,75
132,2384,1,0,1013,3398
133,12,14,0,106,132
134,14,158,0,140,312
135,3,14,0,114,131
136,0,25,0,167,192
137,2357,0,0,698,3055
138,3627,1,0,1034,4662
139,0,0,0,32,32
140,3094,0,0,956,4050
141,4010,0,0,1328,5338
142,4140,0,0,1011,5151
143,1824,0,0,874,2698
144,2024,0,0,968,2992
145,183,381,0,370,934
146,187,97,0,230,514
147,1,20,0,37,58
148,3024,0,0,1336,4360
149,0,7,0,88,95
150,2,3,0,38,43
151,1503,0,0,430,1933
152,189,209,0,128,526
153,0,20,0,37,57
154,0,1,0,3,4
155,1,1,0,91,93
156,1,1,0,45,47
157,8,17,0,201,226
158,3010,0,0,1530,4540
159,7,94,0,67,168
160,5,2,0,155,162
161,5875,0,0,1389,7264
162,6114,0,0,1206,7320
163,4649,0,0,1250,5899
164,4822,0,0,1503,6325
165,1,6,0,147,154
166,861,826,0,345,2032
167,5,48,0,60,113
168,26,84,0,91,201
169,1,32,0,62,95
170,6039,0,0,1395,7434
171,0,1,0,110,111
172,0,0,0,12,12
173,10,78,0,183,271
174,3,35,0,87,125
175,0,0,0,43,43
176,0,0,0,9,9
177,3,34,0,223,260
178,4,1,0,65,70
179,165,113,0,210,488
180,0,2,0,55,57
181,273,571,0,906,1750
182,2,58,0,56,116
183,1,5,0,20,26
184,0,6,0,1,7
185,2,21,0,76,99
186,6023,0,0,1007,7030
187,0,1,0,36,37
188,24,97,0,316,437
189,63,128,0,323,514
190,7,15,0,17,39
191,1,1,0,59,61
192,0,9,0,70,79
193,118,52,0,61,231
194,9,0,0,1,10
195,14,29,0,133,176
196,25,93,0,120,238
197,3,18,0,212,233
198,16,17,0,811,844
199,0,0,0,0,0
200,2,5,0,89,96
201,0,1,0,3,4
202,5,10,0,24,39
203,0,0,0,44,44
204,0,0,0,2,2
205,3,2,0,68,73
206,0,0,0,96,96
207,2,0,0,1,3
208,0,6,0,44,50
209,314,0,0,226,540
210,0,66,0,76,142
211,1447,0,0,895,2342
212,2,23,0,46,71
213,2,11,0,50,63
214,0,0,0,16,16
215,11,6,0,64,81
216,3,13,0,152,168
217,13,24,0,43,80
218,2,2,0,41,45
219,6,0,0,35,41
220,7,33,0,146,186
221,0,1,0,36,37
222,2,1,0,44,47
223,184,368,0,278,830
224,756,0,0,472,1228
225,42,126,0,558,726
226,392,261,0,395,1048
227,1,2,0,168,171
228,30,42,0,265,337
229,3534,0,0,812,4346
230,5256,0,0,1464,6720
231,4108,0,0,1798,5906
232,419,0,0,531,950
233,2396,0,0,644,3040
234,5293,0,0,1643,6936
235,4,22,0,111,137
236,6226,73,0,1397,7696
237,6612,0,0,1206,7818
238,3284,0,0,1009,4293
239,3665,0,0,1190,4855
240,1,5,0,13,19
241,2,31,0,440,473
242,3,39,0,63,105
243,39,178,0,429,646
244,200,489,0,418,1107
245,0,0,0,27,27
246,2260,0,0,1008,3268
247,30,121,0,79,230
248,2,19,0,32,53
249,4185,0,0,1592,5777
250,1,15,0,44,60
251,0,0,0,20,20
252,0,1,0,57,58
253,0,1,0,5,6
254,1,6,0,233,240
255,353,1117,0,1005,2475
256,314,480,0,653,1447
257,13,19,0,192,224
258,2,7,0,118,127
259,1,1,0,83,85
260,173,330,0,229,732
261,821,0,0,290,1111
262,1973,1,0,1146,3120
263,2700,29,0,1110,3839
