p_id,p_hour,sum
1,00,28
2,00,0
3,08,79
4,08,273
5,09,13
6,09,26
7,07,343
8,06,5
9,08,50
10,07,129
11,08,50
12,11,15
13,08,494
14,07,203
15,08,29
16,08,69
17,09,258
18,08,173
19,08,44
20,08,95
21,08,131
22,07,132
23,09,37
24,08,162
25,09,176
26,09,230
27,06,2
28,08,80
29,08,72
30,01,3
31,08,17
32,08,89
33,09,243
34,12,31
35,08,260
36,08,182
37,08,275
38,08,39
39,08,345
40,08,124
41,08,368
42,08,444
43,12,447
44,09,6
45,12,110
46,11,4
47,08,140
48,07,1003
49,08,246
50,08,519
51,08,138
52,08,84
53,08,68
54,09,36
55,09,99
56,08,151
57,08,6
58,08,12
59,08,7
60,08,96
61,08,475
62,08,141
63,08,126
64,11,31
65,09,189
66,08,144
67,08,79
68,09,691
69,08,233
70,08,121
71,08,172
72,08,242
73,09,50
74,08,509
75,08,502
76,07,355
77,08,111
78,08,189
79,09,704
80,00,160
81,08,121
82,08,184
83,07,62
84,08,15
85,07,97
86,08,51
87,08,331
88,11,134
89,08,315
90,08,521
91,08,233
92,08,116
93,10,12
94,08,69
95,08,229
96,12,9
97,09,229
98,12,43
99,09,3
100,06,617
101,08,32
102,08,112
103,00,0
104,00,0
105,12,1
106,10,51
107,08,798
108,08,69
109,11,18
110,11,1
111,08,6
112,08,257
113,08,469
114,00,262
115,08,56
116,08,215
117,07,41
118,11,25
119,08,200
120,08,21
121,08,83
122,07,49
123,08,133
124,08,41
125,12,209
126,08,89
127,08,120
128,00,8
129,08,280
130,08,188
131,08,61
132,00,1271
133,09,95
134,10,72
135,08,91
136,08,109
137,08,605
138,09,1457
139,07,61
140,08,892
141,08,939
142,08,745
143,08,707
144,12,249
145,08,224
146,08,85
147,08,107
148,09,329
149,08,95
150,08,56
151,07,398
152,08,126
153,08,29
154,09,7
155,08,132
156,08,42
157,08,122
158,08,374
159,08,182
160,08,82
161,12,1068
162,12,757
163,12,648
164,12,636
165,09,160
166,08,276
167,08,165
168,08,241
169,08,207
170,08,999
171,08,81
172,10,16
173,08,73
174,08,170
175,12,43
176,08,13
177,07,183
178,08,80
179,08,140
180,08,48
181,08,341
182,08,125
183,07,39
184,06,6
185,08,110
186,07,866
187,07,27
188,08,270
189,09,137
190,09,27
191,08,122
192,08,58
193,08,68
194,06,3
195,09,67
196,08,85
197,08,150
198,08,203
199,00,0
200,08,89
201,12,13
202,10,23
203,07,59
204,08,13
205,08,163
206,08,85
207,12,2
208,08,106
209,08,98
210,08,138
211,08,224
212,08,100
213,08,222
214,09,27
215,08,118
216,08,236
217,12,65
218,08,81
219,08,73
220,08,153
221,07,60
222,08,64
223,08,235
224,08,236
225,08,299
226,08,234
227,08,80
228,08,129
229,08,809
230,12,631
231,08,668
232,08,294
233,08,548
234,12,702
235,08,242
236,08,1307
237,08,1169
238,08,862
239,08,793
240,08,32
241,08,162
242,08,141
243,08,220
244,08,327
245,08,30
246,08,651
247,00,311
248,08,99
249,08,567
250,08,96
251,07,18
252,08,47
253,08,3
254,08,158
255,00,276
256,09,180
257,08,70
258,08,135
259,07,112
260,07,133
261,12,183
262,08,801
263,08,763
