p_id,p_hour,gcount
1,00,0
2,00,0
3,09,4
4,00,0
5,00,0
6,00,0
7,08,59
8,00,0
9,11,1
10,07,3
11,11,3
12,00,0
13,00,0
14,11,5
15,00,0
16,00,0
17,10,14
18,07,3
19,09,2
20,08,3
21,08,3
22,11,4
23,00,0
24,09,9
25,11,36
26,09,4
27,00,0
28,10,3
29,09,2
30,00,0
31,12,1
32,09,3
33,09,78
34,08,1
35,08,6
36,01,9
37,03,5
38,12,3
39,09,9
40,09,18
41,09,134
42,08,86
43,12,27
44,00,0
45,00,0
46,00,0
47,08,4
48,00,0
49,09,31
50,00,0
51,12,5
52,08,25
53,00,0
54,05,1
55,09,7
56,08,5
57,10,1
58,09,1
59,09,2
60,12,2
61,10,23
62,07,6
63,11,2
64,00,0
65,11,33
66,08,47
67,11,3
68,00,0
69,12,7
70,08,3
71,09,5
72,11,6
73,10,2
74,09,137
75,09,117
76,09,8
77,09,4
78,10,4
79,00,1
80,00,27
81,07,3
82,12,48
83,00,7
84,00,0
85,07,2
86,00,0
87,00,0
88,00,0
89,09,12
90,00,0
91,10,8
92,11,11
93,00,0
94,06,2
95,09,33
96,10,1
97,09,34
98,12,1
99,00,0
100,00,0
101,00,0
102,09,1
103,00,0
104,00,0
105,00,0
106,10,5
107,00,0
108,08,2
109,00,0
110,00,0
111,00,0
112,00,12
113,00,0
114,00,0
115,00,0
116,08,47
117,11,1
118,00,0
119,08,4
120,09,1
121,10,5
122,10,2
123,08,4
124,06,1
125,00,0
126,09,3
127,08,8
128,09,1
129,00,33
130,00,18
131,08,1
132,00,0
133,08,4
134,11,13
135,07,2
136,08,2
137,00,0
138,06,1
139,09,1
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,08,39
146,11,5
147,09,6
148,00,0
149,10,4
150,06,1
151,00,0
152,09,16
153,10,2
154,00,0
155,11,5
156,00,0
157,11,3
158,00,0
159,09,5
160,11,2
161,00,0
162,00,0
163,00,0
164,00,0
165,12,5
166,10,79
167,09,7
168,10,7
169,12,5
170,00,0
171,06,1
172,00,0
173,00,3
174,11,9
175,12,1
176,00,0
177,08,7
178,06,1
179,09,14
180,12,2
181,08,35
182,09,11
183,07,1
184,05,1
185,06,3
186,00,0
187,01,1
188,12,9
189,09,8
190,07,2
191,09,2
192,10,2
193,09,5
194,09,1
195,09,2
196,12,15
197,10,3
198,12,3
199,00,0
200,11,2
201,00,0
202,08,1
203,05,1
204,00,0
205,08,3
206,00,0
207,00,0
208,08,2
209,00,0
210,09,7
211,00,1
212,12,5
213,08,7
214,00,0
215,10,5
216,10,4
217,00,2
218,08,2
219,05,1
220,10,2
221,00,0
222,12,3
223,09,31
224,00,0
225,08,11
226,11,19
227,11,4
228,08,3
229,00,0
230,00,1
231,00,0
232,00,0
233,00,0
234,00,0
235,08,6
236,09,11
237,00,0
238,00,0
239,00,0
240,04,1
241,06,3
242,09,10
243,07,21
244,09,43
245,00,0
246,00,0
247,08,8
248,09,3
249,00,0
250,08,3
251,00,0
252,00,0
253,00,0
254,09,5
255,00,83
256,00,20
257,01,1
258,06,1
259,03,1
260,11,27
261,00,0
262,00,0
263,11,3
