p_id,p_hour,fcount
1,07,16
2,00,1
3,09,18
4,09,65
5,11,2
6,08,4
7,08,50
8,02,1
9,01,6
10,08,12
11,08,17
12,12,4
13,12,70
14,11,53
15,10,5
16,10,14
17,00,58
18,09,17
19,08,4
20,08,6
21,08,18
22,08,38
23,04,4
24,08,27
25,09,37
26,09,45
27,02,1
28,07,24
29,11,10
30,00,0
31,12,1
32,10,9
33,10,38
34,12,7
35,09,15
36,00,71
37,12,72
38,11,5
39,08,36
40,11,18
41,10,61
42,09,51
43,12,31
44,00,1
45,12,28
46,01,1
47,01,5
48,12,134
49,09,49
50,09,99
51,09,22
52,09,18
53,11,10
54,08,14
55,08,11
56,06,28
57,04,3
58,09,2
59,00,0
60,00,3
61,10,74
62,08,32
63,09,11
64,06,4
65,10,35
66,09,22
67,08,26
68,11,109
69,00,14
70,09,32
71,00,58
72,00,25
73,10,14
74,11,30
75,12,50
76,08,29
77,08,10
78,10,9
79,00,191
80,00,53
81,08,42
82,08,36
83,12,15
84,09,2
85,09,13
86,07,3
87,12,64
88,12,27
89,08,50
90,09,74
91,00,29
92,10,27
93,08,4
94,09,5
95,10,38
96,07,1
97,10,42
98,08,7
99,00,1
100,12,70
101,08,4
102,08,45
103,00,0
104,00,0
105,00,0
106,09,15
107,08,128
108,08,8
109,07,2
110,00,0
111,10,1
112,09,68
113,09,67
114,00,70
115,06,2
116,08,30
117,00,1
118,10,4
119,09,18
120,10,2
121,10,14
122,08,5
123,07,33
124,06,6
125,11,32
126,06,5
127,08,40
128,10,3
129,08,60
130,12,20
131,08,7
132,00,224
133,08,21
134,08,16
135,08,15
136,08,31
137,09,85
138,10,177
139,08,7
140,09,150
141,08,158
142,10,111
143,08,116
144,12,63
145,12,33
146,09,15
147,12,6
148,00,118
149,08,17
150,01,6
151,09,62
152,00,12
153,07,4
154,00,1
155,09,13
156,08,8
157,08,31
158,09,61
159,08,11
160,12,26
161,12,178
162,12,131
163,11,151
164,11,115
165,07,21
166,09,29
167,09,11
168,09,12
169,09,14
170,09,137
171,09,19
172,10,2
173,08,27
174,11,10
175,11,4
176,08,1
177,12,29
178,07,13
179,08,28
180,10,9
181,10,99
182,08,7
183,01,5
184,00,1
185,08,13
186,12,109
187,06,5
188,09,40
189,00,33
190,10,3
191,09,13
192,08,14
193,10,8
194,00,0
195,08,9
196,12,16
197,08,30
198,08,113
199,00,0
200,08,11
201,00,2
202,10,5
203,07,7
204,12,1
205,10,9
206,07,18
207,00,0
208,09,6
209,08,19
210,10,17
211,11,57
212,09,5
213,08,7
214,11,3
215,07,7
216,07,27
217,10,9
218,11,6
219,07,7
220,08,20
221,06,5
222,10,7
223,08,35
224,08,60
225,09,64
226,10,38
227,09,32
228,08,35
229,10,103
230,12,127
231,10,117
232,09,44
233,10,74
234,11,108
235,08,17
236,12,151
237,11,146
238,09,131
239,08,130
240,00,2
241,08,60
242,11,12
243,09,57
244,09,43
245,12,4
246,09,82
247,08,11
248,01,3
249,00,86
250,07,6
251,09,3
252,08,12
253,02,1
254,09,29
255,00,91
256,00,63
257,09,24
258,08,19
259,09,14
260,10,24
261,12,40
262,08,189
263,08,157
