p_id,p_hour,sum
1,07,1
2,08,2
3,11,5
4,09,103
5,00,0
6,07,2
7,07,188
8,10,2
9,10,1
10,06,11
11,08,2
12,11,7
13,08,518
14,08,11
15,05,3
16,07,4
17,00,45
18,08,16
19,06,3
20,11,11
21,07,6
22,00,3
23,05,1
24,08,119
25,12,74
26,09,9
27,00,0
28,07,7
29,10,3
30,00,0
31,07,4
32,08,8
33,08,162
34,09,5
35,07,3
36,00,41
37,00,53
38,00,1
39,07,6
40,08,84
41,08,311
42,08,181
43,12,431
44,08,1
45,12,64
46,12,1
47,10,18
48,07,935
49,08,84
50,09,429
51,09,3
52,08,102
53,09,3
54,08,21
55,09,7
56,08,10
57,00,0
58,09,3
59,09,4
60,07,20
61,00,56
62,06,12
63,08,4
64,05,1
65,09,73
66,09,81
67,07,3
68,09,821
69,08,26
70,07,13
71,08,10
72,07,5
73,08,3
74,08,306
75,08,376
76,11,5
77,07,3
78,08,70
79,10,506
80,00,56
81,07,2
82,00,82
83,07,21
84,12,1
85,08,6
86,07,1
87,08,226
88,11,70
89,07,25
90,09,531
91,08,7
92,00,21
93,08,5
94,10,8
95,08,66
96,07,1
97,09,93
98,08,2
99,00,0
100,09,563
101,11,2
102,00,2
103,00,0
104,00,0
105,00,0
106,09,15
107,09,643
108,02,1
109,00,0
110,00,0
111,05,1
112,09,106
113,09,542
114,09,220
115,07,1
116,07,140
117,06,5
118,05,1
119,07,61
120,00,2
121,12,6
122,08,1
123,08,10
124,06,3
125,12,169
126,08,15
127,07,55
128,07,2
129,04,117
130,01,19
131,08,4
132,00,568
133,09,8
134,10,27
135,07,6
136,07,15
137,08,408
138,11,860
139,06,1
140,08,719
141,08,807
142,08,689
143,07,358
144,09,221
145,08,92
146,07,42
147,08,16
148,00,245
149,09,4
150,08,2
151,08,286
152,08,63
153,08,4
154,00,0
155,08,5
156,00,0
157,05,5
158,09,448
159,07,31
160,08,3
161,12,1132
162,08,924
163,12,751
164,12,619
165,08,7
166,08,275
167,07,49
168,07,26
169,07,31
170,08,1077
171,11,3
172,12,1
173,08,19
174,10,12
175,06,1
176,00,0
177,07,10
178,07,2
179,08,53
180,07,3
181,08,135
182,07,32
183,08,7
184,08,2
185,12,10
186,07,1012
187,00,0
188,07,22
189,00,37
190,08,7
191,08,4
192,07,3
193,09,20
194,06,2
195,08,9
196,08,23
197,09,6
198,00,5
199,00,0
200,12,5
201,11,1
202,08,3
203,08,2
204,00,0
205,07,2
206,07,3
207,06,1
208,07,20
209,09,71
210,09,18
211,12,233
212,08,55
213,07,79
214,00,0
215,07,4
216,01,9
217,00,10
218,07,2
219,06,3
220,08,15
221,04,1
222,06,3
223,08,79
224,10,126
225,08,32
226,08,132
227,07,4
228,08,21
229,08,743
230,08,852
231,08,596
232,08,61
233,08,493
234,12,754
235,08,140
236,08,1288
237,08,1382
238,08,567
239,12,611
240,08,2
241,07,16
242,08,22
243,08,85
244,08,106
245,11,1
246,12,845
247,08,40
248,08,32
249,09,510
250,08,35
251,06,1
252,07,2
253,00,0
254,09,6
255,00,252
256,00,84
257,09,12
258,07,3
259,12,4
260,07,101
261,09,103
262,07,475
263,07,454
