p_id,p_hour,gcount
1,00,0
2,00,0
3,11,2
4,00,0
5,00,0
6,00,0
7,00,35
8,03,1
9,09,2
10,08,4
11,00,0
12,00,0
13,00,0
14,08,7
15,08,1
16,04,1
17,10,14
18,10,6
19,11,2
20,08,3
21,09,7
22,11,6
23,00,0
24,08,15
25,10,24
26,11,5
27,10,1
28,09,4
29,12,4
30,00,0
31,12,1
32,09,4
33,10,51
34,00,0
35,08,9
36,02,13
37,10,4
38,12,3
39,08,10
40,09,14
41,08,96
42,08,71
43,12,20
44,00,0
45,00,0
46,00,0
47,07,4
48,00,0
49,08,19
50,00,0
51,06,6
52,10,22
53,11,1
54,08,3
55,12,9
56,08,6
57,00,0
58,00,0
59,00,0
60,05,1
61,10,18
62,08,6
63,11,5
64,08,1
65,09,24
66,08,21
67,12,4
68,00,0
69,09,8
70,08,3
71,08,7
72,08,10
73,00,0
74,08,116
75,11,106
76,09,18
77,08,4
78,09,6
79,00,0
80,01,31
81,11,4
82,00,48
83,12,7
84,00,0
85,10,5
86,12,3
87,00,0
88,00,0
89,12,12
90,00,0
91,11,8
92,09,9
93,00,4
94,06,1
95,10,30
96,00,0
97,11,34
98,07,2
99,01,1
100,00,1
101,09,1
102,09,2
103,00,0
104,00,0
105,00,0
106,08,5
107,01,1
108,08,5
109,00,0
110,00,0
111,00,0
112,00,15
113,00,0
114,00,0
115,00,0
116,08,32
117,07,2
118,00,0
119,07,6
120,08,1
121,11,3
122,06,1
123,09,7
124,09,3
125,00,0
126,08,4
127,08,8
128,11,1
129,00,26
130,10,36
131,11,2
132,09,1
133,06,2
134,10,13
135,08,3
136,12,5
137,06,1
138,11,1
139,05,1
140,00,0
141,00,0
142,07,1
143,00,0
144,00,0
145,09,31
146,11,5
147,08,5
148,00,0
149,12,5
150,06,3
151,00,0
152,10,13
153,07,1
154,00,0
155,09,4
156,08,1
157,09,3
158,11,1
159,08,7
160,00,1
161,07,1
162,10,1
163,10,1
164,00,0
165,11,7
166,12,62
167,09,4
168,07,6
169,07,4
170,07,1
171,10,2
172,00,0
173,08,5
174,11,8
175,08,1
176,00,0
177,09,7
178,11,2
179,08,9
180,04,1
181,11,32
182,08,11
183,11,4
184,12,1
185,10,5
186,11,1
187,00,0
188,09,11
189,08,6
190,06,3
191,09,5
192,11,2
193,09,6
194,10,1
195,11,4
196,12,17
197,08,4
198,08,2
199,00,0
200,11,4
201,00,0
202,00,0
203,04,1
204,00,0
205,09,6
206,00,0
207,00,0
208,06,3
209,00,0
210,09,10
211,06,1
212,09,5
213,08,9
214,00,0
215,09,4
216,08,4
217,00,2
218,06,6
219,09,1
220,11,7
221,12,1
222,06,3
223,08,33
224,00,0
225,08,12
226,09,12
227,12,4
228,12,4
229,10,1
230,00,0
231,00,0
232,00,0
233,00,0
234,06,1
235,12,6
236,08,12
237,12,1
238,00,0
239,09,1
240,09,1
241,08,5
242,09,10
243,07,15
244,11,41
245,00,0
246,00,0
247,08,10
248,07,3
249,00,1
250,08,4
251,00,0
252,08,1
253,00,0
254,08,5
255,00,75
256,00,25
257,08,2
258,07,3
259,08,2
260,00,22
261,00,0
262,00,0
263,08,3
