p_id,p_hour,gcount
1,00,0
2,00,0
3,09,2
4,00,0
5,00,0
6,00,0
7,01,59
8,00,0
9,09,1
10,08,4
11,04,1
12,00,0
13,00,0
14,10,5
15,08,1
16,09,1
17,11,12
18,09,4
19,08,1
20,12,2
21,08,4
22,12,3
23,00,0
24,12,13
25,00,36
26,09,4
27,00,0
28,11,5
29,11,4
30,00,0
31,00,0
32,09,2
33,11,33
34,12,1
35,09,10
36,04,24
37,00,7
38,10,2
39,10,10
40,12,9
41,11,81
42,11,62
43,09,9
44,00,0
45,00,0
46,00,0
47,07,3
48,00,1
49,12,21
50,00,0
51,08,10
52,12,18
53,10,1
54,00,1
55,09,7
56,11,5
57,00,1
58,12,1
59,00,0
60,00,1
61,10,25
62,10,7
63,10,2
64,00,0
65,12,27
66,00,31
67,12,1
68,00,0
69,09,6
70,00,3
71,10,6
72,12,9
73,10,1
74,12,84
75,12,48
76,10,20
77,08,4
78,09,4
79,00,0
80,02,37
81,07,5
82,01,60
83,00,11
84,00,0
85,10,7
86,10,2
87,00,0
88,11,1
89,10,12
90,00,0
91,09,12
92,01,11
93,00,1
94,08,2
95,00,29
96,00,0
97,12,35
98,07,1
99,00,0
100,02,2
101,04,1
102,10,3
103,00,0
104,00,0
105,00,0
106,00,7
107,00,0
108,12,4
109,00,0
110,00,0
111,00,0
112,00,36
113,00,0
114,00,0
115,11,1
116,12,30
117,08,1
118,00,0
119,09,5
120,04,1
121,12,3
122,09,3
123,10,5
124,08,3
125,00,0
126,07,2
127,02,5
128,12,1
129,01,59
130,00,16
131,12,3
132,00,0
133,11,3
134,00,7
135,12,3
136,11,3
137,00,0
138,00,0
139,10,3
140,00,0
141,01,1
142,00,0
143,00,0
144,12,1
145,00,15
146,00,12
147,09,4
148,00,0
149,09,2
150,11,3
151,00,0
152,11,14
153,10,2
154,00,0
155,12,6
156,00,0
157,01,2
158,00,0
159,09,7
160,10,2
161,00,1
162,00,0
163,00,0
164,00,0
165,09,4
166,12,41
167,09,5
168,10,4
169,11,6
170,00,0
171,03,1
172,00,0
173,00,7
174,12,3
175,05,1
176,00,0
177,09,5
178,09,1
179,01,20
180,10,2
181,00,32
182,09,9
183,00,0
184,12,1
185,08,3
186,00,0
187,00,0
188,12,12
189,12,10
190,00,1
191,10,4
192,11,1
193,01,2
194,03,1
195,11,3
196,12,9
197,08,3
198,12,3
199,00,0
200,11,3
201,00,1
202,00,0
203,09,2
204,00,0
205,11,5
206,00,0
207,00,0
208,09,3
209,00,0
210,09,8
211,00,0
212,09,4
213,09,11
214,00,0
215,11,6
216,11,5
217,00,2
218,09,2
219,08,1
220,08,4
221,12,1
222,10,12
223,00,27
224,00,0
225,08,10
226,00,12
227,09,2
228,12,4
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,10,4
236,12,2
237,00,1
238,00,0
239,00,0
240,06,1
241,12,4
242,09,4
243,11,11
244,12,19
245,00,0
246,00,0
247,00,6
248,12,7
249,00,0
250,10,4
251,00,0
252,12,2
253,00,0
254,09,5
255,01,100
256,01,55
257,10,3
258,07,2
259,10,6
260,00,46
261,00,0
262,00,0
263,11,3
