p_id,p_hour,fcount
1,00,0
2,00,0
3,09,18
4,00,131
5,01,1
6,10,8
7,01,180
8,00,0
9,00,11
10,10,19
11,00,10
12,00,7
13,12,98
14,01,71
15,01,5
16,00,30
17,00,142
18,01,30
19,09,6
20,01,22
21,00,23
22,10,28
23,09,11
24,11,23
25,00,135
26,12,39
27,01,1
28,00,31
29,01,26
30,00,1
31,00,11
32,00,14
33,12,70
34,11,5
35,00,39
36,01,251
37,01,275
38,12,8
39,11,51
40,01,72
41,00,102
42,00,104
43,12,34
44,01,2
45,00,58
46,01,4
47,00,19
48,00,301
49,00,123
50,00,123
51,10,30
52,12,41
53,00,13
54,00,17
55,12,10
56,01,47
57,00,7
58,02,2
59,02,2
60,00,12
61,00,239
62,00,50
63,01,26
64,00,11
65,11,63
66,00,63
67,12,23
68,00,260
69,01,34
70,10,46
71,01,34
72,01,56
73,11,17
74,11,68
75,11,55
76,00,50
77,00,22
78,01,15
79,00,777
80,04,345
81,11,40
82,00,48
83,01,38
84,12,6
85,00,26
86,00,4
87,00,130
88,00,31
89,11,82
90,00,131
91,01,46
92,01,37
93,00,11
94,00,12
95,11,70
96,02,3
97,00,198
98,01,10
99,00,4
100,00,108
101,09,4
102,12,38
103,00,0
104,00,0
105,00,0
106,00,67
107,00,220
108,12,16
109,00,4
110,00,0
111,00,1
112,00,183
113,00,214
114,00,448
115,01,4
116,00,55
117,09,4
118,10,5
119,00,24
120,00,3
121,12,29
122,11,8
123,01,35
124,02,14
125,00,90
126,00,11
127,03,51
128,01,3
129,10,87
130,01,46
131,12,23
132,12,168
133,10,27
134,09,27
135,12,21
136,02,35
137,00,169
138,12,187
139,10,9
140,12,92
141,00,125
142,00,136
143,12,71
144,00,285
145,00,121
146,11,43
147,02,10
148,01,622
149,12,27
150,01,18
151,00,58
152,02,30
153,00,9
154,02,1
155,00,20
156,03,9
157,00,63
158,01,325
159,09,15
160,00,32
161,00,172
162,12,118
163,00,170
164,01,209
165,10,38
166,11,54
167,00,12
168,00,29
169,00,26
170,00,225
171,09,20
172,00,6
173,00,63
174,00,20
175,12,7
176,11,3
177,00,41
178,10,20
179,00,46
180,00,16
181,00,355
182,10,9
183,01,5
184,08,2
185,12,17
186,00,122
187,10,8
188,00,84
189,01,88
190,00,26
191,01,12
192,10,16
193,10,12
194,10,6
195,00,35
196,09,24
197,04,43
198,00,123
199,00,0
200,12,17
201,02,3
202,00,8
203,02,10
204,10,1
205,11,17
206,11,7
207,03,2
208,03,16
209,00,38
210,12,20
211,00,201
212,02,11
213,01,13
214,12,7
215,00,14
216,00,32
217,00,8
218,01,14
219,09,10
220,11,37
221,00,7
222,10,9
223,00,103
224,00,51
225,01,137
226,12,74
227,12,35
228,12,69
229,00,126
230,00,276
231,00,271
232,00,102
233,00,91
234,00,286
235,09,24
236,12,117
237,00,121
238,11,94
239,00,140
240,12,6
241,01,60
242,01,18
243,12,69
244,00,85
245,01,7
246,00,189
247,01,22
248,00,9
249,00,538
250,01,8
251,02,7
252,11,11
253,01,2
254,00,40
255,00,445
256,00,288
257,11,67
258,00,25
259,11,18
260,00,62
261,11,62
262,12,72
263,00,110
