p_id,p_hour,ycount
1,07,1
2,00,0
3,10,1
4,01,81
5,00,0
6,00,0
7,09,52
8,07,2
9,08,1
10,10,6
11,00,0
12,12,22
13,11,182
14,10,2
15,00,0
16,02,1
17,00,3
18,10,2
19,01,1
20,11,1
21,09,1
22,05,1
23,00,0
24,09,83
25,00,25
26,07,1
27,00,0
28,07,4
29,10,1
30,00,0
31,00,0
32,12,1
33,08,21
34,09,1
35,12,3
36,01,11
37,04,10
38,05,1
39,09,4
40,08,10
41,09,85
42,10,32
43,12,409
44,00,0
45,00,60
46,10,1
47,09,3
48,00,625
49,00,7
50,09,197
51,08,3
52,09,11
53,08,2
54,05,1
55,10,1
56,00,1
57,00,0
58,00,0
59,00,0
60,04,1
61,01,10
62,11,4
63,10,2
64,00,1
65,00,22
66,00,7
67,09,1
68,11,397
69,05,2
70,08,6
71,09,3
72,10,2
73,03,1
74,08,91
75,12,164
76,09,3
77,01,1
78,09,2
79,00,1024
80,01,30
81,07,2
82,06,19
83,06,5
84,00,0
85,08,2
86,00,0
87,11,134
88,12,62
89,08,6
90,12,325
91,12,3
92,06,2
93,08,5
94,11,1
95,08,5
96,00,0
97,00,23
98,08,1
99,00,0
100,12,306
101,04,1
102,09,1
103,00,0
104,00,0
105,00,0
106,00,3
107,12,398
108,10,1
109,00,0
110,00,0
111,10,1
112,01,20
113,12,256
114,01,528
115,01,2
116,07,29
117,12,2
118,00,0
119,08,2
120,00,0
121,05,2
122,07,1
123,09,2
124,00,0
125,03,83
126,03,1
127,07,2
128,00,0
129,04,18
130,10,6
131,09,2
132,00,455
133,10,2
134,02,2
135,06,2
136,07,2
137,12,202
138,11,480
139,08,1
140,12,293
141,10,514
142,12,630
143,12,282
144,00,260
145,00,21
146,09,32
147,00,2
148,02,908
149,08,1
150,00,0
151,12,261
152,08,16
153,08,1
154,00,0
155,07,1
156,03,1
157,00,1
158,02,329
159,07,6
160,07,1
161,12,600
162,11,527
163,12,423
164,00,433
165,11,2
166,11,92
167,04,1
168,07,5
169,06,1
170,11,474
171,08,1
172,00,0
173,07,2
174,05,2
175,08,1
176,00,0
177,08,3
178,10,1
179,08,21
180,07,1
181,00,27
182,05,1
183,05,1
184,00,0
185,08,1
186,12,632
187,00,0
188,09,6
189,12,8
190,12,3
191,09,2
192,06,1
193,08,8
194,12,3
195,02,2
196,00,2
197,07,2
198,00,2
199,00,0
200,00,0
201,00,0
202,02,1
203,08,1
204,00,0
205,09,3
206,00,0
207,00,0
208,07,1
209,00,38
210,10,2
211,00,142
212,09,1
213,08,3
214,03,1
215,08,3
216,06,4
217,01,2
218,03,1
219,09,2
220,12,3
221,12,1
222,05,1
223,11,11
224,12,60
225,09,2
226,06,27
227,06,2
228,00,3
229,11,339
230,00,552
231,00,294
232,02,45
233,12,210
234,12,492
235,09,4
236,12,949
237,11,884
238,10,457
239,12,622
240,12,1
241,12,1
242,00,1
243,08,5
244,00,17
245,00,0
246,12,261
247,06,4
248,00,0
249,00,610
250,07,1
251,00,0
252,00,1
253,00,0
254,04,2
255,02,55
256,01,38
257,07,2
258,00,1
259,06,2
260,07,20
261,12,154
262,10,326
263,10,446
