p_id,p_hour,gcount
1,00,0
2,00,0
3,01,1
4,00,0
5,00,0
6,08,1
7,00,239
8,11,1
9,01,1
10,02,2
11,03,1
12,00,0
13,00,0
14,12,2
15,00,0
16,03,4
17,00,94
18,12,11
19,06,1
20,01,9
21,04,2
22,05,1
23,00,0
24,09,12
25,00,103
26,00,1
27,00,0
28,00,4
29,01,1
30,00,0
31,00,1
32,01,3
33,00,67
34,12,4
35,00,6
36,00,63
37,01,74
38,00,0
39,08,2
40,00,39
41,00,173
42,00,126
43,12,13
44,00,0
45,00,0
46,00,0
47,00,9
48,00,0
49,00,101
50,00,0
51,00,2
52,11,29
53,03,1
54,00,4
55,01,4
56,11,9
57,00,0
58,00,0
59,00,0
60,02,4
61,00,116
62,01,21
63,00,1
64,00,0
65,00,50
66,00,41
67,06,1
68,00,0
69,00,11
70,01,8
71,01,5
72,01,4
73,12,1
74,12,146
75,12,112
76,00,8
77,04,2
78,08,7
79,00,0
80,01,119
81,00,2
82,00,159
83,00,21
84,00,0
85,01,5
86,00,0
87,00,0
88,00,0
89,00,20
90,00,0
91,00,3
92,00,50
93,09,3
94,00,5
95,00,107
96,00,0
97,00,131
98,08,1
99,00,0
100,00,0
101,00,0
102,00,1
103,00,0
104,00,0
105,00,0
106,00,35
107,00,0
108,03,1
109,00,0
110,00,0
111,00,0
112,00,194
113,00,0
114,00,0
115,00,0
116,10,71
117,00,0
118,00,0
119,10,8
120,03,2
121,00,3
122,08,1
123,00,1
124,11,1
125,00,0
126,01,6
127,01,18
128,03,1
129,04,160
130,01,38
131,00,1
132,09,3
133,02,4
134,00,25
135,00,2
136,01,9
137,00,0
138,04,1
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,01,51
146,11,47
147,03,5
148,00,0
149,03,1
150,01,1
151,00,0
152,10,25
153,11,4
154,00,0
155,00,0
156,08,2
157,00,6
158,00,0
159,00,17
160,00,2
161,00,0
162,00,0
163,00,0
164,00,0
165,03,2
166,11,107
167,01,8
168,00,20
169,03,8
170,00,0
171,08,1
172,00,0
173,00,24
174,01,6
175,10,1
176,00,0
177,01,12
178,04,1
179,00,39
180,01,2
181,00,201
182,12,8
183,00,2
184,12,2
185,00,4
186,00,0
187,00,0
188,01,28
189,00,69
190,00,3
191,00,1
192,01,3
193,09,9
194,00,0
195,00,6
196,12,30
197,04,3
198,02,12
199,00,0
200,02,1
201,04,1
202,12,1
203,00,0
204,00,0
205,04,2
206,00,0
207,00,1
208,00,4
209,00,0
210,00,10
211,00,0
212,00,9
213,00,4
214,00,0
215,00,1
216,02,6
217,00,7
218,11,2
219,00,1
220,08,6
221,00,0
222,02,1
223,00,68
224,00,0
225,00,48
226,12,50
227,00,4
228,00,17
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,11,14
236,12,10
237,00,0
238,00,0
239,00,0
240,02,1
241,10,5
242,00,7
243,11,30
244,12,63
245,00,0
246,00,0
247,00,25
248,12,7
249,00,0
250,01,5
251,00,1
252,00,0
253,00,1
254,00,4
255,02,479
256,00,217
257,00,7
258,01,3
259,12,2
260,00,73
261,00,0
262,00,1
263,10,4
