p_id,p_hour,gcount
1,00,0
2,00,0
3,09,2
4,00,0
5,00,0
6,00,0
7,00,75
8,00,0
9,08,1
10,09,2
11,12,2
12,00,0
13,00,0
14,11,4
15,09,1
16,03,2
17,00,16
18,09,4
19,07,1
20,05,1
21,09,2
22,11,4
23,00,0
24,08,4
25,00,53
26,08,3
27,00,0
28,10,3
29,00,2
30,00,0
31,09,1
32,10,2
33,11,25
34,01,1
35,12,7
36,04,32
37,01,9
38,06,1
39,07,4
40,11,9
41,12,80
42,10,56
43,09,13
44,00,0
45,00,0
46,00,0
47,10,3
48,00,0
49,09,14
50,05,1
51,10,5
52,11,12
53,03,1
54,05,1
55,00,11
56,11,7
57,05,2
58,00,0
59,11,1
60,07,2
61,01,20
62,09,4
63,11,2
64,00,0
65,12,28
66,00,47
67,10,1
68,00,0
69,10,6
70,09,3
71,09,4
72,10,8
73,10,1
74,11,90
75,10,56
76,11,9
77,12,5
78,09,4
79,03,1
80,03,41
81,11,3
82,00,66
83,02,10
84,00,0
85,07,3
86,12,2
87,00,0
88,00,0
89,11,6
90,00,0
91,11,7
92,10,10
93,00,9
94,12,2
95,00,35
96,00,0
97,00,36
98,00,0
99,00,0
100,05,1
101,10,1
102,00,1
103,00,0
104,00,0
105,00,0
106,01,14
107,00,0
108,08,2
109,00,0
110,00,0
111,00,0
112,01,34
113,00,0
114,00,0
115,00,0
116,09,24
117,10,2
118,00,0
119,07,2
120,12,2
121,08,2
122,02,1
123,11,5
124,10,2
125,12,1
126,07,3
127,11,8
128,11,1
129,04,47
130,01,21
131,12,3
132,12,1
133,01,2
134,11,8
135,11,2
136,11,3
137,00,0
138,09,1
139,10,2
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,00,26
146,00,15
147,09,3
148,02,1
149,08,1
150,09,2
151,00,0
152,12,14
153,00,1
154,00,0
155,12,6
156,00,0
157,11,2
158,00,0
159,10,5
160,09,1
161,00,0
162,00,0
163,00,0
164,00,1
165,12,5
166,11,43
167,11,4
168,11,8
169,06,4
170,00,0
171,09,3
172,00,0
173,11,10
174,12,4
175,09,1
176,00,0
177,10,4
178,11,3
179,12,13
180,03,1
181,00,39
182,09,6
183,08,2
184,12,1
185,10,4
186,00,0
187,00,0
188,11,6
189,12,8
190,12,3
191,09,2
192,00,1
193,09,4
194,00,0
195,12,7
196,12,14
197,09,3
198,10,2
199,00,0
200,11,2
201,11,1
202,07,1
203,08,2
204,00,0
205,10,3
206,00,0
207,00,0
208,10,3
209,00,0
210,01,7
211,00,0
212,12,5
213,10,7
214,00,0
215,09,2
216,01,2
217,02,2
218,09,1
219,10,1
220,11,4
221,00,0
222,11,4
223,11,25
224,00,0
225,09,10
226,00,13
227,07,1
228,03,3
229,00,0
230,01,1
231,00,0
232,00,0
233,00,0
234,00,0
235,12,4
236,09,4
237,00,0
238,03,1
239,01,1
240,06,1
241,11,3
242,12,4
243,09,10
244,09,23
245,00,0
246,00,0
247,01,10
248,08,3
249,00,0
250,11,3
251,00,0
252,10,1
253,01,1
254,09,4
255,02,126
256,01,51
257,04,1
258,07,1
259,10,5
260,01,33
261,00,0
262,03,1
263,10,2
