p_id,p_hour,sum
1,12,5
2,00,0
3,12,78
4,00,346
5,11,12
6,12,18
7,00,630
8,11,5
9,12,33
10,11,122
11,09,43
12,12,35
13,11,449
14,11,206
15,12,31
16,00,107
17,00,413
18,12,147
19,11,31
20,00,102
21,10,92
22,11,125
23,11,47
24,11,167
25,00,408
26,08,61
27,01,1
28,12,74
29,11,53
30,03,2
31,12,28
32,12,84
33,12,271
34,05,421
35,11,190
36,00,658
37,00,719
38,08,30
39,09,265
40,00,203
41,00,455
42,00,410
43,12,615
44,00,20
45,01,222
46,00,9
47,00,137
48,00,1559
49,00,461
50,09,438
51,00,130
52,11,90
53,11,45
54,00,50
55,12,73
56,09,132
57,10,14
58,10,13
59,09,8
60,11,68
61,00,743
62,00,140
63,09,109
64,12,24
65,00,289
66,00,295
67,12,65
68,00,1149
69,00,202
70,09,113
71,11,147
72,09,196
73,09,43
74,12,423
75,10,587
76,11,295
77,11,105
78,00,126
79,00,2523
80,00,761
81,10,95
82,00,302
83,11,95
84,00,31
85,00,109
86,08,48
87,12,595
88,12,171
89,00,299
90,00,691
91,12,167
92,00,217
93,00,54
94,12,61
95,00,226
96,09,11
97,00,417
98,10,41
99,11,4
100,00,762
101,08,26
102,11,83
103,00,0
104,00,0
105,00,0
106,00,167
107,00,1143
108,10,52
109,01,22
110,11,1
111,07,4
112,00,714
113,00,648
114,00,1007
115,08,47
116,00,261
117,11,39
118,11,33
119,09,160
120,00,20
121,11,100
122,10,44
123,09,60
124,12,50
125,01,224
126,11,68
127,00,196
128,08,9
129,00,332
130,00,214
131,09,63
132,06,584
133,00,77
134,12,81
135,10,75
136,00,94
137,12,769
138,10,876
139,11,50
140,11,581
141,12,924
142,12,914
143,10,525
144,01,951
145,00,453
146,00,198
147,00,79
148,01,2042
149,12,74
150,00,48
151,10,539
152,00,153
153,08,27
154,11,4
155,12,115
156,11,37
157,09,91
158,01,783
159,08,124
160,11,81
161,00,1276
162,11,867
163,12,742
164,00,1359
165,10,72
166,12,340
167,08,141
168,09,170
169,08,159
170,12,1211
171,01,66
172,10,22
173,10,96
174,09,119
175,12,36
176,09,15
177,12,156
178,10,23
179,09,255
180,00,59
181,00,680
182,09,109
183,12,38
184,08,10
185,11,87
186,12,1008
187,08,24
188,10,280
189,00,299
190,12,47
191,10,87
192,12,52
193,10,75
194,12,7
195,09,100
196,12,116
197,01,114
198,00,283
199,00,0
200,10,56
201,00,16
202,12,43
203,11,67
204,09,10
205,11,116
206,10,57
207,01,2
208,00,104
209,00,223
210,10,96
211,00,504
212,11,86
213,08,143
214,12,21
215,09,110
216,08,145
217,00,46
218,11,64
219,09,70
220,12,151
221,07,39
222,11,44
223,12,331
224,12,309
225,00,415
226,12,279
227,11,72
228,11,140
229,12,777
230,00,1317
231,00,942
232,00,305
233,12,674
234,00,1234
235,09,174
236,12,1242
237,12,1185
238,10,783
239,12,934
240,01,37
241,09,141
242,11,104
243,00,259
244,00,337
245,01,34
246,00,619
247,00,186
248,11,73
249,00,1395
250,09,77
251,11,26
252,10,44
253,10,3
254,09,144
255,00,1041
256,00,783
257,09,72
258,08,105
259,00,82
260,12,171
261,12,442
262,10,589
263,12,773
