p_id,p_hour,fcount
1,00,0
2,00,0
3,07,18
4,09,115
5,02,1
6,08,5
7,08,92
8,05,1
9,07,11
10,07,26
11,09,15
12,12,2
13,07,82
14,08,93
15,07,12
16,07,24
17,08,74
18,07,25
19,10,8
20,08,12
21,09,36
22,08,36
23,11,10
24,09,37
25,08,55
26,09,60
27,00,0
28,09,31
29,11,16
30,00,0
31,00,1
32,08,11
33,09,65
34,12,9
35,08,40
36,08,83
37,07,102
38,08,9
39,08,59
40,11,34
41,07,83
42,08,99
43,08,35
44,01,1
45,11,35
46,08,1
47,07,15
48,09,205
49,08,85
50,09,133
51,07,31
52,09,23
53,10,13
54,08,15
55,07,12
56,08,47
57,08,7
58,08,3
59,08,2
60,07,8
61,08,112
62,09,44
63,08,20
64,08,8
65,08,56
66,11,41
67,07,28
68,08,199
69,09,26
70,07,65
71,08,30
72,08,42
73,11,12
74,08,60
75,07,74
76,07,52
77,07,18
78,07,17
79,09,278
80,00,68
81,08,41
82,09,39
83,09,17
84,01,1
85,09,22
86,08,5
87,12,72
88,10,29
89,09,75
90,08,146
91,07,40
92,12,40
93,10,2
94,10,11
95,08,63
96,08,3
97,12,74
98,08,9
99,02,1
100,12,102
101,09,5
102,07,61
103,00,0
104,00,0
105,00,0
106,10,27
107,08,230
108,08,11
109,08,2
110,00,0
111,02,1
112,08,100
113,08,118
114,00,92
115,06,4
116,08,47
117,02,5
118,12,8
119,08,24
120,11,3
121,08,21
122,09,8
123,08,41
124,07,11
125,10,59
126,07,7
127,10,22
128,05,2
129,07,94
130,11,33
131,07,18
132,00,250
133,08,30
134,08,26
135,08,32
136,08,32
137,08,152
138,00,444
139,08,9
140,08,251
141,08,327
142,08,189
143,08,232
144,12,119
145,00,54
146,07,27
147,09,12
148,00,112
149,12,23
150,09,11
151,07,100
152,09,30
153,08,9
154,00,1
155,08,32
156,11,12
157,07,40
158,08,156
159,08,18
160,07,36
161,00,217
162,12,147
163,12,144
164,12,144
165,08,43
166,12,131
167,07,21
168,09,22
169,07,20
170,09,216
171,08,21
172,10,5
173,08,44
174,07,17
175,09,14
176,12,3
177,08,35
178,09,18
179,09,33
180,11,11
181,09,137
182,09,14
183,10,10
184,00,2
185,08,24
186,09,202
187,07,8
188,08,60
189,08,32
190,12,7
191,08,29
192,11,13
193,08,12
194,09,1
195,09,37
196,08,24
197,08,38
198,08,115
199,00,0
200,12,30
201,08,2
202,09,11
203,09,15
204,00,0
205,07,27
206,09,7
207,01,1
208,09,10
209,08,31
210,09,24
211,12,92
212,08,11
213,08,19
214,10,6
215,08,23
216,08,47
217,10,13
218,07,15
219,08,11
220,08,34
221,08,5
222,09,13
223,08,71
224,09,122
225,07,77
226,08,86
227,08,33
228,07,56
229,08,181
230,00,189
231,10,191
232,09,71
233,08,134
234,12,196
235,07,29
236,07,279
237,08,233
238,08,243
239,08,274
240,08,4
241,07,81
242,08,17
243,09,61
244,12,69
245,09,6
246,09,159
247,12,25
248,08,9
249,09,165
250,07,10
251,08,7
252,07,11
253,10,3
254,08,31
255,00,99
256,00,89
257,09,41
258,09,30
259,08,21
260,08,34
261,12,47
262,08,370
263,08,273
