p_id,p_hour,gcount
1,00,0
2,00,0
3,08,4
4,00,0
5,00,0
6,00,0
7,10,54
8,00,0
9,09,1
10,06,2
11,11,2
12,00,0
13,00,0
14,10,5
15,07,1
16,00,0
17,12,12
18,08,5
19,09,1
20,10,4
21,07,4
22,10,5
23,00,0
24,08,10
25,12,34
26,12,4
27,00,0
28,12,4
29,08,1
30,00,0
31,07,1
32,07,3
33,08,54
34,09,1
35,09,10
36,08,3
37,07,5
38,07,1
39,07,4
40,10,14
41,08,99
42,08,74
43,10,24
44,00,0
45,00,0
46,00,0
47,07,4
48,12,1
49,09,25
50,00,0
51,07,3
52,08,19
53,10,1
54,08,3
55,09,7
56,08,8
57,09,1
58,00,0
59,09,1
60,09,1
61,08,18
62,12,4
63,08,3
64,00,0
65,12,23
66,08,38
67,09,2
68,00,0
69,08,11
70,11,3
71,08,4
72,08,5
73,11,1
74,08,135
75,09,109
76,07,8
77,08,2
78,08,6
79,00,0
80,00,17
81,07,2
82,10,43
83,00,4
84,00,0
85,08,3
86,00,0
87,00,0
88,00,0
89,10,10
90,09,2
91,10,5
92,12,12
93,00,1
94,11,4
95,08,28
96,09,1
97,08,37
98,12,1
99,00,0
100,00,0
101,00,0
102,09,1
103,00,0
104,00,0
105,00,0
106,12,5
107,09,1
108,10,3
109,00,0
110,00,0
111,00,0
112,10,8
113,00,0
114,06,1
115,00,0
116,08,35
117,11,1
118,00,0
119,08,1
120,07,1
121,11,7
122,07,1
123,08,4
124,06,1
125,00,0
126,09,4
127,12,7
128,07,1
129,10,31
130,08,21
131,10,3
132,00,0
133,07,2
134,10,13
135,08,2
136,08,4
137,00,0
138,07,1
139,08,2
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,08,31
146,10,9
147,08,4
148,00,0
149,10,3
150,06,2
151,00,0
152,09,18
153,05,1
154,12,1
155,11,5
156,00,0
157,01,1
158,00,0
159,08,19
160,09,1
161,00,0
162,08,1
163,00,0
164,10,2
165,10,4
166,10,52
167,08,4
168,08,8
169,09,3
170,00,0
171,09,2
172,00,0
173,11,6
174,12,7
175,06,1
176,00,0
177,11,6
178,09,3
179,09,13
180,08,1
181,08,31
182,07,4
183,11,3
184,00,0
185,12,6
186,08,1
187,00,0
188,08,10
189,09,4
190,07,2
191,10,2
192,11,4
193,08,7
194,00,0
195,03,1
196,11,10
197,09,2
198,12,2
199,00,0
200,07,2
201,00,0
202,00,0
203,07,1
204,00,0
205,12,3
206,00,0
207,00,0
208,12,3
209,00,0
210,09,8
211,00,0
212,08,3
213,07,5
214,00,0
215,08,1
216,08,2
217,09,2
218,05,1
219,00,0
220,11,5
221,00,0
222,07,4
223,09,34
224,00,0
225,09,9
226,11,18
227,06,1
228,10,3
229,08,1
230,00,0
231,00,0
232,00,0
233,00,0
234,12,1
235,08,6
236,09,9
237,00,0
238,00,0
239,00,0
240,10,1
241,07,5
242,09,11
243,09,20
244,09,43
245,00,0
246,00,0
247,07,12
248,08,5
249,00,0
250,09,4
251,00,0
252,10,1
253,07,1
254,09,3
255,04,22
256,01,4
257,09,2
258,00,0
259,08,1
260,10,24
261,12,1
262,00,0
263,10,3
