p_id,p_hour,sum
1,11,10
2,07,1
3,10,13
4,09,156
5,09,1
6,05,2
7,08,197
8,07,2
9,08,10
10,08,20
11,09,16
12,12,15
13,08,532
14,07,64
15,07,7
16,07,14
17,00,109
18,08,21
19,08,8
20,09,12
21,06,12
22,07,39
23,08,6
24,08,142
25,10,102
26,12,33
27,00,0
28,07,27
29,11,11
30,00,0
31,11,2
32,07,10
33,08,191
34,12,18
35,08,31
36,00,90
37,00,126
38,07,7
39,07,49
40,08,93
41,07,311
42,08,265
43,10,387
44,04,2
45,00,83
46,00,1
47,08,14
48,08,952
49,08,157
50,08,392
51,06,23
52,08,120
53,07,9
54,08,27
55,10,12
56,08,39
57,01,3
58,00,1
59,00,1
60,08,7
61,07,160
62,08,42
63,09,11
64,09,9
65,08,145
66,08,138
67,08,27
68,08,693
69,07,25
70,07,45
71,00,32
72,08,29
73,08,11
74,08,298
75,08,406
76,07,34
77,07,15
78,08,12
79,00,987
80,00,145
81,07,43
82,01,109
83,01,28
84,08,2
85,08,20
86,09,2
87,08,242
88,12,134
89,07,64
90,08,564
91,07,24
92,09,41
93,08,4
94,09,9
95,08,89
96,06,2
97,08,153
98,12,10
99,00,0
100,07,597
101,09,7
102,07,57
103,00,0
104,00,0
105,00,0
106,00,56
107,07,808
108,08,10
109,09,1
110,00,0
111,07,2
112,00,220
113,08,538
114,00,574
115,07,3
116,08,147
117,00,1
118,08,8
119,08,32
120,07,3
121,12,24
122,07,5
123,07,41
124,07,7
125,12,224
126,12,9
127,08,67
128,07,3
129,07,123
130,01,46
131,08,10
132,07,481
133,08,27
134,08,37
135,08,17
136,08,33
137,08,482
138,10,917
139,07,7
140,08,884
141,08,1015
142,08,752
143,08,538
144,00,359
145,08,98
146,08,56
147,08,15
148,00,643
149,08,18
150,09,9
151,08,333
152,08,71
153,08,9
154,07,2
155,07,13
156,07,7
157,08,35
158,08,461
159,08,32
160,07,26
161,12,1144
162,12,952
163,11,770
164,12,683
165,09,32
166,08,280
167,07,24
168,07,28
169,08,14
170,08,1115
171,09,22
172,12,2
173,08,38
174,08,16
175,08,7
176,09,2
177,07,46
178,08,16
179,08,71
180,11,10
181,08,223
182,08,18
183,08,4
184,12,3
185,12,13
186,07,1002
187,08,6
188,07,60
189,08,68
190,08,6
191,08,15
192,12,15
193,08,22
194,08,3
195,09,22
196,08,33
197,08,29
198,07,133
199,00,0
200,08,22
201,09,2
202,01,6
203,12,9
204,00,1
205,10,9
206,07,19
207,08,1
208,08,8
209,08,62
210,08,28
211,12,253
212,12,9
213,08,13
214,09,3
215,07,14
216,07,24
217,00,11
218,07,8
219,07,8
220,08,30
221,10,6
222,10,10
223,08,113
224,09,194
225,07,87
226,07,130
227,07,24
228,08,47
229,08,773
230,00,834
231,08,688
232,09,95
233,08,433
234,11,860
235,08,28
236,08,1567
237,08,1378
238,08,841
239,08,810
240,12,4
241,08,82
242,08,16
243,08,96
244,08,145
245,07,6
246,08,466
247,08,33
248,07,11
249,00,729
250,10,10
251,07,4
252,07,11
253,08,1
254,09,33
255,00,503
256,00,274
257,10,38
258,08,20
259,08,13
260,08,78
261,12,144
262,07,803
263,07,729
