p_id,p_hour,ycount
1,10,2
2,00,0
3,08,1
4,10,27
5,09,1
6,11,1
7,06,30
8,08,1
9,11,1
10,06,6
11,00,0
12,11,10
13,08,207
14,04,1
15,00,0
16,07,1
17,12,4
18,02,1
19,08,1
20,09,1
21,06,1
22,05,1
23,00,0
24,08,56
25,07,15
26,10,2
27,00,0
28,07,3
29,04,1
30,00,0
31,00,0
32,07,1
33,07,26
34,01,1
35,00,1
36,04,4
37,00,3
38,05,1
39,07,4
40,08,18
41,07,64
42,07,34
43,12,320
44,00,0
45,11,35
46,00,0
47,07,2
48,06,463
49,11,3
50,08,177
51,07,2
52,08,29
53,05,1
54,06,1
55,06,1
56,06,3
57,00,0
58,00,0
59,00,0
60,08,1
61,09,7
62,00,1
63,05,1
64,00,0
65,08,19
66,06,10
67,02,1
68,09,324
69,07,2
70,05,4
71,12,2
72,09,3
73,07,2
74,08,84
75,08,133
76,07,3
77,00,1
78,08,1
79,09,266
80,02,6
81,05,1
82,07,7
83,06,4
84,00,0
85,08,3
86,08,2
87,09,110
88,10,50
89,08,3
90,09,256
91,08,2
92,00,1
93,10,3
94,04,1
95,08,4
96,00,0
97,09,9
98,12,1
99,00,0
100,07,473
101,08,1
102,04,1
103,00,0
104,00,0
105,00,0
106,07,3
107,09,364
108,00,0
109,00,0
110,00,0
111,00,0
112,01,4
113,09,242
114,09,89
115,00,0
116,07,29
117,00,0
118,00,0
119,11,2
120,00,0
121,08,1
122,07,1
123,00,0
124,11,3
125,09,96
126,06,1
127,00,3
128,05,1
129,06,14
130,08,5
131,12,1
132,00,522
133,00,1
134,10,4
135,05,1
136,01,1
137,08,216
138,00,557
139,01,1
140,08,406
141,08,398
142,12,426
143,10,187
144,12,75
145,12,10
146,09,10
147,08,2
148,00,80
149,10,1
150,07,1
151,09,138
152,08,16
153,07,1
154,06,1
155,06,1
156,07,1
157,07,2
158,09,158
159,07,2
160,10,1
161,12,719
162,08,636
163,12,429
164,12,351
165,03,1
166,08,72
167,09,1
168,06,5
169,01,1
170,08,609
171,07,1
172,00,0
173,01,2
174,11,3
175,00,0
176,00,0
177,05,2
178,09,1
179,08,13
180,04,1
181,08,11
182,06,1
183,08,1
184,08,1
185,06,1
186,07,697
187,00,0
188,06,4
189,04,3
190,07,1
191,08,2
192,07,1
193,06,10
194,12,2
195,00,2
196,08,4
197,02,3
198,04,2
199,00,0
200,00,1
201,00,0
202,04,1
203,05,1
204,00,0
205,07,2
206,00,0
207,00,0
208,06,1
209,10,30
210,06,2
211,12,75
212,04,1
213,05,1
214,00,0
215,01,3
216,06,3
217,08,2
218,05,3
219,09,2
220,02,2
221,00,0
222,09,1
223,08,14
224,07,52
225,01,2
226,07,37
227,12,2
228,08,7
229,08,392
230,10,434
231,08,204
232,09,16
233,08,258
234,12,376
235,08,3
236,12,651
237,12,685
238,08,263
239,12,451
240,11,1
241,08,1
242,11,1
243,00,3
244,08,21
245,00,0
246,12,311
247,08,3
248,06,1
249,09,232
250,06,1
251,00,0
252,05,1
253,00,0
254,05,2
255,00,18
256,01,11
257,06,1
258,01,1
259,00,0
260,06,26
261,12,89
262,07,270
263,07,297
