p_id,p_hour,ycount
1,08,1
2,00,0
3,00,0
4,02,156
5,00,0
6,01,1
7,04,80
8,06,1
9,06,1
10,07,4
11,02,1
12,12,28
13,12,220
14,00,3
15,00,0
16,00,0
17,01,21
18,02,1
19,02,1
20,02,1
21,01,1
22,03,2
23,00,0
24,12,58
25,00,31
26,02,1
27,00,0
28,05,2
29,04,1
30,00,0
31,04,2
32,00,0
33,12,25
34,00,1
35,02,2
36,02,28
37,02,43
38,00,0
39,05,1
40,00,17
41,00,68
42,00,33
43,12,272
44,00,0
45,01,68
46,03,1
47,03,1
48,00,826
49,01,32
50,02,331
51,01,1
52,11,14
53,04,1
54,01,3
55,00,1
56,01,3
57,00,0
58,00,0
59,12,1
60,00,1
61,01,30
62,02,5
63,03,1
64,00,0
65,00,39
66,12,13
67,03,1
68,01,620
69,02,2
70,03,6
71,01,2
72,04,2
73,04,1
74,10,62
75,09,119
76,09,2
77,01,1
78,03,2
79,01,1906
80,01,76
81,00,0
82,01,21
83,04,10
84,00,0
85,03,5
86,00,0
87,11,171
88,12,78
89,02,10
90,00,444
91,01,1
92,00,4
93,12,5
94,03,2
95,06,10
96,00,0
97,01,42
98,08,1
99,00,0
100,12,334
101,00,0
102,02,1
103,00,0
104,00,0
105,00,0
106,01,9
107,00,579
108,07,1
109,00,0
110,00,0
111,09,1
112,01,47
113,00,364
114,01,876
115,00,0
116,01,35
117,00,0
118,00,0
119,02,3
120,01,1
121,00,0
122,00,0
123,01,1
124,00,1
125,00,128
126,00,1
127,01,5
128,01,1
129,04,32
130,07,4
131,08,1
132,00,448
133,08,3
134,06,3
135,06,3
136,01,2
137,00,378
138,12,395
139,00,0
140,10,280
141,11,393
142,12,435
143,12,201
144,00,391
145,00,52
146,00,25
147,03,1
148,01,1324
149,00,1
150,01,1
151,10,166
152,03,27
153,04,1
154,00,0
155,00,0
156,00,0
157,00,5
158,01,712
159,00,2
160,02,2
161,12,591
162,11,383
163,12,395
164,00,619
165,00,1
166,12,65
167,06,3
168,06,7
169,00,1
170,12,716
171,11,1
172,00,0
173,00,1
174,11,2
175,03,1
176,00,0
177,01,2
178,00,1
179,00,26
180,00,0
181,00,62
182,03,1
183,01,1
184,00,0
185,00,1
186,12,726
187,00,0
188,01,9
189,01,18
190,12,5
191,00,0
192,00,2
193,09,20
194,11,2
195,12,4
196,02,9
197,03,1
198,02,5
199,00,0
200,00,0
201,00,0
202,00,4
203,00,0
204,00,0
205,00,0
206,00,0
207,00,1
208,04,1
209,00,45
210,00,1
211,00,253
212,07,2
213,02,1
214,01,1
215,11,3
216,00,3
217,00,5
218,00,0
219,02,2
220,01,1
221,00,0
222,05,1
223,02,33
224,10,103
225,01,12
226,08,45
227,00,4
228,03,7
229,11,333
230,00,658
231,00,389
232,01,133
233,00,296
234,00,784
235,04,2
236,12,447
237,12,531
238,12,270
239,12,425
240,00,1
241,01,1
242,01,1
243,00,14
244,02,25
245,00,0
246,02,295
247,01,7
248,00,0
249,00,914
250,00,1
251,00,0
252,00,0
253,00,1
254,01,1
255,01,124
256,01,126
257,01,4
258,05,2
259,00,0
260,08,32
261,12,154
262,11,256
263,12,343
