p_id,p_hour,fcount
1,00,0
2,07,1
3,07,3
4,08,43
5,00,0
6,08,1
7,07,20
8,00,0
9,02,2
10,08,2
11,11,3
12,00,0
13,09,34
14,07,12
15,10,2
16,00,4
17,11,24
18,10,5
19,07,2
20,08,6
21,10,4
22,08,4
23,11,1
24,08,7
25,08,20
26,09,4
27,00,0
28,08,3
29,10,3
30,00,0
31,07,4
32,07,3
33,08,26
34,10,3
35,08,3
36,00,18
37,09,21
38,01,1
39,06,4
40,09,10
41,07,30
42,07,46
43,08,19
44,00,0
45,00,10
46,00,0
47,07,14
48,09,118
49,09,27
50,08,67
51,07,2
52,08,7
53,04,2
54,07,7
55,08,3
56,06,2
57,00,0
58,05,1
59,08,5
60,07,13
61,09,36
62,07,8
63,09,2
64,02,1
65,11,17
66,09,17
67,07,4
68,09,85
69,08,22
70,07,4
71,12,3
72,07,3
73,07,2
74,07,15
75,07,16
76,07,4
77,07,2
78,08,53
79,08,101
80,08,21
81,07,3
82,08,3
83,08,3
84,00,0
85,09,3
86,09,1
87,09,31
88,00,10
89,07,15
90,08,85
91,07,4
92,09,4
93,08,1
94,11,5
95,06,8
96,00,0
97,08,16
98,04,1
99,00,0
100,12,56
101,11,1
102,07,3
103,00,0
104,00,0
105,00,0
106,08,11
107,09,80
108,08,1
109,01,1
110,00,0
111,07,1
112,09,34
113,07,57
114,08,31
115,08,3
116,07,58
117,03,1
118,04,1
119,07,45
120,08,1
121,08,5
122,02,1
123,08,6
124,00,1
125,11,42
126,07,6
127,07,35
128,07,2
129,07,6
130,10,3
131,06,2
132,07,51
133,08,7
134,07,4
135,07,3
136,05,4
137,09,55
138,09,47
139,11,2
140,08,51
141,08,117
142,08,75
143,08,78
144,09,43
145,09,21
146,10,8
147,07,10
148,09,53
149,00,5
150,00,1
151,07,35
152,08,17
153,07,2
154,00,0
155,07,4
156,08,1
157,09,6
158,08,78
159,07,13
160,09,4
161,12,89
162,12,62
163,11,64
164,12,64
165,08,6
166,08,15
167,07,29
168,08,7
169,07,27
170,09,72
171,07,2
172,00,0
173,07,2
174,12,6
175,05,1
176,00,0
177,00,5
178,08,4
179,10,7
180,07,3
181,08,50
182,07,10
183,05,4
184,05,1
185,11,8
186,12,58
187,00,0
188,07,16
189,07,18
190,12,2
191,01,1
192,08,5
193,09,2
194,00,0
195,08,5
196,08,5
197,09,3
198,09,7
199,00,0
200,11,7
201,00,0
202,00,1
203,12,2
204,00,0
205,10,2
206,08,11
207,00,0
208,07,21
209,08,19
210,09,3
211,09,66
212,08,61
213,07,82
214,05,1
215,07,4
216,06,3
217,10,3
218,08,3
219,05,3
220,06,5
221,12,1
222,06,1
223,07,13
224,08,51
225,06,14
226,08,19
227,08,4
228,08,8
229,08,73
230,12,72
231,08,116
232,08,20
233,08,56
234,11,74
235,07,117
236,07,116
237,08,100
238,08,93
239,08,106
240,01,1
241,07,6
242,11,10
243,08,40
244,08,23
245,05,1
246,11,87
247,08,22
248,07,13
249,08,90
250,07,24
251,00,0
252,06,1
253,00,0
254,08,4
255,08,43
256,10,28
257,07,8
258,07,4
259,11,2
260,06,5
261,06,13
262,08,98
263,08,96
