p_id,p_hour,gcount
1,00,0
2,00,0
3,00,0
4,00,0
5,00,0
6,00,0
7,00,280
8,00,1
9,00,0
10,01,2
11,02,1
12,00,0
13,00,0
14,00,7
15,00,0
16,00,2
17,00,104
18,01,10
19,00,0
20,00,11
21,01,2
22,01,2
23,00,0
24,12,16
25,01,123
26,01,1
27,00,0
28,01,4
29,00,2
30,00,0
31,01,2
32,02,5
33,00,74
34,00,3
35,00,7
36,00,74
37,01,108
38,00,0
39,01,4
40,01,49
41,00,189
42,00,122
43,11,18
44,00,0
45,00,0
46,03,1
47,00,15
48,00,0
49,00,125
50,00,0
51,00,1
52,00,38
53,04,2
54,00,9
55,00,19
56,01,9
57,00,0
58,00,0
59,09,1
60,01,3
61,00,134
62,00,18
63,04,4
64,00,1
65,00,44
66,00,37
67,00,1
68,00,0
69,00,21
70,02,10
71,01,6
72,00,5
73,00,2
74,00,140
75,12,103
76,01,7
77,01,2
78,00,9
79,00,0
80,00,159
81,00,1
82,00,183
83,00,23
84,00,0
85,00,21
86,00,0
87,00,0
88,00,0
89,00,42
90,00,0
91,00,5
92,01,51
93,00,9
94,00,6
95,00,92
96,00,0
97,00,92
98,00,1
99,00,0
100,00,0
101,00,0
102,01,4
103,00,0
104,00,0
105,00,0
106,01,86
107,00,0
108,01,4
109,00,0
110,00,0
111,01,1
112,01,212
113,00,0
114,00,0
115,00,0
116,00,68
117,00,0
118,00,0
119,00,10
120,08,1
121,00,3
122,08,1
123,01,1
124,04,1
125,00,0
126,01,7
127,00,18
128,12,1
129,04,247
130,00,33
131,02,1
132,11,1
133,02,3
134,00,20
135,08,5
136,00,12
137,00,0
138,06,1
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,00,102
146,00,24
147,00,4
148,00,0
149,00,0
150,01,3
151,00,0
152,12,30
153,11,4
154,00,0
155,00,1
156,09,1
157,02,6
158,00,0
159,00,26
160,02,3
161,00,0
162,00,0
163,00,0
164,00,0
165,01,1
166,00,115
167,00,11
168,01,30
169,01,9
170,00,0
171,00,2
172,00,0
173,00,52
174,00,7
175,12,1
176,00,0
177,00,7
178,02,1
179,00,38
180,00,1
181,00,157
182,00,5
183,10,3
184,04,1
185,00,2
186,00,0
187,00,0
188,00,30
189,00,47
190,12,9
191,01,1
192,00,3
193,00,6
194,10,2
195,00,17
196,00,18
197,04,9
198,01,12
199,00,0
200,00,1
201,00,0
202,00,2
203,00,1
204,00,0
205,00,1
206,00,0
207,01,1
208,03,4
209,00,0
210,00,7
211,00,0
212,00,9
213,10,6
214,00,0
215,10,2
216,00,3
217,00,11
218,04,1
219,00,0
220,00,6
221,00,0
222,04,1
223,01,82
224,00,0
225,02,43
226,00,72
227,00,8
228,00,34
229,00,0
230,00,0
231,02,1
232,00,0
233,00,0
234,00,0
235,02,11
236,08,8
237,00,0
238,00,0
239,00,0
240,04,1
241,00,8
242,00,5
243,10,29
244,00,94
245,00,0
246,00,0
247,00,36
248,00,3
249,00,0
250,00,6
251,00,0
252,02,1
253,00,1
254,00,3
255,02,448
256,01,299
257,00,15
258,03,6
259,01,1
260,02,123
261,00,0
262,00,1
263,00,4
