p_id,p_hour,ycount,gcount,hfcount,fcount,sum
1,00,0,0,0,3,3
1,01,0,0,0,3,3
1,02,0,0,0,0,0
1,03,0,0,0,0,0
1,04,0,0,0,1,1
1,05,0,0,0,1,1
1,06,0,0,0,2,2
1,07,0,0,0,4,4
1,08,0,0,0,2,2
1,09,0,0,0,5,5
1,10,0,0,0,4,4
1,11,0,0,0,0,0
1,12,1,0,0,3,4
2,00,0,0,0,0,0
2,01,0,0,0,0,0
2,02,0,0,0,0,0
2,03,0,0,0,0,0
2,04,0,0,0,0,0
2,05,0,0,0,0,0
2,06,0,0,0,0,0
2,07,0,0,0,0,0
2,08,0,0,0,0,0
2,09,0,0,0,0,0
2,10,0,0,0,0,0
2,11,0,0,0,0,0
2,12,0,0,0,0,0
3,00,0,0,0,21,21
3,01,0,0,0,11,11
3,02,0,0,0,13,13
3,03,0,0,0,8,8
3,04,0,0,0,6,6
3,05,0,0,0,19,19
3,06,0,0,0,35,35
3,07,0,2,0,58,60
3,08,0,2,0,77,79
3,09,0,2,0,47,49
3,10,0,1,0,36,37
3,11,0,1,0,46,47
3,12,0,0,0,42,42
4,00,23,0,0,64,87
4,01,13,0,0,53,66
4,02,10,0,0,23,33
4,03,7,0,0,27,34
4,04,5,0,0,37,42
4,05,8,0,0,68,76
4,06,23,0,0,98,121
4,07,26,0,0,168,194
4,08,46,0,0,260,306
4,09,35,0,0,235,270
4,10,26,0,0,149,175
4,11,25,0,0,99,124
4,12,22,0,0,104,126
5,00,0,0,0,0,0
5,01,0,0,0,1,1
5,02,0,0,0,0,0
5,03,0,0,0,1,1
5,04,0,0,0,1,1
5,05,0,0,0,3,3
5,06,0,0,0,1,1
5,07,0,0,0,5,5
5,08,0,0,0,11,11
5,09,0,0,0,8,8
5,10,0,0,0,5,5
5,11,0,0,0,0,0
5,12,0,0,0,4,4
6,00,0,0,0,3,3
6,01,0,0,0,1,1
6,02,0,0,0,1,1
6,03,0,0,0,1,1
6,04,0,0,0,1,1
6,05,0,0,0,0,0
6,06,0,0,0,6,6
6,07,0,0,0,9,9
6,08,0,0,0,15,15
6,09,0,0,0,15,15
6,10,0,0,0,6,6
6,11,0,0,0,9,9
6,12,0,0,0,7,7
7,00,19,23,0,143,185
7,01,15,21,0,101,137
7,02,17,10,0,75,102
7,03,6,12,0,69,87
7,04,9,13,0,101,123
7,05,19,8,0,132,159
7,06,23,11,0,198,232
7,07,50,39,0,278,367
7,08,39,54,0,349,442
7,09,21,47,0,233,301
7,10,19,40,0,242,301
7,11,10,59,0,207,276
7,12,7,36,0,174,217
8,00,0,0,0,0,0
8,01,0,0,0,1,1
8,02,0,0,0,0,0
8,03,0,0,0,0,0
8,04,0,0,0,2,2
8,05,0,0,0,1,1
8,06,0,0,0,3,3
8,07,0,0,0,2,2
8,08,0,0,0,3,3
8,09,0,0,0,6,6
8,10,0,0,0,0,0
8,11,0,0,0,3,3
8,12,0,0,0,1,1
9,00,0,0,0,6,6
9,01,0,0,0,4,4
9,02,0,1,0,5,6
9,03,0,0,0,3,3
9,04,0,0,0,10,10
9,05,0,0,0,7,7
9,06,0,0,0,12,12
9,07,0,0,0,17,17
9,08,0,0,0,34,34
9,09,0,1,0,25,26
9,10,0,0,0,24,24
9,11,0,1,0,28,29
9,12,0,0,0,28,28
10,00,4,0,0,28,32
10,01,1,0,0,13,14
10,02,1,0,0,19,20
10,03,0,0,0,17,17
10,04,0,1,0,26,27
10,05,2,0,0,42,44
10,06,7,3,0,65,75
10,07,6,2,0,119,127
10,08,3,4,0,103,110
10,09,5,1,0,84,90
10,10,4,2,0,64,70
10,11,4,0,0,74,78
10,12,2,2,0,52,56
11,00,0,0,0,11,11
11,01,0,0,0,7,7
11,02,0,0,0,2,2
11,03,0,0,0,6,6
11,04,0,0,0,5,5
11,05,0,0,0,4,4
11,06,0,0,0,21,21
11,07,1,1,0,43,45
11,08,0,1,0,55,56
11,09,0,0,0,36,36
11,10,0,2,0,30,32
11,11,0,0,0,29,29
11,12,1,0,0,29,30
12,00,0,0,0,2,2
12,01,1,0,0,2,3
12,02,0,0,0,0,0
12,03,0,0,0,0,0
12,04,0,0,0,0,0
12,05,0,0,0,0,0
12,06,2,0,0,1,3
12,07,0,0,0,1,1
12,08,1,0,0,0,1
12,09,7,0,0,6,13
12,10,3,0,0,1,4
12,11,7,0,0,3,10
12,12,3,0,0,5,8
13,00,38,0,0,81,119
13,01,13,0,0,37,50
13,02,7,0,0,31,38
13,03,5,0,0,23,28
13,04,13,0,0,20,33
13,05,18,0,0,43,61
13,06,83,0,0,105,188
13,07,207,0,0,225,432
13,08,255,0,0,245,500
13,09,198,0,0,168,366
13,10,151,0,0,115,266
13,11,151,0,0,141,292
13,12,166,0,0,133,299
14,00,1,0,0,46,47
14,01,0,0,0,24,24
14,02,0,0,0,15,15
14,03,0,0,0,23,23
