p_id,ycount,gcount,hfcount,fcount,sum
1,0,0,0,0,0
2,0,0,0,0,0
3,0,1,0,0,1
4,704,0,0,0,704
5,0,0,0,0,0
6,2,0,0,0,2
7,599,1266,0,0,1865
8,3,1,0,0,4
9,0,1,0,0,1
10,12,3,0,0,15
11,1,0,0,0,1
12,82,0,0,0,82
13,866,0,0,0,866
14,10,12,0,0,22
15,0,0,0,0,0
16,0,7,0,0,7
17,124,502,0,0,626
18,2,32,0,0,34
19,1,1,0,0,2
20,3,38,0,0,41
21,5,7,0,0,12
22,3,2,0,0,5
23,1,0,0,0,1
24,368,36,0,0,404
25,164,338,0,0,502
26,1,11,0,0,12
27,0,0,0,0,0
28,18,14,0,0,32
29,3,6,0,0,9
30,0,0,0,0,0
31,2,6,0,0,8
32,1,9,0,0,10
33,136,199,0,0,335
34,1,6,0,0,7
35,6,34,0,0,40
36,124,320,0,0,444
37,190,364,0,0,554
38,0,0,0,0,0
39,3,32,0,0,35
40,102,138,0,0,240
41,517,943,0,0,1460
42,246,780,0,0,1026
43,1152,36,0,0,1188
44,0,0,0,0,0
45,441,0,0,0,441
46,0,1,0,0,1
47,3,25,0,0,28
48,5156,0,0,0,5156
49,115,469,0,0,584
50,2816,0,0,0,2816
51,1,1,0,0,2
52,75,93,0,0,168
53,0,2,0,0,2
54,8,7,0,0,15
55,0,31,0,0,31
56,23,70,0,0,93
57,0,0,0,0,0
58,0,1,0,0,1
59,1,2,0,0,3
60,0,14,0,0,14
61,118,621,0,0,739
62,35,147,0,0,182
63,0,4,0,0,4
64,0,0,0,0,0
65,229,188,0,0,417
66,68,181,0,0,249
67,2,0,0,0,2
68,3953,0,0,0,3953
69,7,87,0,0,94
70,31,48,0,0,79
71,5,39,0,0,44
72,9,36,0,0,45
73,1,2,0,0,3
74,695,891,0,0,1586
75,892,578,0,0,1470
76,5,28,0,0,33
77,2,16,0,0,18
78,2,32,0,0,34
79,7119,0,0,0,7119
80,250,569,0,0,819
81,1,1,0,0,2
82,138,867,0,0,1005
83,68,177,0,0,245
84,0,0,0,0,0
85,18,65,0,0,83
86,0,0,0,0,0
87,864,0,0,0,864
88,398,0,0,0,398
89,30,96,0,0,126
90,2489,0,0,0,2489
91,6,27,0,0,33
92,18,187,0,0,205
93,42,44,0,0,86
94,0,21,0,0,21
95,55,407,0,0,462
96,0,1,0,0,1
97,175,401,0,0,576
98,2,3,0,0,5
99,0,0,0,0,0
100,2556,0,0,0,2556
101,0,0,0,0,0
102,2,9,0,0,11
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,39,87,0,0,126
107,3057,0,0,0,3057
108,1,0,0,0,1
109,0,0,0,0,0
110,0,0,0,0,0
111,11,2,0,0,13
112,158,521,0,0,679
113,1845,0,0,0,1845
114,2686,0,0,0,2686
115,0,1,0,0,1
116,231,379,0,0,610
117,0,1,0,0,1
118,0,0,0,0,0
119,8,37,0,0,45
120,2,6,0,0,8
121,3,10,0,0,13
122,1,3,0,0,4
123,6,6,0,0,12
124,1,0,0,0,1
125,663,0,0,0,663
126,2,20,0,0,22
127,27,120,0,0,147
128,1,3,0,0,4
129,245,985,0,0,1230
130,7,218,0,0,225
131,2,4,0,0,6
132,2149,3,0,0,2152
133,17,15,0,0,32
134,6,101,0,0,107
135,6,11,0,0,17
136,3,30,0,0,33
137,1488,0,0,0,1488
138,1308,2,0,0,1310
139,0,1,0,0,1
140,1317,0,0,0,1317
141,2206,0,0,0,2206
142,2391,0,0,0,2391
143,1045,0,0,0,1045
144,1715,0,0,0,1715
145,211,369,0,0,580
146,239,161,0,0,400
147,2,26,0,0,28
148,4816,0,0,0,4816
149,1,2,0,0,3
150,3,6,0,0,9
151,945,0,0,0,945
152,154,157,0,0,311
153,3,16,0,0,19
154,0,0,0,0,0
155,1,2,0,0,3
156,0,0,0,0,0
157,24,17,0,0,41
158,3326,0,0,0,3326
159,19,82,0,0,101
160,6,6,0,0,12
161,2867,0,0,0,2867
162,2933,0,0,0,2933
163,2751,0,0,0,2751
164,3885,0,0,0,3885
165,8,3,0,0,11
166,586,384,0,0,970
167,4,45,0,0,49
168,51,129,0,0,180
169,5,47,0,0,52
170,3599,0,0,0,3599
171,2,3,0,0,5
172,0,0,0,0,0
173,27,203,0,0,230
174,0,22,0,0,22
175,0,0,0,0,0
176,0,0,0,0,0
177,12,59,0,0,71
178,3,3,0,0,6
179,205,166,0,0,371
180,1,4,0,0,5
181,246,562,0,0,808
182,1,30,0,0,31
183,0,7,0,0,7
184,0,5,0,0,5
185,2,15,0,0,17
186,3581,0,0,0,3581
187,0,0,0,0,0
188,54,178,0,0,232
189,79,170,0,0,249
190,20,33,0,0,53
191,2,4,0,0,6
192,3,16,0,0,19
193,68,36,0,0,104
194,9,4,0,0,13
195,7,48,0,0,55
196,35,89,0,0,124
197,10,31,0,0,41
198,17,36,0,0,53
199,0,0,0,0,0
200,0,3,0,0,3
201,0,1,0,0,1
202,8,4,0,0,12
203,1,3,0,0,4
204,0,0,0,0,0
205,2,5,0,0,7
206,0,4,0,0,4
207,2,0,0,0,2
208,2,12,0,0,14
209,225,0,0,0,225
210,2,60,0,0,62
211,1055,0,0,0,1055
212,7,23,0,0,30
213,3,9,0,0,12
214,0,0,0,0,0
215,4,3,0,0,7
216,12,17,0,0,29
217,19,47,0,0,66
218,3,3,0,0,6
219,3,0,0,0,3
220,4,29,0,0,33
221,0,0,0,0,0
222,0,1,0,0,1
223,273,467,0,0,740
224,527,0,0,0,527
225,65,261,0,0,326
226,415,244,0,0,659
227,8,2,0,0,10
228,42,73,0,0,115
229,1865,0,0,0,1865
230,4786,0,0,0,4786
231,2023,0,0,0,2023
232,457,0,0,0,457
233,1495,0,0,0,1495
234,3192,0,0,0,3192
235,4,30,0,0,34
236,2023,21,0,0,2044
237,2072,0,0,0,2072
238,1749,0,0,0,1749
239,2323,0,0,0,2323
240,0,2,0,0,2
241,6,25,0,0,31
242,1,40,0,0,41
243,65,181,0,0,246
244,153,351,0,0,504
245,0,0,0,0,0
246,1988,0,0,0,1988
247,29,127,0,0,156
248,1,28,0,0,29
249,3710,0,0,0,3710
250,9,24,0,0,33
251,0,0,0,0,0
252,1,1,0,0,2
253,3,0,0,0,3
254,1,6,0,0,7
255,526,2051,0,0,2577
256,479,1038,0,0,1517
257,10,26,0,0,36
258,10,9,0,0,19
259,2,0,0,0,2
260,203,504,0,0,707
261,709,0,0,0,709
262,1101,1,0,0,1102
263,1997,12,0,0,2009
