p_id,p_hour,ycount
1,12,1
2,06,1
3,00,0
4,00,61
5,00,0
6,11,1
7,00,37
8,10,1
9,10,1
10,07,4
11,00,0
12,12,13
13,12,133
14,00,3
15,00,0
16,11,1
17,00,8
18,02,1
19,07,1
20,02,1
21,10,1
22,09,3
23,00,0
24,12,55
25,00,24
26,01,2
27,00,0
28,07,2
29,10,1
30,00,0
31,00,0
32,10,1
33,09,13
34,02,1
35,05,2
36,00,10
37,01,16
38,00,0
39,00,1
40,07,8
41,11,71
42,08,37
43,12,249
44,00,0
45,00,45
46,00,0
47,11,2
48,00,678
49,00,8
50,10,149
51,07,2
52,11,8
53,08,1
54,03,3
55,01,1
56,05,2
57,00,0
58,09,1
59,00,0
60,07,1
61,02,7
62,00,2
63,12,2
64,00,0
65,10,25
66,00,9
67,00,0
68,00,340
69,07,4
70,09,4
71,05,1
72,11,2
73,09,1
74,10,67
75,11,110
76,09,3
77,02,1
78,06,1
79,00,1021
80,00,28
81,10,2
82,06,8
83,07,7
84,00,0
85,08,2
86,05,1
87,12,108
88,12,57
89,00,4
90,12,256
91,01,1
92,00,2
93,05,2
94,08,1
95,08,5
96,00,0
97,00,18
98,09,1
99,00,0
100,12,270
101,12,1
102,02,2
103,00,0
104,00,0
105,00,0
106,00,3
107,00,340
108,00,0
109,00,0
110,00,0
111,00,0
112,00,27
113,00,183
114,01,448
115,00,0
116,09,23
117,10,1
118,00,0
119,12,3
120,00,0
121,06,1
122,07,1
123,00,0
124,10,1
125,00,80
126,03,1
127,03,2
128,00,0
129,07,16
130,08,5
131,04,1
132,00,388
133,04,3
134,00,2
135,00,1
136,05,3
137,00,206
138,11,432
139,09,2
140,12,166
141,11,298
142,12,387
143,11,169
144,00,218
145,00,22
146,00,21
147,00,1
148,02,891
149,09,1
150,00,0
151,12,164
152,00,19
153,10,1
154,00,0
155,11,3
156,00,0
157,01,1
158,02,348
159,02,3
160,05,2
161,12,356
162,12,381
163,11,306
164,00,447
165,08,1
166,12,59
167,00,2
168,01,4
169,09,1
170,11,383
171,10,1
172,00,0
173,03,2
174,11,2
175,11,1
176,00,0
177,09,2
178,05,1
179,09,10
180,03,1
181,01,14
182,07,3
183,00,0
184,00,0
185,04,1
186,11,491
187,00,0
188,08,3
189,00,6
190,00,1
191,00,1
192,04,1
193,06,11
194,10,2
195,00,1
196,07,3
197,09,2
198,00,3
199,00,0
200,11,1
201,00,0
202,10,2
203,08,1
204,00,0
205,05,3
206,00,0
207,00,1
208,10,1
209,12,34
210,10,2
211,12,111
212,02,3
213,12,2
214,00,0
215,00,2
216,01,3
217,04,4
218,08,2
219,09,3
220,10,1
221,00,0
222,03,1
223,06,11
224,12,46
225,00,7
226,09,37
227,00,0
228,01,3
229,12,266
230,00,531
231,00,213
232,00,67
233,12,195
234,00,413
235,08,1
236,12,420
237,12,368
238,12,273
239,12,357
240,00,0
241,06,1
242,11,1
243,00,4
244,00,22
245,08,1
246,01,180
247,05,8
248,00,1
249,01,521
250,02,1
251,00,0
252,07,1
253,00,0
254,06,1
255,00,49
256,01,57
257,01,3
258,06,1
259,06,1
260,06,15
261,12,129
262,09,163
263,12,279
