p_id,p_hour,fcount
1,00,4
2,00,2
3,11,61
4,00,184
5,12,13
6,09,17
7,00,492
8,00,3
9,12,31
10,12,102
11,10,40
12,12,26
13,12,203
14,01,243
15,11,26
16,01,134
17,00,384
18,00,152
19,10,31
20,00,80
21,11,90
22,09,97
23,07,34
24,09,69
25,00,231
26,12,47
27,01,2
28,12,67
29,00,63
30,00,5
31,12,22
32,12,80
33,12,185
34,10,13
35,10,166
36,02,450
37,01,464
38,11,34
39,11,244
40,12,121
41,00,284
42,00,299
43,12,164
44,00,29
45,00,128
46,00,13
47,12,97
48,00,667
49,00,283
50,10,240
51,00,179
52,10,54
53,10,48
54,11,31
55,10,70
56,08,121
57,07,9
58,12,12
59,11,7
60,11,67
61,00,554
62,11,112
63,12,95
64,00,24
65,12,178
66,00,160
67,00,58
68,12,369
69,00,174
70,11,82
71,11,132
72,10,171
73,10,37
74,12,247
75,12,198
76,11,311
77,00,85
78,00,127
79,00,1018
80,00,368
81,10,89
82,00,262
83,00,75
84,03,61
85,00,99
86,08,37
87,12,251
88,00,69
89,12,259
90,01,249
91,12,178
92,02,172
93,00,24
94,00,58
95,00,181
96,11,8
97,00,247
98,09,36
99,02,6
100,00,306
101,12,28
102,12,87
103,00,0
104,00,0
105,00,0
106,00,96
107,00,385
108,11,50
109,01,37
110,07,1
111,11,4
112,00,437
113,00,266
114,00,417
115,07,21
116,01,172
117,12,36
118,00,47
119,00,117
120,00,18
121,12,58
122,11,45
123,00,61
124,00,59
125,00,110
126,11,67
127,00,224
128,07,10
129,12,248
130,00,204
131,12,47
132,01,730
133,11,63
134,11,63
135,11,45
136,00,112
137,00,296
138,00,534
139,10,52
140,12,219
141,12,298
142,11,246
143,12,203
144,00,306
145,00,271
146,12,106
147,00,86
148,01,876
149,10,48
150,01,76
151,12,135
152,00,83
153,00,27
154,01,4
155,12,114
156,07,35
157,09,94
158,00,293
159,09,120
160,12,67
161,00,432
162,11,264
163,00,291
164,00,466
165,09,57
166,12,158
167,00,129
168,10,153
169,00,186
170,00,363
171,00,74
172,00,22
173,00,98
174,09,100
175,12,30
176,00,12
177,10,138
178,09,22
179,12,164
180,00,45
181,00,497
182,11,87
183,12,36
184,00,15
185,10,86
186,12,266
187,11,24
188,00,244
189,00,158
190,12,30
191,01,76
192,10,50
193,12,58
194,08,3
195,12,73
196,12,89
197,03,128
198,12,242
199,00,0
200,12,45
201,00,25
202,12,35
203,09,62
204,03,7
205,10,104
206,09,56
207,01,2
208,00,158
209,00,95
210,11,95
211,12,190
212,00,81
213,11,160
214,01,30
215,11,96
216,11,147
217,00,31
218,10,61
219,11,60
220,00,132
221,10,41
222,12,39
223,00,222
224,12,141
225,00,325
226,12,215
227,00,64
228,00,135
229,12,292
230,00,427
231,00,441
232,12,171
233,11,288
234,00,561
235,11,139
236,12,289
237,00,289
238,11,245
239,12,258
240,01,39
241,00,127
242,00,113
243,00,229
244,00,257
245,01,55
246,12,266
247,00,187
248,12,71
249,00,577
250,10,66
251,00,17
252,11,50
253,01,3
254,11,144
255,00,572
256,00,488
257,12,61
258,12,92
259,12,96
260,00,144
261,12,156
262,11,208
263,11,242
