p_id,p_hour,ycount
1,07,1
2,00,0
3,00,1
4,02,216
5,00,0
6,00,0
7,02,78
8,07,2
9,00,0
10,00,3
11,09,1
12,00,9
13,12,215
14,01,5
15,10,1
16,02,1
17,01,41
18,01,1
19,06,1
20,01,2
21,03,2
22,05,1
23,03,1
24,11,84
25,01,42
26,00,1
27,00,0
28,11,3
29,01,1
30,00,0
31,01,1
32,00,0
33,12,35
34,10,2
35,00,1
36,02,48
37,02,62
38,00,2
39,04,2
40,00,25
41,11,92
42,01,41
43,12,251
44,00,0
45,01,72
46,00,0
47,00,0
48,00,916
49,00,47
50,02,481
51,06,1
52,10,22
53,03,1
54,00,4
55,00,0
56,11,2
57,00,0
58,00,0
59,00,0
60,03,1
61,01,27
62,00,6
63,01,1
64,00,0
65,10,46
66,01,11
67,04,2
68,02,838
69,09,2
70,10,7
71,00,1
72,00,1
73,03,1
74,12,73
75,10,145
76,00,3
77,00,0
78,02,1
79,01,1912
80,01,85
81,00,0
82,04,15
83,01,11
84,05,1
85,00,4
86,00,0
87,12,178
88,00,88
89,04,5
90,00,610
91,03,2
92,03,3
93,12,9
94,03,1
95,06,6
96,01,1
97,00,55
98,02,1
99,00,0
100,00,332
101,00,0
102,04,2
103,00,0
104,00,0
105,00,0
106,00,15
107,00,770
108,02,2
109,00,0
110,00,0
111,04,1
112,03,62
113,01,386
114,01,850
115,00,0
116,01,37
117,00,0
118,00,0
119,00,1
120,02,1
121,03,1
122,00,0
123,10,5
124,00,0
125,12,170
126,00,1
127,01,9
128,00,0
129,04,36
130,07,2
131,05,2
132,12,369
133,04,3
134,11,2
135,03,1
136,02,1
137,00,332
138,12,444
139,08,1
140,11,361
141,12,536
142,12,568
143,11,279
144,02,596
145,00,37
146,11,27
147,06,1
148,02,1627
149,01,1
150,03,1
151,12,239
152,00,28
153,01,1
154,00,0
155,00,0
156,00,0
157,04,5
158,01,634
159,00,4
160,00,1
161,12,589
162,12,643
163,00,455
164,00,776
165,03,2
166,12,90
167,00,1
168,02,6
169,00,1
170,11,720
171,01,1
172,00,0
173,03,6
174,06,2
175,00,0
176,00,0
177,00,2
178,03,1
179,01,26
180,10,2
181,00,88
182,02,1
183,00,0
184,00,0
185,04,2
186,12,685
187,00,0
188,01,6
189,02,25
190,03,4
191,01,1
192,00,1
193,05,9
194,08,3
195,01,6
196,00,6
197,09,2
198,04,7
199,00,0
200,01,1
201,00,0
202,01,4
203,00,0
204,04,1
205,12,1
206,00,0
207,00,0
208,02,1
209,11,47
210,01,2
211,00,284
212,00,3
213,04,2
214,00,0
215,07,2
216,01,3
217,02,10
218,00,0
219,11,3
220,01,3
221,00,0
222,00,0
223,02,24
224,10,106
225,02,15
226,02,49
227,07,2
228,00,13
229,12,374
230,00,696
231,00,448
232,01,168
233,11,301
234,00,816
235,06,1
236,12,789
237,12,769
238,11,454
239,12,635
240,00,0
241,02,1
242,02,1
243,00,9
244,00,26
245,08,1
246,03,447
247,03,4
248,02,2
249,01,1068
250,00,0
251,00,0
252,00,1
253,10,1
254,00,2
255,00,220
256,01,154
257,00,2
258,04,1
259,05,1
260,04,26
261,11,164
262,10,338
263,12,471
