p_id,p_hour,sum
1,06,1
2,00,0
3,09,2
4,09,70
5,00,0
6,00,0
7,08,134
8,08,2
9,00,0
10,07,8
11,00,1
12,12,17
13,08,353
14,09,5
15,11,1
16,07,1
17,01,102
18,07,6
19,07,1
20,07,7
21,11,2
22,04,1
23,00,0
24,09,102
25,00,85
26,11,2
27,00,0
28,09,5
29,12,2
30,00,0
31,05,1
32,07,2
33,08,130
34,10,6
35,07,6
36,00,28
37,00,77
38,00,1
39,08,6
40,08,77
41,08,272
42,07,202
43,11,458
44,00,0
45,10,56
46,00,0
47,08,12
48,08,617
49,09,68
50,09,245
51,02,1
52,08,74
53,07,1
54,08,8
55,08,8
56,08,8
57,00,0
58,05,1
59,00,0
60,01,3
61,08,50
62,09,12
63,00,1
64,00,0
65,08,81
66,08,77
67,00,1
68,09,521
69,12,19
70,06,10
71,10,3
72,08,4
73,12,2
74,08,242
75,08,329
76,00,6
77,00,1
78,12,7
79,00,1085
80,00,91
81,11,1
82,00,98
83,01,20
84,00,0
85,02,5
86,00,0
87,08,185
88,12,98
89,07,13
90,09,445
91,12,3
92,12,24
93,00,4
94,07,5
95,00,58
96,12,1
97,00,125
98,00,0
99,00,0
100,09,416
101,00,0
102,02,3
103,00,0
104,00,0
105,00,0
106,00,18
107,08,571
108,00,0
109,00,0
110,00,0
111,08,4
112,00,90
113,09,423
114,00,478
115,00,0
116,08,113
117,00,0
118,00,0
119,09,12
120,07,2
121,10,6
122,00,0
123,01,1
124,07,1
125,12,165
126,12,6
127,07,22
128,03,1
129,04,105
130,00,35
131,12,2
132,06,449
133,08,5
134,00,28
135,00,2
136,08,10
137,07,348
138,12,666
139,00,0
140,08,653
141,08,664
142,08,618
143,08,291
144,00,311
145,00,75
146,09,30
147,07,3
148,00,629
149,12,1
150,09,3
151,08,253
152,08,55
153,08,4
154,00,0
155,08,1
156,00,0
157,00,2
158,01,438
159,11,28
160,00,2
161,12,910
162,12,732
163,12,644
164,00,581
165,11,2
166,12,249
167,07,13
168,07,17
169,08,10
170,09,950
171,12,2
172,00,0
173,04,14
174,12,10
175,00,0
176,00,0
177,08,8
178,02,1
179,09,34
180,04,2
181,00,186
182,08,15
183,09,4
184,08,3
185,11,5
186,07,773
187,00,0
188,08,22
189,00,32
190,00,4
191,00,1
192,00,3
193,07,23
194,11,5
195,10,5
196,08,19
197,08,5
198,01,6
199,00,0
200,07,1
201,00,0
202,00,3
203,02,1
204,00,0
205,09,2
206,00,0
207,08,1
208,08,3
209,08,42
210,08,13
211,12,235
212,10,4
213,12,5
214,00,0
215,08,4
216,12,5
217,00,9
218,04,1
219,00,3
220,08,9
221,00,0
222,08,1
223,08,94
224,10,92
225,09,26
226,08,92
227,01,1
228,07,11
229,08,577
230,00,680
231,12,426
232,00,66
233,08,401
234,12,763
235,08,7
236,08,1071
237,12,1002
238,08,559
239,08,529
240,07,2
241,08,6
242,09,9
243,08,33
244,08,98
245,00,0
246,12,379
247,08,30
248,07,4
249,00,721
250,12,9
251,01,1
252,00,1
253,00,0
254,09,3
255,00,327
256,00,180
257,08,8
258,05,2
259,01,1
260,00,59
261,11,124
262,07,498
263,07,467
