p_id,p_hour,ycount
1,11,1
2,00,0
3,00,0
4,08,56
5,00,0
6,00,0
7,00,49
8,00,0
9,06,1
10,09,9
11,00,0
12,12,10
13,08,252
14,12,2
15,00,0
16,12,1
17,00,10
18,07,1
19,09,2
20,01,1
21,05,1
22,01,1
23,00,0
24,07,71
25,06,21
26,10,4
27,00,0
28,07,5
29,05,1
30,00,0
31,00,0
32,08,1
33,08,46
34,00,0
35,01,1
36,00,3
37,00,7
38,08,1
39,07,3
40,08,38
41,07,110
42,07,58
43,08,329
44,00,0
45,12,45
46,00,0
47,06,1
48,09,609
49,00,23
50,08,207
51,08,2
52,08,45
53,00,0
54,07,5
55,11,2
56,07,2
57,08,1
58,00,0
59,00,0
60,08,1
61,00,15
62,10,4
63,10,1
64,00,0
65,07,35
66,08,16
67,07,2
68,09,426
69,12,3
70,07,4
71,08,2
72,07,1
73,00,0
74,08,121
75,07,150
76,05,2
77,08,1
78,05,1
79,09,327
80,00,15
81,10,2
82,03,11
83,08,5
84,00,0
85,08,1
86,00,1
87,08,138
88,08,58
89,00,5
90,09,314
91,08,3
92,12,3
93,05,2
94,01,1
95,07,5
96,00,0
97,00,22
98,07,2
99,00,0
100,07,483
101,00,0
102,08,1
103,00,0
104,00,0
105,11,1
106,00,4
107,08,457
108,08,2
109,00,0
110,00,0
111,00,0
112,00,25
113,09,309
114,00,137
115,00,0
116,08,38
117,09,1
118,00,0
119,07,3
120,00,0
121,08,1
122,07,1
123,06,1
124,08,1
125,12,104
126,12,2
127,00,4
128,10,2
129,06,11
130,09,4
131,06,1
132,06,438
133,05,3
134,08,3
135,01,2
136,07,2
137,08,305
138,09,711
139,08,1
140,08,499
141,08,622
142,10,432
143,08,286
144,12,129
145,00,28
146,09,18
147,00,0
148,00,126
149,11,1
150,00,0
151,08,222
152,08,23
153,06,1
154,07,1
155,08,1
156,00,0
157,00,2
158,08,198
159,09,2
160,12,1
161,12,640
162,09,634
163,11,428
164,11,363
165,10,1
166,07,103
167,01,3
168,00,3
169,06,1
170,08,748
171,09,2
172,00,0
173,06,2
174,00,1
175,08,1
176,00,0
177,08,1
178,11,2
179,07,16
180,07,2
181,00,30
182,08,1
183,00,0
184,12,1
185,06,1
186,09,768
187,00,0
188,10,5
189,00,10
190,00,3
191,09,1
192,08,2
193,06,18
194,10,1
195,09,2
196,08,4
197,07,2
198,01,1
199,00,0
200,00,0
201,00,0
202,09,1
203,00,0
204,00,0
205,08,2
206,00,0
207,09,1
208,01,1
209,08,30
210,06,4
211,11,95
212,06,1
213,06,2
214,00,0
215,06,5
216,08,6
217,00,3
218,08,3
219,09,3
220,09,2
221,00,0
222,00,0
223,06,14
224,06,66
225,00,4
226,07,59
227,09,2
228,00,3
229,08,478
230,10,458
231,08,298
232,00,30
233,08,266
234,11,411
235,08,3
236,08,965
237,08,859
238,08,491
239,08,477
240,00,0
241,00,0
242,11,2
243,08,6
244,08,30
245,00,0
246,12,346
247,08,6
248,06,1
249,08,262
250,08,1
251,00,0
252,00,1
253,11,1
254,07,1
255,00,32
256,00,30
257,11,2
258,00,1
259,10,1
260,06,28
261,10,87
262,07,390
263,08,399
