p_id,ycount,gcount,hfcount,fcount,sum
1,2,0,0,0,2
2,0,0,0,1,1
3,1,4,0,11,16
4,623,0,0,192,815
5,0,0,0,0,0
6,0,0,0,3,3
7,521,815,0,164,1500
8,5,1,0,0,6
9,1,0,0,8,9
10,11,3,0,15,29
11,2,1,0,7,10
12,47,0,0,7,54
13,2167,0,0,244,2411
14,8,6,0,69,83
15,0,0,0,3,3
16,2,0,0,7,9
17,76,234,0,159,469
18,3,62,0,31,96
19,1,1,0,7,9
20,0,35,0,49,84
21,2,0,0,12,14
22,2,1,0,19,22
23,0,0,0,1,1
24,617,80,0,70,767
25,298,307,0,145,750
26,5,7,0,20,32
27,0,0,0,0,0
28,19,18,0,27,64
29,0,13,0,3,16
30,0,0,0,0,0
31,0,1,0,12,13
32,1,7,0,24,32
33,348,396,0,136,880
34,9,22,0,14,45
35,0,15,0,17,32
36,43,51,0,127,221
37,103,118,0,182,403
38,2,1,0,6,9
39,4,10,0,24,38
40,234,154,0,81,469
41,730,984,0,149,1863
42,352,769,0,206,1327
43,2196,141,0,96,2433
44,0,0,0,0,0
45,425,0,0,71,496
46,0,0,0,0,0
47,3,46,0,67,116
48,6282,0,0,509,6791
49,126,325,0,195,646
50,2298,0,0,314,2612
51,0,6,0,23,29
52,214,159,0,61,434
53,0,6,0,7,13
54,19,21,0,27,67
55,2,33,0,4,39
56,5,34,0,13,52
57,0,0,0,0,0
58,0,0,0,5,5
59,0,0,0,35,35
60,3,32,0,99,134
61,89,305,0,199,593
62,14,39,0,54,107
63,8,1,0,7,16
64,0,0,0,9,9
65,409,254,0,111,774
66,119,327,0,104,550
67,2,3,0,15,20
68,5279,0,0,605,5884
69,9,125,0,111,245
70,38,37,0,22,97
71,1,6,0,25,32
72,4,6,0,30,40
73,0,1,0,11,12
74,902,1145,0,120,2167
75,1369,1083,0,108,2560
76,1,13,0,28,42
77,1,6,0,5,12
78,2,60,0,261,323
79,5244,0,0,901,6145
80,195,210,0,211,616
81,0,2,0,9,11
82,104,573,0,36,713
83,36,89,0,21,146
84,0,0,0,0,0
85,5,21,0,15,41
86,0,0,0,2,2
87,1523,0,0,243,1766
88,563,0,0,77,640
89,22,42,0,69,133
90,3524,0,0,473,3997
91,3,4,0,33,40
92,5,167,0,10,182
93,7,3,0,3,13
94,2,31,0,28,61
95,74,408,0,90,572
96,0,1,0,1,2
97,217,365,0,131,713
98,3,2,0,7,12
99,0,0,0,0,0
100,4007,0,0,195,4202
101,0,2,0,3,5
102,3,2,0,11,16
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,45,48,0,43,136
107,4891,0,0,544,5435
108,0,1,0,4,5
109,0,0,0,0,0
110,0,0,0,0,0
111,0,2,0,1,3
112,151,383,0,268,802
113,3159,0,0,491,3650
114,2554,0,0,330,2884
115,1,0,0,4,5
116,257,417,0,256,930
117,0,0,0,0,0
118,0,0,0,1,1
119,3,47,0,314,364
120,0,5,0,3,8
121,4,24,0,29,57
122,0,2,0,7,9
123,9,3,0,34,46
124,0,1,0,7,8
125,1226,0,0,210,1436
126,3,46,0,38,87
127,18,110,0,215,343
128,0,5,0,4,9
129,218,598,0,64,880
130,11,191,0,23,225
131,2,2,0,10,14
132,2302,0,0,388,2690
133,14,7,0,24,45
134,14,148,0,29,191
135,9,9,0,17,35
136,2,53,0,30,85
