p_id,p_hour,gcount
1,00,0
2,00,0
3,02,1
4,00,0
5,00,0
6,00,0
7,00,73
8,00,0
9,00,0
10,02,1
11,01,1
12,00,0
13,00,0
14,12,4
15,07,1
16,02,2
17,11,15
18,12,2
19,00,0
20,05,1
21,08,2
22,10,2
23,00,0
24,11,4
25,11,31
26,08,2
27,00,0
28,06,2
29,07,1
30,00,0
31,07,1
32,12,5
33,11,22
34,00,0
35,09,9
36,04,25
37,03,11
38,11,2
39,09,11
40,00,7
41,12,72
42,10,51
43,11,6
44,00,0
45,00,0
46,00,0
47,11,3
48,00,0
49,09,15
50,00,0
51,08,6
52,12,16
53,00,0
54,00,1
55,09,7
56,00,4
57,00,1
58,10,1
59,00,0
60,12,4
61,12,18
62,10,3
63,07,1
64,00,0
65,12,28
66,00,21
67,10,1
68,00,0
69,09,4
70,07,2
71,10,7
72,08,7
73,00,0
74,12,91
75,10,40
76,10,11
77,08,1
78,08,4
79,00,0
80,02,44
81,10,4
82,00,97
83,01,20
84,00,0
85,10,3
86,10,1
87,00,0
88,00,0
89,09,7
90,00,0
91,08,6
92,12,14
93,00,4
94,10,2
95,00,34
96,00,0
97,12,23
98,06,1
99,00,0
100,00,0
101,09,1
102,01,1
103,00,0
104,00,0
105,00,0
106,00,9
107,00,0
108,11,3
109,00,0
110,00,0
111,00,0
112,02,54
113,00,0
114,00,0
115,10,1
116,11,26
117,09,1
118,00,0
119,10,4
120,00,0
121,08,1
122,09,1
123,11,2
124,09,1
125,00,0
126,07,1
127,03,6
128,00,0
129,04,68
130,00,14
131,12,2
132,00,1
133,02,2
134,00,10
135,06,2
136,00,2
137,01,1
138,11,1
139,08,1
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,00,21
146,00,7
147,12,2
148,00,0
149,04,1
150,11,3
151,00,0
152,12,13
153,04,1
154,00,0
155,11,2
156,00,0
157,00,1
158,00,0
159,10,5
160,00,2
161,00,0
162,00,1
163,00,0
164,01,1
165,12,4
166,10,28
167,10,3
168,11,5
169,11,4
170,00,0
171,02,1
172,00,0
173,01,10
174,12,2
175,07,1
176,00,0
177,07,3
178,00,0
179,00,11
180,06,1
181,00,30
182,09,6
183,11,1
184,00,0
185,12,2
186,00,0
187,07,1
188,12,11
189,00,5
190,08,1
191,00,1
192,11,2
193,11,4
194,00,1
195,02,1
196,12,19
197,10,4
198,08,2
199,00,0
200,09,2
201,01,1
202,11,1
203,09,1
204,00,0
205,09,3
206,00,0
207,00,0
208,00,1
209,00,0
210,12,9
211,00,0
212,09,4
213,10,10
214,00,0
215,09,4
216,01,2
217,01,2
218,12,2
219,08,1
220,12,3
221,00,0
222,09,9
223,00,25
224,00,0
225,10,9
226,00,15
227,12,2
228,10,2
229,00,1
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,09,3
236,10,3
237,00,0
238,00,0
239,01,1
240,06,1
241,09,2
242,00,4
243,07,10
244,12,24
245,00,0
246,00,0
247,12,6
248,09,4
249,02,1
250,10,5
251,00,0
252,12,1
253,00,0
254,10,4
255,01,111
256,02,56
257,10,2
258,00,2
259,12,2
260,00,34
261,00,0
262,00,0
263,06,2
