p_id,p_hour,sum
1,05,1
2,01,1
3,11,4
4,01,288
5,09,1
6,00,1
7,00,354
8,09,2
9,10,3
10,12,5
11,03,3
12,12,13
13,12,320
14,01,22
15,12,3
16,00,7
17,00,141
18,00,13
19,11,2
20,00,15
21,01,3
22,00,5
23,11,2
24,09,109
25,00,194
26,01,4
27,01,1
28,02,9
29,09,4
30,01,2
31,08,5
32,10,6
33,10,137
34,08,4
35,01,7
36,01,169
37,00,216
38,00,1
39,00,7
40,00,88
41,00,360
42,09,227
43,12,492
44,00,0
45,02,148
46,04,1
47,01,16
48,00,1246
49,00,206
50,00,587
51,00,4
52,10,67
53,00,2
54,00,15
55,09,5
56,10,12
57,00,0
58,10,1
59,09,7
60,00,19
61,01,136
62,00,30
63,04,4
64,01,1
65,00,94
66,00,69
67,11,5
68,02,876
69,07,24
70,09,12
71,01,8
72,00,7
73,08,1
74,11,232
75,12,329
76,00,8
77,03,5
78,09,44
79,01,2678
80,00,270
81,00,5
82,01,187
83,01,42
84,00,0
85,01,15
86,00,0
87,12,252
88,00,70
89,00,33
90,12,714
91,03,6
92,00,44
93,00,9
94,12,14
95,01,123
96,02,1
97,00,226
98,11,3
99,00,0
100,12,393
101,08,1
102,09,5
103,00,0
104,00,0
105,00,0
106,00,75
107,00,1088
108,01,2
109,00,0
110,00,0
111,02,1
112,00,395
113,12,678
114,01,1080
115,00,0
116,08,120
117,10,1
118,04,1
119,09,45
120,01,3
121,10,9
122,01,1
123,01,5
124,08,2
125,00,175
126,11,11
127,08,51
128,01,1
129,04,205
130,01,51
131,03,3
132,00,307
133,01,10
134,01,32
135,06,6
136,02,12
137,00,509
138,00,540
139,06,2
140,11,537
141,12,861
142,12,844
143,11,488
144,00,735
145,00,209
146,10,58
147,00,12
148,02,1885
149,09,3
150,00,2
151,12,320
152,00,70
153,11,7
154,00,0
155,00,5
156,12,2
157,03,8
158,01,941
159,08,59
160,00,5
161,12,852
162,12,803
163,12,734
164,00,985
165,00,3
166,12,277
167,10,35
168,09,36
169,00,20
170,00,962
171,07,5
172,10,1
173,02,26
174,00,8
175,08,3
176,00,1
177,02,14
178,08,3
179,00,62
180,03,4
181,00,320
182,11,16
183,00,4
184,09,2
185,11,11
186,12,923
187,08,2
188,00,37
189,00,140
190,12,13
191,01,3
192,07,3
193,10,24
194,11,3
195,00,23
196,12,22
197,08,8
198,03,19
199,12,3
200,07,4
201,05,2
202,00,8
203,07,1
204,00,0
205,00,2
206,03,2
207,00,1
208,09,14
209,00,63
210,11,12
211,00,429
212,09,40
213,09,49
214,00,0
215,06,5
216,06,7
217,02,14
218,03,1
219,06,2
220,08,13
221,00,1
222,07,2
223,00,138
224,11,184
225,00,70
226,09,121
227,09,6
228,00,28
229,12,597
230,00,944
231,00,723
232,00,155
233,11,422
234,00,1138
235,09,98
236,12,1305
237,12,1188
238,10,730
239,12,887
240,01,1
241,09,11
242,10,12
243,09,58
244,10,96
245,00,0
246,12,538
247,00,52
248,00,20
249,01,1339
250,08,21
251,12,1
252,08,3
253,11,1
254,02,6
255,00,893
256,00,525
257,08,11
258,09,7
259,12,3
260,01,85
261,11,153
262,11,526
263,11,650
