p_id,p_hour,ycount
1,00,0
2,00,0
3,00,0
4,01,190
5,00,0
6,04,1
7,02,105
8,08,3
9,00,0
10,07,4
11,00,0
12,12,39
13,12,227
14,01,5
15,00,0
16,02,2
17,02,34
18,01,1
19,04,1
20,00,0
21,10,2
22,01,2
23,00,0
24,10,74
25,00,61
26,00,1
27,00,0
28,09,3
29,01,1
30,00,0
31,10,1
32,01,1
33,00,35
34,01,1
35,05,3
36,02,46
37,01,63
38,00,0
39,00,1
40,00,26
41,01,70
42,00,36
43,12,396
44,00,0
45,01,83
46,00,0
47,03,1
48,00,925
49,03,31
50,01,389
51,06,1
52,09,20
53,03,1
54,00,2
55,00,1
56,01,4
57,00,0
58,00,0
59,00,0
60,02,1
61,00,25
62,01,9
63,02,1
64,00,0
65,00,41
66,12,17
67,00,2
68,01,778
69,04,3
70,06,4
71,03,2
72,05,2
73,04,1
74,12,81
75,08,140
76,04,4
77,04,1
78,07,3
79,01,2062
80,01,99
81,01,1
82,04,23
83,04,15
84,00,0
85,01,2
86,00,0
87,00,244
88,12,81
89,02,7
90,00,517
91,00,1
92,09,5
93,01,2
94,04,1
95,01,15
96,00,0
97,00,67
98,01,1
99,00,0
100,00,427
101,00,0
102,02,2
103,00,0
104,00,0
105,00,0
106,01,22
107,00,730
108,00,0
109,00,0
110,00,0
111,00,0
112,01,74
113,01,464
114,01,766
115,00,0
116,00,45
117,00,0
118,00,0
119,00,2
120,00,1
121,04,2
122,00,0
123,01,1
124,08,2
125,00,154
126,04,2
127,01,10
128,00,0
129,04,42
130,05,2
131,07,1
132,12,310
133,09,3
134,02,7
135,01,3
136,02,1
137,00,412
138,12,362
139,00,0
140,11,300
141,12,451
142,12,475
143,10,252
144,01,506
145,02,60
146,09,30
147,05,1
148,01,1432
149,00,1
150,04,1
151,10,201
152,01,22
153,01,2
154,00,0
155,00,1
156,00,0
157,03,2
158,00,653
159,06,5
160,01,4
161,12,586
162,11,526
163,00,479
164,00,797
165,02,3
166,12,109
167,03,1
168,02,7
169,01,6
170,00,845
171,05,1
172,00,0
173,01,5
174,01,1
175,02,1
176,00,0
177,02,2
178,00,0
179,09,35
180,04,1
181,00,137
182,02,1
183,00,0
184,06,1
185,00,1
186,01,846
187,00,0
188,05,14
189,00,24
190,00,3
191,05,1
192,01,2
193,09,15
194,12,3
195,00,3
196,05,8
197,02,2
198,02,6
199,00,0
200,00,1
201,00,0
202,02,3
203,00,0
204,00,0
205,05,1
206,00,0
207,00,0
208,01,1
209,00,55
210,02,1
211,12,224
212,10,2
213,03,3
214,00,0
215,09,2
216,06,2
217,03,12
218,00,0
219,00,1
220,00,4
221,00,0
222,02,1
223,02,34
224,11,116
225,03,21
226,08,57
227,03,6
228,00,11
229,00,418
230,00,760
231,12,438
232,01,134
233,00,312
234,00,798
235,04,1
236,12,542
237,12,583
238,11,399
239,12,474
240,00,0
241,03,1
242,00,1
243,00,13
244,02,22
245,00,0
246,00,370
247,00,3
248,01,2
249,00,885
250,02,1
251,00,0
252,00,0
253,10,1
254,10,1
255,01,201
256,01,207
257,00,5
258,00,2
259,02,2
260,04,37
261,12,202
262,11,303
263,10,401
