p_id,p_hour,fcount
1,00,0
2,09,1
3,00,3
4,00,30
5,00,0
6,08,1
7,00,55
8,00,0
9,00,1
10,00,4
11,10,2
12,02,1
13,12,33
14,00,17
15,04,4
16,03,8
17,01,52
18,00,9
19,12,4
20,02,11
21,01,8
22,04,4
23,09,1
24,00,8
25,00,32
26,00,7
27,00,0
28,11,4
29,00,7
30,00,0
31,09,2
32,00,6
33,11,26
34,10,3
35,01,5
36,00,61
37,01,46
38,12,2
39,01,8
40,10,14
41,00,39
42,11,32
43,00,11
44,07,1
45,01,26
46,01,1
47,00,21
48,00,94
49,01,43
50,01,36
51,00,5
52,01,10
53,00,2
54,10,4
55,05,2
56,01,3
57,01,1
58,12,4
59,00,8
60,00,18
61,00,65
62,03,8
63,09,4
64,01,3
65,01,13
66,12,17
67,10,4
68,00,121
69,00,32
70,01,5
71,04,5
72,02,6
73,00,2
74,01,19
75,12,16
76,03,5
77,00,2
78,00,52
79,00,349
80,00,66
81,00,5
82,00,12
83,11,4
84,00,0
85,00,4
86,11,1
87,00,53
88,00,16
89,11,22
90,00,84
91,00,8
92,00,6
93,07,1
94,00,6
95,00,15
96,05,1
97,00,32
98,10,2
99,00,0
100,03,24
101,11,2
102,00,12
103,00,0
104,00,0
105,00,0
106,00,35
107,00,112
108,01,2
109,00,0
110,00,0
111,02,1
112,00,61
113,00,123
114,00,235
115,11,2
116,00,38
117,05,1
118,12,1
119,01,38
120,01,2
121,00,4
122,05,2
123,10,10
124,00,3
125,01,46
126,00,10
127,00,32
128,01,2
129,00,19
130,12,7
131,01,2
132,06,42
133,12,7
134,01,4
135,02,5
136,00,10
137,00,56
138,12,36
139,01,2
140,11,40
141,11,58
142,00,69
143,12,48
144,01,100
145,01,33
146,03,8
147,00,16
148,01,255
149,09,4
150,01,5
151,11,24
152,00,18
153,02,3
154,09,1
155,01,5
156,00,0
157,00,12
158,01,166
159,00,20
160,01,9
161,00,64
162,11,31
163,00,58
164,00,85
165,10,5
166,12,20
167,00,39
168,00,16
169,00,27
170,00,104
171,01,4
172,00,0
173,06,2
174,01,5
175,03,1
176,00,0
177,00,6
178,03,2
179,01,14
180,00,4
181,01,60
182,00,9
183,00,6
184,00,1
185,00,7
186,00,41
187,00,0
188,00,14
189,01,34
190,11,2
191,11,3
192,08,2
193,11,4
194,10,1
195,01,15
196,00,8
197,00,4
198,01,39
199,00,0
200,00,6
201,00,1
202,02,2
203,00,1
204,00,0
205,10,2
206,00,5
207,00,0
208,01,17
209,11,14
210,11,4
211,00,73
212,01,33
213,00,83
214,11,1
215,00,2
216,00,3
217,12,5
218,00,1
219,02,1
220,00,8
221,10,1
222,00,2
223,01,23
224,00,26
225,01,26
226,11,23
227,00,7
228,02,11
229,00,49
230,00,77
231,00,137
232,01,28
233,12,41
234,00,141
235,00,110
236,11,58
237,12,72
238,12,52
239,00,52
240,02,1
241,01,7
242,00,17
243,10,35
244,00,22
245,12,1
246,00,111
247,00,34
248,00,15
249,00,258
250,00,18
251,01,1
252,11,3
253,12,1
254,00,11
255,00,116
256,00,72
257,00,11
258,00,6
259,01,12
260,00,8
261,12,13
262,11,38
263,12,44
