p_id,p_hour,fcount
1,12,7
2,00,0
3,08,65
4,08,225
5,09,12
6,08,17
7,08,288
8,08,4
9,10,33
10,08,117
11,08,58
12,11,9
13,08,253
14,08,211
15,08,32
16,08,65
17,09,262
18,08,144
19,09,30
20,12,89
21,08,123
22,08,129
23,08,29
24,08,79
25,08,188
26,10,267
27,08,2
28,07,79
29,12,64
30,00,2
31,09,21
32,08,84
33,09,176
34,11,30
35,08,204
36,00,177
37,08,248
38,07,35
39,07,295
40,08,97
41,08,203
42,08,282
43,09,126
44,08,9
45,09,66
46,00,8
47,08,121
48,08,503
49,09,260
50,08,276
51,08,103
52,09,45
53,11,50
54,09,36
55,08,77
56,08,153
57,09,7
58,09,13
59,08,6
60,08,94
61,08,484
62,09,167
63,08,122
64,09,27
65,09,141
66,08,134
67,08,75
68,09,354
69,08,196
70,08,110
71,08,149
72,08,232
73,08,35
74,08,259
75,07,219
76,08,316
77,09,93
78,08,145
79,08,486
80,00,293
81,08,98
82,07,165
83,10,76
84,10,11
85,08,110
86,08,37
87,08,212
88,11,78
89,08,258
90,09,257
91,08,201
92,12,115
93,08,10
94,07,48
95,08,206
96,08,14
97,08,210
98,11,35
99,01,1
100,12,226
101,11,28
102,08,84
103,00,0
104,00,0
105,00,0
106,08,47
107,08,427
108,08,56
109,08,21
110,00,0
111,07,4
112,08,300
113,09,237
114,12,158
115,07,35
116,07,150
117,08,38
118,11,32
119,07,115
120,08,14
121,08,71
122,09,34
123,09,134
124,08,52
125,12,131
126,07,66
127,07,89
128,10,11
129,07,283
130,12,148
131,08,52
132,00,750
133,08,81
134,08,74
135,08,77
136,08,86
137,08,381
138,00,890
139,08,52
140,08,389
141,08,400
142,08,327
143,08,414
144,11,188
145,08,196
146,08,82
147,08,79
148,11,332
149,12,103
150,10,58
151,09,174
152,08,90
153,08,23
154,11,5
155,07,103
156,09,34
157,08,123
158,08,232
159,08,128
160,08,86
161,12,425
162,12,299
163,12,233
164,11,318
165,08,148
166,08,133
167,08,153
168,08,162
169,09,152
170,09,402
171,08,60
172,08,12
173,08,72
174,08,117
175,08,35
176,08,16
177,08,183
178,08,68
179,08,131
180,08,45
181,08,289
182,08,86
183,09,34
184,00,8
185,08,99
186,09,224
187,08,23
188,08,238
189,09,101
190,12,26
191,08,91
192,11,61
193,08,47
194,12,4
195,09,65
196,08,73
197,08,133
198,08,170
199,00,0
200,08,74
201,11,12
202,09,19
203,08,63
204,05,5
205,08,129
206,08,58
207,11,1
208,08,96
209,08,71
210,08,134
211,12,175
212,08,79
213,08,162
214,09,19
215,08,118
216,08,203
217,11,81
218,08,65
219,08,71
220,08,118
221,08,54
222,08,62
223,07,199
224,08,220
225,08,307
226,08,212
227,09,78
228,08,119
229,08,342
230,00,372
231,08,366
232,09,264
233,08,343
234,11,408
235,08,169
236,08,415
237,09,343
238,08,406
239,08,397
240,08,22
241,08,132
242,08,108
243,08,189
244,08,232
245,09,21
246,09,378
247,08,128
248,08,90
249,08,328
250,08,71
251,07,15
252,07,45
253,10,2
254,08,128
255,00,326
256,08,222
257,08,78
258,08,128
259,09,77
260,08,105
261,08,83
262,08,431
263,07,374
