p_id,p_hour,sum
1,00,0
2,00,0
3,08,2
4,08,63
5,00,0
6,00,0
7,00,132
8,05,2
9,04,1
10,07,8
11,02,1
12,11,19
13,08,358
14,00,3
15,00,0
16,07,1
17,00,53
18,08,14
19,00,0
20,08,10
21,04,1
22,00,1
23,00,0
24,08,102
25,00,106
26,08,6
27,00,0
28,12,6
29,11,5
30,00,0
31,06,1
32,00,1
33,08,111
34,12,3
35,07,7
36,00,21
37,00,37
38,00,0
39,00,1
40,08,79
41,08,264
42,08,186
43,12,382
44,11,1
45,11,47
46,00,0
47,08,9
48,07,678
49,09,70
50,08,235
51,00,1
52,08,80
53,12,5
54,08,11
55,11,34
56,09,8
57,00,0
58,12,1
59,00,0
60,08,3
61,08,50
62,08,16
63,06,1
64,00,0
65,11,64
66,08,66
67,00,1
68,09,560
69,07,19
70,06,12
71,07,4
72,01,4
73,08,1
74,08,295
75,07,296
76,01,6
77,01,3
78,08,13
79,09,468
80,00,62
81,09,1
82,00,99
83,00,21
84,00,0
85,01,6
86,00,0
87,08,184
88,11,72
89,07,16
90,08,400
91,07,3
92,08,19
93,10,5
94,10,9
95,00,54
96,07,2
97,00,156
98,10,2
99,00,0
100,06,473
101,00,0
102,00,3
103,00,0
104,00,0
105,00,0
106,00,10
107,08,622
108,08,2
109,00,0
110,00,0
111,00,0
112,00,76
113,08,421
114,00,205
115,00,0
116,07,101
117,00,0
118,00,0
119,07,12
120,09,2
121,08,6
122,11,1
123,00,1
124,07,1
125,12,137
126,01,5
127,00,30
128,00,0
129,00,141
130,00,31
131,10,2
132,07,491
133,07,5
134,09,21
135,11,5
136,08,11
137,07,377
138,09,1042
139,05,1
140,08,682
141,08,756
142,12,561
143,08,292
144,12,127
145,08,63
146,12,24
147,11,5
148,00,230
149,07,1
150,01,1
151,08,226
152,07,53
153,08,7
154,00,0
155,07,1
156,08,1
157,05,2
158,08,271
159,07,20
160,08,3
161,12,916
162,11,790
163,12,605
164,12,524
165,07,4
166,08,224
167,08,9
168,00,15
169,08,11
170,08,964
171,02,1
172,00,0
173,00,23
174,12,11
175,00,0
176,00,0
177,00,6
178,04,1
179,07,37
180,01,1
181,00,219
182,07,14
183,08,2
184,07,2
185,11,9
186,07,871
187,09,1
188,07,17
189,00,72
190,00,4
191,05,1
192,11,3
193,07,17
194,07,3
195,08,6
196,11,14
197,07,5
198,01,3
199,00,0
200,00,1
201,08,1
202,07,4
203,01,1
204,00,0
205,00,1
206,09,1
207,08,2
208,10,3
209,08,47
210,08,27
211,11,152
212,07,5
213,07,5
214,00,0
215,06,3
216,10,2
217,00,10
218,00,1
219,08,3
220,08,9
221,00,0
222,00,0
223,08,67
224,10,108
225,00,30
226,08,98
227,06,2
228,08,12
229,08,578
230,12,567
231,08,430
232,08,39
233,08,364
234,11,562
235,08,13
236,08,1163
237,08,1057
238,08,514
239,08,506
240,07,1
241,08,10
242,11,10
243,08,44
244,08,90
245,00,0
246,08,301
247,00,63
248,08,9
249,08,364
250,08,6
251,00,0
252,09,1
253,09,2
254,07,4
255,00,147
256,00,109
257,07,7
258,06,4
259,11,1
260,00,90
261,12,95
262,07,395
263,07,457
