p_id,p_hour,ycount
1,06,1
2,00,0
3,04,1
4,08,33
5,00,0
6,00,0
7,06,23
8,05,1
9,09,1
10,07,7
11,09,1
12,12,14
13,08,195
14,12,7
15,09,1
16,07,2
17,00,3
18,07,1
19,09,1
20,11,1
21,08,2
22,12,3
23,00,0
24,08,64
25,06,13
26,08,2
27,00,0
28,08,4
29,05,1
30,00,0
31,00,0
32,06,1
33,08,33
34,11,1
35,10,3
36,00,2
37,00,4
38,12,2
39,07,3
40,08,23
41,08,55
42,08,36
43,12,343
44,00,0
45,11,32
46,00,0
47,05,1
48,07,447
49,00,4
50,09,193
51,06,2
52,07,22
53,05,1
54,06,2
55,11,1
56,08,2
57,07,1
58,00,0
59,00,0
60,08,1
61,02,5
62,04,2
63,01,1
64,11,1
65,10,23
66,06,10
67,11,2
68,09,314
69,00,1
70,08,4
71,06,3
72,07,2
73,04,1
74,08,55
75,08,134
76,06,2
77,09,1
78,00,1
79,00,297
80,00,10
81,05,1
82,00,6
83,04,3
84,00,0
85,08,1
86,10,1
87,08,110
88,11,77
89,06,5
90,09,254
91,07,3
92,08,2
93,01,4
94,06,1
95,11,3
96,00,0
97,00,11
98,06,1
99,00,0
100,07,460
101,00,0
102,01,1
103,00,0
104,00,0
105,00,0
106,00,4
107,09,376
108,00,0
109,00,0
110,00,0
111,00,0
112,01,5
113,08,218
114,00,177
115,00,0
116,08,20
117,03,1
118,00,0
119,08,2
120,08,1
121,02,1
122,00,0
123,08,1
124,11,1
125,11,90
126,07,1
127,07,2
128,02,1
129,05,10
130,01,2
131,06,1
132,01,536
133,07,3
134,05,1
135,05,3
136,00,2
137,08,239
138,11,679
139,10,2
140,08,409
141,08,402
142,08,427
143,09,214
144,00,92
145,01,13
146,12,17
147,06,1
148,00,170
149,09,2
150,00,0
151,08,158
152,08,14
153,07,1
154,10,1
155,06,1
156,08,1
157,00,1
158,09,151
159,06,2
160,06,1
161,12,755
162,09,584
163,11,442
164,12,457
165,09,4
166,12,72
167,10,2
168,12,6
169,06,1
170,10,619
171,07,1
172,00,0
173,03,1
174,11,2
175,08,1
176,00,0
177,07,3
178,07,1
179,06,14
180,00,0
181,09,12
182,00,1
183,11,1
184,00,0
185,06,1
186,06,699
187,00,0
188,10,5
189,00,9
190,04,1
191,10,2
192,11,2
193,06,9
194,01,1
195,04,2
196,06,3
197,07,2
198,08,2
199,00,0
200,00,0
201,11,1
202,00,0
203,07,3
204,00,0
205,06,2
206,00,0
207,12,1
208,05,1
209,12,25
210,01,1
211,12,92
212,04,1
213,06,2
214,00,0
215,10,3
216,06,3
217,01,1
218,08,2
219,06,4
220,05,1
221,00,0
222,09,1
223,06,12
224,07,63
225,07,4
226,07,41
227,11,1
228,07,2
229,08,408
230,11,439
231,11,228
232,12,22
233,08,259
234,12,472
235,11,2
236,08,702
237,11,801
238,08,355
239,12,372
240,00,0
241,06,1
242,06,2
243,11,5
244,08,19
245,00,0
246,12,286
247,08,4
248,00,1
249,09,228
250,01,1
251,00,0
252,11,2
253,00,0
254,10,2
255,00,23
256,00,17
257,08,3
258,00,2
259,05,2
260,06,12
261,12,119
262,08,302
263,08,329
