p_id,p_hour,gcount
1,00,0
2,00,0
3,08,4
4,00,0
5,00,0
6,00,0
7,09,40
8,00,0
9,11,6
10,09,7
11,10,4
12,00,0
13,00,0
14,12,12
15,11,2
16,09,1
17,08,10
18,11,6
19,10,2
20,09,3
21,10,6
22,12,14
23,00,0
24,08,15
25,00,22
26,09,8
27,00,0
28,10,4
29,08,4
30,00,0
31,06,1
32,09,7
33,09,52
34,07,1
35,09,16
36,10,3
37,10,8
38,11,3
39,09,10
40,10,10
41,08,95
42,09,62
43,12,21
44,00,0
45,00,0
46,12,1
47,07,5
48,00,0
49,09,17
50,00,0
51,09,8
52,11,21
53,06,1
54,05,1
55,10,9
56,08,7
57,00,0
58,11,1
59,10,1
60,08,2
61,10,23
62,10,8
63,07,2
64,09,1
65,12,24
66,08,25
67,10,4
68,00,0
69,08,10
70,09,3
71,11,8
72,09,12
73,11,1
74,09,131
75,08,97
76,10,17
77,08,6
78,09,6
79,00,0
80,00,8
81,09,6
82,00,52
83,00,7
84,00,0
85,08,7
86,06,1
87,00,0
88,00,0
89,08,9
90,00,0
91,09,9
92,12,11
93,11,2
94,07,2
95,09,40
96,00,0
97,11,20
98,06,1
99,00,0
100,00,1
101,08,2
102,07,2
103,00,0
104,00,0
105,00,0
106,10,7
107,00,0
108,10,5
109,00,0
110,00,0
111,00,0
112,00,6
113,00,0
114,00,0
115,06,1
116,09,29
117,11,2
118,00,0
119,08,5
120,08,1
121,12,10
122,06,2
123,12,12
124,07,2
125,00,0
126,07,2
127,08,9
128,07,1
129,01,25
130,00,21
131,09,5
132,00,0
133,09,4
134,12,11
135,10,4
136,12,6
137,00,0
138,00,0
139,11,4
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,09,34
146,09,6
147,07,2
148,00,0
149,11,7
150,06,2
151,00,0
152,09,18
153,11,2
154,06,1
155,10,8
156,00,0
157,08,4
158,00,0
159,11,11
160,12,2
161,00,0
162,00,0
163,00,0
164,00,0
165,09,10
166,09,55
167,08,4
168,09,6
169,08,9
170,00,0
171,10,3
172,00,0
173,08,3
174,12,7
175,06,2
176,00,0
177,09,5
178,10,3
179,08,10
180,07,1
181,12,25
182,09,10
183,07,3
184,10,1
185,10,5
186,00,0
187,00,0
188,09,12
189,08,6
190,06,1
191,08,6
192,10,3
193,09,7
194,00,0
195,09,3
196,12,14
197,08,4
198,08,3
199,00,0
200,10,7
201,00,0
202,09,1
203,08,2
204,00,0
205,08,6
206,00,0
207,00,0
208,08,4
209,00,0
210,09,11
211,00,0
212,08,5
213,08,13
214,00,0
215,09,8
216,09,5
217,07,2
218,09,6
219,08,3
220,11,5
221,00,0
222,09,10
223,09,21
224,00,0
225,10,11
226,10,14
227,06,5
228,05,2
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,09,8
236,12,11
237,00,0
238,00,0
239,00,0
240,08,1
241,08,4
242,12,14
243,07,16
244,10,44
245,00,0
246,00,0
247,07,5
248,08,4
249,00,0
250,08,5
251,07,1
252,04,1
253,00,0
254,10,9
255,00,25
256,00,14
257,10,6
258,06,4
259,09,5
260,08,17
261,00,0
262,00,0
263,08,2
