p_id,p_hour,ycount
1,05,1
2,00,0
3,00,0
4,08,70
5,00,0
6,00,0
7,07,69
8,00,1
9,00,0
10,09,3
11,00,0
12,11,16
13,08,341
14,09,1
15,00,0
16,00,0
17,00,14
18,01,1
19,00,1
20,08,1
21,00,0
22,01,1
23,00,0
24,08,85
25,07,27
26,00,1
27,00,0
28,00,2
29,11,1
30,00,0
31,00,0
32,00,0
33,07,46
34,09,3
35,12,1
36,00,12
37,00,12
38,00,0
39,00,0
40,08,39
41,08,69
42,08,33
43,12,343
44,00,0
45,11,53
46,00,0
47,08,1
48,08,582
49,00,9
50,09,313
51,00,0
52,08,33
53,06,1
54,08,10
55,03,1
56,04,2
57,00,0
58,00,0
59,00,0
60,00,0
61,00,9
62,01,3
63,02,1
64,00,0
65,08,33
66,09,19
67,00,0
68,09,543
69,03,2
70,05,6
71,00,0
72,00,1
73,07,1
74,08,92
75,08,169
76,00,1
77,05,1
78,00,0
79,09,456
80,00,26
81,00,0
82,04,12
83,05,7
84,00,0
85,02,2
86,00,0
87,08,156
88,12,83
89,00,3
90,09,396
91,00,1
92,03,2
93,12,4
94,02,1
95,06,8
96,07,1
97,00,17
98,00,0
99,00,0
100,07,572
101,00,0
102,06,1
103,00,0
104,00,0
105,00,0
106,09,4
107,08,594
108,00,0
109,00,0
110,00,0
111,00,1
112,01,9
113,09,389
114,08,193
115,00,0
116,08,22
117,00,0
118,00,0
119,06,1
120,00,0
121,06,1
122,00,0
123,00,0
124,09,1
125,11,138
126,00,0
127,01,2
128,06,1
129,04,21
130,12,5
131,05,1
132,00,450
133,01,2
134,00,1
135,09,2
136,00,0
137,08,358
138,10,720
139,00,0
140,08,685
141,08,750
142,12,546
143,10,247
144,00,152
145,00,34
146,05,44
147,00,0
148,00,217
149,00,0
150,11,1
151,08,204
152,07,16
153,08,1
154,00,0
155,00,0
156,00,0
157,04,2
158,09,279
159,05,1
160,01,1
161,12,1013
162,11,722
163,12,611
164,12,544
165,05,2
166,08,100
167,06,3
168,07,5
169,01,1
170,08,937
171,00,0
172,00,0
173,00,2
174,01,1
175,00,0
176,00,0
177,00,1
178,03,1
179,07,29
180,04,1
181,00,21
182,07,1
183,00,0
184,00,0
185,01,1
186,07,926
187,00,0
188,01,3
189,08,7
190,08,2
191,01,2
192,09,1
193,07,11
194,09,2
195,09,2
196,05,5
197,00,2
198,00,1
199,00,0
200,09,1
201,00,0
202,01,1
203,00,0
204,00,0
205,00,0
206,00,0
207,00,0
208,01,1
209,12,40
210,00,0
211,12,151
212,09,3
213,02,1
214,00,0
215,11,2
216,12,2
217,00,2
218,00,0
219,11,3
220,05,1
221,00,0
222,00,0
223,07,36
224,07,118
225,02,5
226,06,63
227,00,1
228,06,3
229,08,585
230,12,605
231,08,382
232,09,25
233,08,413
234,12,652
235,04,1
236,08,988
237,08,902
238,08,420
239,12,480
240,00,0
241,01,1
242,01,1
243,00,4
244,01,21
245,00,0
246,08,278
247,08,4
248,07,1
249,09,397
250,00,0
251,00,0
252,00,0
253,00,0
254,00,0
255,01,32
256,01,21
257,00,2
258,06,2
259,00,0
260,08,21
261,12,142
262,07,444
263,07,470
