p_id,p_hour,fcount
1,12,7
2,01,1
3,01,13
4,01,303
5,01,1
6,01,2
7,01,394
8,00,1
9,01,16
10,00,25
11,00,11
12,12,2
13,12,58
14,00,80
15,01,9
16,01,75
17,01,514
18,01,51
19,01,5
20,01,34
21,01,31
22,01,19
23,01,11
24,01,35
25,01,196
26,01,22
27,01,1
28,01,68
29,01,17
30,00,1
31,00,2
32,01,24
33,00,71
34,01,11
35,01,44
36,01,904
37,01,1029
38,02,6
39,01,24
40,01,148
41,01,161
42,01,168
43,01,24
44,00,3
45,01,97
46,01,1
47,01,16
48,01,673
49,01,342
50,01,608
51,01,16
52,00,36
53,01,12
54,01,29
55,01,11
56,01,87
57,00,20
58,02,3
59,03,1
60,00,8
61,01,651
62,01,100
63,01,23
64,01,25
65,01,82
66,01,72
67,01,17
68,01,1225
69,01,32
70,01,56
71,00,34
72,01,29
73,00,11
74,01,89
75,01,77
76,01,115
77,01,29
78,01,22
79,01,2288
80,01,663
81,01,36
82,01,77
83,01,27
84,01,3
85,01,40
86,12,2
87,01,270
88,01,83
89,01,153
90,01,657
91,00,30
92,00,41
93,00,112
94,01,19
95,01,85
96,01,5
97,01,260
98,01,10
99,01,1
100,01,412
101,01,4
102,01,67
103,00,0
104,00,0
105,00,0
106,01,328
107,01,943
108,01,11
109,01,3
110,00,0
111,01,3
112,01,583
113,01,536
114,01,827
115,00,2
116,01,112
117,08,2
118,12,3
119,01,35
120,01,2
121,01,41
122,00,3
123,01,25
124,01,16
125,01,331
126,01,10
127,01,102
128,00,3
129,01,136
130,01,85
131,01,30
132,12,77
133,01,28
134,01,37
135,01,16
136,01,69
137,00,239
138,12,108
139,00,3
140,01,134
141,01,180
142,01,196
143,00,75
144,01,738
145,00,233
146,01,68
147,01,11
148,01,1578
149,01,18
150,01,30
151,01,85
152,01,60
153,00,10
154,01,1
155,01,27
156,01,5
157,01,56
158,01,927
159,01,17
160,01,49
161,00,139
162,01,122
163,01,251
164,01,753
165,01,18
166,01,61
167,01,14
168,01,37
169,01,20
170,01,475
171,01,30
172,01,6
173,01,95
174,01,25
175,12,6
176,01,3
177,01,61
178,12,8
179,01,68
180,01,21
181,01,501
182,00,8
183,01,13
184,01,4
185,01,18
186,01,352
187,01,8
188,01,124
189,01,173
190,01,10
191,01,18
192,01,15
193,01,8
194,11,2
195,01,121
196,01,37
197,01,57
198,01,283
199,00,0
200,01,13
201,01,3
202,01,6
203,12,5
204,01,1
205,01,13
206,01,13
207,00,2
208,01,21
209,01,83
210,01,28
211,01,576
212,01,8
213,01,18
214,00,11
215,01,12
216,01,38
217,01,20
218,04,7
219,09,6
220,01,55
221,00,5
222,01,8
223,01,168
224,01,129
225,01,350
226,01,126
227,01,34
228,05,248
229,01,281
230,01,505
231,01,697
232,01,199
233,00,130
234,01,1147
235,01,43
236,00,109
237,00,132
238,01,160
239,01,234
240,12,5
241,01,123
242,01,19
243,01,113
244,01,182
245,01,28
246,01,613
247,01,44
248,01,14
249,01,1012
250,01,18
251,01,5
252,01,14
253,00,164
254,01,26
255,01,1187
256,01,614
257,01,65
258,01,29
259,01,19
260,01,80
261,01,139
262,00,89
263,01,201
