p_id,p_hour,ycount
1,06,1
2,00,0
3,00,1
4,11,50
5,00,0
6,00,0
7,07,122
8,07,2
9,00,0
10,00,2
11,12,1
12,12,5
13,08,359
14,08,3
15,00,0
16,08,1
17,00,17
18,00,3
19,09,1
20,09,3
21,04,1
22,08,4
23,00,0
24,08,97
25,07,40
26,08,5
27,00,0
28,10,4
29,00,0
30,00,0
31,00,0
32,08,1
33,07,69
34,08,2
35,01,1
36,00,8
37,00,24
38,00,0
39,01,1
40,08,83
41,07,151
42,07,102
43,12,280
44,00,0
45,10,56
46,00,0
47,07,2
48,09,642
49,00,21
50,09,310
51,00,0
52,08,94
53,00,0
54,08,10
55,00,0
56,08,6
57,00,0
58,00,0
59,00,0
60,09,2
61,00,23
62,00,4
63,01,1
64,00,0
65,08,47
66,08,26
67,00,0
68,09,599
69,07,3
70,07,9
71,08,1
72,00,1
73,06,1
74,07,176
75,07,229
76,01,2
77,03,1
78,00,1
79,00,538
80,00,42
81,01,1
82,00,17
83,07,14
84,00,0
85,08,3
86,00,0
87,08,214
88,09,54
89,06,5
90,10,401
91,06,1
92,12,10
93,07,4
94,01,1
95,07,16
96,06,1
97,08,23
98,07,1
99,00,0
100,09,444
101,06,1
102,03,1
103,00,0
104,00,0
105,00,0
106,00,7
107,10,493
108,01,1
109,00,0
110,00,0
111,00,0
112,00,27
113,09,392
114,00,228
115,00,0
116,08,61
117,00,0
118,00,0
119,07,4
120,07,1
121,00,1
122,00,0
123,00,0
124,09,1
125,08,143
126,05,1
127,00,9
128,00,1
129,07,36
130,00,1
131,10,1
132,07,326
133,10,5
134,04,3
135,09,3
136,00,1
137,08,338
138,11,476
139,12,2
140,08,566
141,07,592
142,12,482
143,10,238
144,00,156
145,11,66
146,00,36
147,05,1
148,00,206
149,00,1
150,00,0
151,09,181
152,07,29
153,07,1
154,00,0
155,07,1
156,00,0
157,00,2
158,09,286
159,08,6
160,08,2
161,12,755
162,08,701
163,12,519
164,09,498
165,06,2
166,08,172
167,06,4
168,07,8
169,03,2
170,08,791
171,08,1
172,00,0
173,12,6
174,08,2
175,12,1
176,00,0
177,00,3
178,01,1
179,07,45
180,02,1
181,08,58
182,00,1
183,00,0
184,00,0
185,08,2
186,10,893
187,00,0
188,00,8
189,01,9
190,01,2
191,06,1
192,07,2
193,08,22
194,06,2
195,06,3
196,08,8
197,05,3
198,01,4
199,00,0
200,07,3
201,00,0
202,08,4
203,10,1
204,00,0
205,00,0
206,00,0
207,10,2
208,00,0
209,09,41
210,06,1
211,09,136
212,04,1
213,02,1
214,00,0
215,06,1
216,00,3
217,01,6
218,02,1
219,12,3
220,07,2
221,00,0
222,00,0
223,07,56
224,10,93
225,00,11
226,08,146
227,09,2
228,07,5
229,09,547
230,10,570
231,08,491
232,08,52
233,08,388
234,12,539
235,02,2
236,12,798
237,08,1002
238,12,350
239,12,452
240,00,0
241,08,2
242,09,2
243,00,10
244,08,50
245,00,0
246,08,472
247,07,12
248,04,1
249,10,323
250,08,2
251,00,0
252,06,1
253,00,0
254,00,1
255,00,59
256,00,60
257,08,7
258,08,2
259,00,0
260,08,53
261,08,95
262,11,276
263,11,298
