p_id,p_hour,ycount
1,00,0
2,00,0
3,07,1
4,08,19
5,00,0
6,12,1
7,07,23
8,06,1
9,04,1
10,11,6
11,08,1
12,12,22
13,12,119
14,07,2
15,11,3
16,10,2
17,06,4
18,08,1
19,00,1
20,00,0
21,04,1
22,00,1
23,00,0
24,09,34
25,06,10
26,09,3
27,00,0
28,08,3
29,11,3
30,00,0
31,00,0
32,06,2
33,08,14
34,00,0
35,08,3
36,00,4
37,04,3
38,04,1
39,06,4
40,08,10
41,08,36
42,00,18
43,12,244
44,00,0
45,12,31
46,00,0
47,01,1
48,12,346
49,10,5
50,09,100
51,06,3
52,08,9
53,06,2
54,00,0
55,10,2
56,00,1
57,04,1
58,10,1
59,00,0
60,00,0
61,10,6
62,09,2
63,07,1
64,00,0
65,10,11
66,08,5
67,00,0
68,12,301
69,12,5
70,08,4
71,07,2
72,08,4
73,00,0
74,12,51
75,11,110
76,09,4
77,06,2
78,06,2
79,12,129
80,01,3
81,01,1
82,03,9
83,04,3
84,00,0
85,06,2
86,06,2
87,12,60
88,12,61
89,06,4
90,12,146
91,08,3
92,07,2
93,06,3
94,05,1
95,07,3
96,00,0
97,08,4
98,07,1
99,00,0
100,07,287
101,04,1
102,10,1
103,00,0
104,00,0
105,00,0
106,06,1
107,12,200
108,12,1
109,00,0
110,00,0
111,06,1
112,03,2
113,12,167
114,12,72
115,00,0
116,08,15
117,07,1
118,00,0
119,11,2
120,00,0
121,07,1
122,08,1
123,12,3
124,07,2
125,11,46
126,00,1
127,10,2
128,00,0
129,05,13
130,07,2
131,06,2
132,00,217
133,05,1
134,07,2
135,09,4
136,01,1
137,11,141
138,10,452
139,05,2
140,11,213
141,11,283
142,12,290
143,09,140
144,12,98
145,11,14
146,05,14
147,00,1
148,11,67
149,11,2
150,00,0
151,12,119
152,00,7
153,07,1
154,00,0
155,12,3
156,00,0
157,11,2
158,12,104
159,08,5
160,06,2
161,12,566
162,12,435
163,12,326
164,12,269
165,09,3
166,12,40
167,06,2
168,07,7
169,12,2
170,11,382
171,08,1
172,00,0
173,00,3
174,07,1
175,05,1
176,00,0
177,09,4
178,08,1
179,06,8
180,00,0
181,00,4
182,06,3
183,08,1
184,00,0
185,02,1
186,11,641
187,00,0
188,08,5
189,08,3
190,11,2
191,06,2
192,00,1
193,06,14
194,07,1
195,00,1
196,06,2
197,07,2
198,08,1
199,00,0
200,08,4
201,00,0
202,11,1
203,05,2
204,00,0
205,07,3
206,06,1
207,12,1
208,07,2
209,12,35
210,10,2
211,12,94
212,05,1
213,06,3
214,00,0
215,09,4
216,07,4
217,00,1
218,09,3
219,10,4
220,07,2
221,00,0
222,09,1
223,09,10
224,10,42
225,05,3
226,04,36
227,01,1
228,11,3
229,12,230
230,11,371
231,12,150
232,10,15
233,11,142
234,12,249
235,08,2
236,12,491
237,12,539
238,09,207
239,12,359
240,07,1
241,07,2
242,05,1
243,11,3
244,11,13
245,00,0
246,12,102
247,00,3
248,00,1
249,12,126
250,04,1
251,00,0
252,00,0
253,00,0
254,09,3
255,03,13
256,02,5
257,09,2
258,07,2
259,09,1
260,05,16
261,12,94
262,09,184
263,12,203
