p_id,p_hour,gcount
1,00,0
2,00,0
3,08,4
4,00,0
5,00,0
6,00,0
7,09,61
8,00,0
9,10,4
10,09,4
11,11,3
12,00,0
13,00,0
14,08,8
15,03,1
16,10,2
17,12,10
18,06,6
19,07,1
20,12,4
21,11,6
22,12,5
23,00,0
24,08,8
25,12,27
26,12,12
27,00,0
28,08,5
29,09,4
30,00,0
31,10,1
32,08,5
33,08,41
34,08,1
35,12,10
36,12,3
37,08,8
38,05,1
39,07,11
40,08,15
41,10,74
42,08,60
43,10,22
44,00,0
45,00,0
46,10,1
47,07,6
48,00,0
49,08,15
50,00,0
51,09,9
52,09,24
53,00,0
54,09,3
55,09,9
56,09,8
57,00,0
58,08,1
59,00,0
60,09,2
61,10,19
62,11,8
63,08,3
64,11,2
65,10,22
66,10,24
67,11,5
68,00,0
69,10,9
70,12,2
71,09,9
72,08,10
73,10,1
74,09,129
75,08,103
76,08,15
77,10,4
78,07,5
79,00,0
80,00,7
81,12,4
82,10,34
83,12,7
84,00,0
85,08,7
86,08,2
87,00,0
88,00,0
89,11,10
90,07,1
91,09,14
92,07,8
93,12,2
94,07,2
95,10,29
96,00,0
97,12,29
98,06,1
99,00,0
100,07,1
101,10,2
102,10,2
103,00,0
104,00,0
105,00,0
106,08,2
107,00,0
108,07,5
109,00,0
110,00,0
111,00,0
112,00,9
113,00,0
114,00,0
115,09,1
116,08,29
117,07,3
118,00,0
119,08,6
120,00,0
121,12,5
122,07,4
123,09,5
124,06,2
125,06,1
126,00,2
127,07,6
128,06,1
129,04,28
130,10,18
131,11,4
132,00,0
133,11,3
134,12,14
135,10,6
136,07,5
137,00,0
138,12,1
139,09,4
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,09,44
146,10,38
147,06,3
148,00,0
149,11,4
150,05,2
151,08,1
152,08,20
153,06,1
154,06,1
155,08,6
156,08,1
157,07,2
158,00,0
159,10,11
160,12,3
161,11,1
162,10,1
163,11,1
164,00,0
165,10,16
166,09,54
167,08,7
168,07,5
169,07,6
170,00,0
171,07,3
172,00,0
173,04,4
174,12,10
175,09,3
176,00,0
177,08,7
178,09,2
179,10,21
180,08,3
181,11,35
182,08,11
183,10,2
184,00,0
185,12,6
186,00,0
187,00,0
188,11,14
189,07,5
190,07,1
191,08,8
192,09,2
193,09,8
194,00,0
195,12,3
196,12,15
197,11,6
198,08,2
199,00,0
200,09,3
201,00,0
202,08,1
203,05,2
204,00,0
205,08,6
206,00,0
207,00,0
208,11,6
209,00,0
210,09,7
211,00,0
212,08,3
213,08,11
214,00,0
215,10,3
216,08,5
217,09,3
218,10,4
219,05,1
220,08,6
221,07,1
222,07,7
223,09,33
224,00,0
225,07,9
226,09,15
227,11,4
228,11,4
229,00,0
230,07,1
231,00,0
232,00,0
233,00,0
234,00,0
235,08,6
236,09,7
237,07,1
238,00,0
239,10,1
240,08,1
241,10,2
242,12,13
243,08,10
244,10,41
245,00,0
246,00,0
247,08,9
248,10,3
249,00,0
250,07,4
251,09,1
252,12,2
253,00,0
254,08,5
255,00,19
256,00,15
257,10,5
258,08,3
259,08,4
260,03,27
261,00,0
262,00,0
263,09,5
